PXD,SampleGroup,BaseAccession,IsDdr
PXD066054,BPH,Q02952,FALSE
PXD066054,BPH,Q03060,FALSE
PXD066054,BPH,Q03135,FALSE
PXD066054,BPH,Q03154,FALSE
PXD066054,BPH,Q03164,FALSE
PXD066054,BPH,Q03188,FALSE
PXD066054,BPH,Q03252,FALSE
PXD066054,BPH,Q03393,FALSE
PXD066054,BPH,Q03468,TRUE
PXD066054,BPH,Q03933,FALSE
PXD066054,BPH,Q03989,FALSE
PXD066054,BPH,Q04323,FALSE
PXD066054,BPH,Q04609,FALSE
PXD066054,BPH,Q04637,FALSE
PXD066054,BPH,Q04695,FALSE
PXD066054,BPH,Q04724,FALSE
PXD066054,BPH,Q04726,FALSE
PXD066054,BPH,Q04760,FALSE
PXD066054,BPH,Q05516,FALSE
PXD066054,BPH,Q05519,FALSE
PXD066054,BPH,Q05682,FALSE
PXD066054,BPH,Q05707,FALSE
PXD066054,BPH,Q06124,FALSE
PXD066054,BPH,Q06323,FALSE
PXD066054,BPH,Q06828,FALSE
PXD066054,BPH,Q06830,FALSE
PXD066054,BPH,Q07020,FALSE
PXD066054,BPH,Q07021,FALSE
PXD066054,BPH,Q07065,FALSE
PXD066054,BPH,Q07092,FALSE
PXD066054,BPH,Q07157,FALSE
PXD066054,BPH,Q07507,FALSE
PXD066054,BPH,Q07666,FALSE
PXD066054,BPH,Q07866,FALSE
PXD066054,BPH,Q07955,FALSE
PXD066054,BPH,Q07960,FALSE
PXD066054,BPH,Q08211,FALSE
PXD066054,BPH,Q08257,FALSE
PXD066054,BPH,Q08378,FALSE
PXD066054,BPH,Q08380,FALSE
PXD066054,BPH,Q08945,FALSE
PXD066054,BPH,Q08J23,FALSE
PXD066054,BPH,Q09028,FALSE
PXD066054,BPH,Q09161,FALSE
PXD066054,BPH,Q09472,TRUE
PXD066054,BPH,Q09666,FALSE
PXD066054,BPH,Q0VF96,FALSE
PXD066054,BPH,Q0ZGT2,FALSE
PXD066054,BPH,Q10570,FALSE
PXD066054,BPH,Q12789,FALSE
PXD066054,BPH,Q12805,FALSE
PXD066054,BPH,Q12830,FALSE
PXD066054,BPH,Q12841,FALSE
PXD066054,BPH,Q12857,FALSE
PXD066054,BPH,Q12872,FALSE
PXD066054,BPH,Q12873,FALSE
PXD066054,BPH,Q12874,FALSE
PXD066054,BPH,Q12888,TRUE
PXD066054,BPH,Q12904,FALSE
PXD066054,BPH,Q12905,FALSE
PXD066054,BPH,Q12906,FALSE
PXD066054,BPH,Q12931,FALSE
PXD066054,BPH,Q12955,FALSE
PXD066054,BPH,Q12972,FALSE
PXD066054,BPH,Q12986,FALSE
PXD066054,BPH,Q13011,FALSE
PXD066054,BPH,Q13029,FALSE
PXD066054,BPH,Q13098,FALSE
PXD066054,BPH,Q13112,FALSE
PXD066054,BPH,Q13123,FALSE
PXD066054,BPH,Q13148,FALSE
PXD066054,BPH,Q13151,FALSE
PXD066054,BPH,Q13153,TRUE
PXD066054,BPH,Q13177,FALSE
PXD066054,BPH,Q13185,TRUE
PXD066054,BPH,Q13190,FALSE
PXD066054,BPH,Q13227,FALSE
PXD066054,BPH,Q13228,FALSE
PXD066054,BPH,Q13237,FALSE
PXD066054,BPH,Q13247,FALSE
PXD066054,BPH,Q13263,TRUE
PXD066054,BPH,Q13315,TRUE
PXD066054,BPH,Q13330,TRUE
PXD066054,BPH,Q13356,FALSE
PXD066054,BPH,Q13361,FALSE
PXD066054,BPH,Q13362,FALSE
PXD066054,BPH,Q13404,FALSE
PXD066054,BPH,Q13409,FALSE
PXD066054,BPH,Q13416,FALSE
PXD066054,BPH,Q13418,FALSE
PXD066054,BPH,Q13426,TRUE
PXD066054,BPH,Q13427,FALSE
PXD066054,BPH,Q13428,FALSE
PXD066054,BPH,Q13435,FALSE
PXD066054,BPH,Q13442,FALSE
PXD066054,BPH,Q13451,FALSE
PXD066054,BPH,Q13469,TRUE
PXD066054,BPH,Q13510,FALSE
PXD066054,BPH,Q13523,FALSE
PXD066054,BPH,Q13541,FALSE
PXD066054,BPH,Q13547,FALSE
PXD066054,BPH,Q13554,FALSE
PXD066054,BPH,Q13557,FALSE
PXD066054,BPH,Q13561,FALSE
PXD066054,BPH,Q13564,FALSE
PXD066054,BPH,Q13573,TRUE
PXD066054,BPH,Q13576,FALSE
PXD066054,BPH,Q13586,FALSE
PXD066054,BPH,Q13595,FALSE
PXD066054,BPH,Q13596,FALSE
PXD066054,BPH,Q13618,FALSE
PXD066054,BPH,Q13620,TRUE
PXD066054,BPH,Q13642,FALSE
PXD066054,BPH,Q13765,FALSE
PXD066054,BPH,Q13813,FALSE
PXD066054,BPH,Q13835,FALSE
PXD066054,BPH,Q13838,FALSE
PXD066054,BPH,Q13884,FALSE
PXD066054,BPH,Q14008,FALSE
PXD066054,BPH,Q14019,FALSE
PXD066054,BPH,Q14103,FALSE
PXD066054,BPH,Q14112,FALSE
PXD066054,BPH,Q14126,FALSE
PXD066054,BPH,Q14134,FALSE
PXD066054,BPH,Q14137,FALSE
PXD066054,BPH,Q14151,FALSE
PXD066054,BPH,Q14152,FALSE
PXD066054,BPH,Q14157,FALSE
PXD066054,BPH,Q14166,FALSE
PXD066054,BPH,Q14192,FALSE
PXD066054,BPH,Q14195,FALSE
PXD066054,BPH,Q14202,FALSE
PXD066054,BPH,Q14203,FALSE
PXD066054,BPH,Q14204,FALSE
PXD066054,BPH,Q14241,FALSE
PXD066054,BPH,Q14244,FALSE
PXD066054,BPH,Q14247,FALSE
PXD066054,BPH,Q14254,FALSE
PXD066054,BPH,Q14258,FALSE
PXD066054,BPH,Q14315,FALSE
PXD066054,BPH,Q14320,FALSE
PXD066054,BPH,Q14331,FALSE
PXD066054,BPH,Q14493,FALSE
PXD066054,BPH,Q14498,FALSE
PXD066054,BPH,Q14527,TRUE
PXD066054,BPH,Q14533,FALSE
PXD066054,BPH,Q14573,FALSE
PXD066054,BPH,Q14651,FALSE
PXD066054,BPH,Q14671,FALSE
PXD066054,BPH,Q14676,TRUE
PXD066054,BPH,Q14677,FALSE
PXD066054,BPH,Q14683,TRUE
PXD066054,BPH,Q14686,TRUE
PXD066054,BPH,Q14687,FALSE
PXD066054,BPH,Q14689,FALSE
PXD066054,BPH,Q14697,FALSE
PXD066054,BPH,Q14738,FALSE
PXD066054,BPH,Q14739,FALSE
PXD066054,BPH,Q14749,FALSE
PXD066054,BPH,Q14766,FALSE
PXD066054,BPH,Q14789,FALSE
PXD066054,BPH,Q14839,TRUE
PXD066054,BPH,Q14847,FALSE
PXD066054,BPH,Q14865,FALSE
PXD066054,BPH,Q14914,FALSE
PXD066054,BPH,Q14919,FALSE
PXD066054,BPH,Q14938,FALSE
PXD066054,BPH,Q14966,FALSE
PXD066054,BPH,Q14978,FALSE
PXD066054,BPH,Q14980,FALSE
PXD066054,BPH,Q14BN4,FALSE
PXD066054,BPH,Q15019,FALSE
PXD066054,BPH,Q15020,FALSE
PXD066054,BPH,Q15050,FALSE
PXD066054,BPH,Q15056,FALSE
PXD066054,BPH,Q15059,FALSE
PXD066054,BPH,Q15063,FALSE
PXD066054,BPH,Q15075,FALSE
PXD066054,BPH,Q15084,FALSE
PXD066054,BPH,Q15121,FALSE
PXD066054,BPH,Q15124,FALSE
PXD066054,BPH,Q15126,FALSE
PXD066054,BPH,Q15149,FALSE
PXD066054,BPH,Q15170,FALSE
PXD066054,BPH,Q15181,FALSE
PXD066054,BPH,Q15185,FALSE
PXD066054,BPH,Q15233,FALSE
PXD066054,BPH,Q15257,FALSE
PXD066054,BPH,Q15274,FALSE
PXD066054,BPH,Q15287,FALSE
PXD066054,BPH,Q15311,FALSE
PXD066054,BPH,Q15345,FALSE
PXD066054,BPH,Q15365,FALSE
PXD066054,BPH,Q15366,FALSE
PXD066054,BPH,Q15382,FALSE
PXD066054,BPH,Q15404,FALSE
PXD066054,BPH,Q15417,FALSE
PXD066054,BPH,Q15424,FALSE
PXD066054,BPH,Q15428,FALSE
PXD066054,BPH,Q15435,FALSE
PXD066054,BPH,Q15459,FALSE
PXD066054,BPH,Q15477,FALSE
PXD066054,BPH,Q15532,FALSE
PXD066054,BPH,Q15555,FALSE
PXD066054,BPH,Q15582,FALSE
PXD066054,BPH,Q15596,FALSE
PXD066054,BPH,Q15637,FALSE
PXD066054,BPH,Q15642,FALSE
PXD066054,BPH,Q15648,FALSE
PXD066054,BPH,Q15651,FALSE
PXD066054,BPH,Q15652,FALSE
PXD066054,BPH,Q15691,FALSE
PXD066054,BPH,Q15717,FALSE
PXD066054,BPH,Q15746,FALSE
PXD066054,BPH,Q15811,FALSE
PXD066054,BPH,Q15819,TRUE
PXD066054,BPH,Q15836,FALSE
PXD066054,BPH,Q15843,FALSE
PXD066054,BPH,Q15847,FALSE
PXD066054,BPH,Q15907,FALSE
PXD066054,BPH,Q15942,FALSE
PXD066054,BPH,Q16181,FALSE
PXD066054,BPH,Q16204,FALSE
PXD066054,BPH,Q16363,FALSE
PXD066054,BPH,Q16513,FALSE
PXD066054,BPH,Q16527,FALSE
PXD066054,BPH,Q16531,TRUE
PXD066054,BPH,Q16543,FALSE
PXD066054,BPH,Q16555,FALSE
PXD066054,BPH,Q16576,FALSE
PXD066054,BPH,Q16595,FALSE
PXD066054,BPH,Q16629,FALSE
PXD066054,BPH,Q16630,FALSE
PXD066054,BPH,Q16637,FALSE
PXD066054,BPH,Q16666,TRUE
PXD066054,BPH,Q16698,FALSE
PXD066054,BPH,Q16762,FALSE
PXD066054,BPH,Q16775,FALSE
PXD066054,BPH,Q16777,FALSE
PXD066054,BPH,Q16836,FALSE
PXD066054,BPH,Q16851,FALSE
PXD066054,BPH,Q16890,FALSE
PXD066054,BPH,Q16891,FALSE
PXD066054,BPH,Q1KMD3,FALSE
PXD066054,BPH,Q29RF7,FALSE
PXD066054,BPH,Q2TAL8,FALSE
PXD066054,BPH,Q2TB10,FALSE
PXD066054,BPH,Q32MZ4,FALSE
PXD066054,BPH,Q32P44,FALSE
PXD066054,BPH,Q3YEC7,FALSE
PXD066054,BPH,Q499Z4,FALSE
PXD066054,BPH,Q4G0J3,FALSE
PXD066054,BPH,Q4LE39,FALSE
PXD066054,BPH,Q53EL6,FALSE
PXD066054,BPH,Q53GD3,FALSE
PXD066054,BPH,Q53GG5,FALSE
PXD066054,BPH,Q53T59,FALSE
PXD066054,BPH,Q562E7,FALSE
PXD066054,BPH,Q562R1,FALSE
PXD066054,BPH,Q58FF3,FALSE
PXD066054,BPH,Q58FF8,FALSE
PXD066054,BPH,Q5FVE4,FALSE
PXD066054,BPH,Q5H9L2,FALSE
PXD066054,BPH,Q5JRA6,FALSE
PXD066054,BPH,Q5JSH3,FALSE
PXD066054,BPH,Q5JTZ5,FALSE
PXD066054,BPH,Q5JVS0,FALSE
PXD066054,BPH,Q5K4L6,FALSE
PXD066054,BPH,Q5PSV4,FALSE
PXD066054,BPH,Q5QJE6,FALSE
PXD066054,BPH,Q5QNW6,FALSE
PXD066054,BPH,Q5SSJ5,FALSE
PXD066054,BPH,Q5T0N5,FALSE
PXD066054,BPH,Q5T1R4,FALSE
PXD066054,BPH,Q5T4S7,FALSE
PXD066054,BPH,Q5T5C0,FALSE
PXD066054,BPH,Q5T6F2,FALSE
PXD066054,BPH,Q5TDH0,FALSE
PXD066054,BPH,Q5TEC6,FALSE
PXD066054,BPH,Q5VT25,FALSE
PXD066054,BPH,Q5VT52,FALSE
PXD066054,BPH,Q5VTE0,FALSE
PXD066054,BPH,Q5VTL8,FALSE
PXD066054,BPH,Q5VUA4,FALSE
PXD066054,BPH,Q5VW32,FALSE
PXD066054,BPH,Q5VWZ2,FALSE
PXD066054,BPH,Q5VYK3,FALSE
PXD066054,BPH,Q5VYS8,FALSE
PXD066054,BPH,Q5VZL5,FALSE
PXD066054,BPH,Q63HN8,FALSE
PXD066054,BPH,Q63ZY3,FALSE
PXD066054,BPH,Q641Q2,FALSE
PXD066054,BPH,Q66K74,FALSE
PXD066054,BPH,Q66LE6,FALSE
PXD066054,BPH,Q66PJ3,FALSE
PXD066054,BPH,Q687X5,FALSE
PXD066054,BPH,Q68CQ4,FALSE
PXD066054,BPH,Q68DK7,FALSE
PXD066054,BPH,Q68E01,TRUE
PXD066054,BPH,Q69YN2,FALSE
PXD066054,BPH,Q6FI13,FALSE
PXD066054,BPH,Q6FI81,FALSE
PXD066054,BPH,Q6GMV3,FALSE
PXD066054,BPH,Q6IN85,TRUE
PXD066054,BPH,Q6ISB3,FALSE
PXD066054,BPH,Q6KC79,TRUE
PXD066054,BPH,Q6NUJ5,FALSE
PXD066054,BPH,Q6NUK1,FALSE
PXD066054,BPH,Q6NVY1,FALSE
PXD066054,BPH,Q6NZI2,FALSE
PXD066054,BPH,Q6P1J9,FALSE
PXD066054,BPH,Q6P1N0,FALSE
PXD066054,BPH,Q6P2Q9,FALSE
PXD066054,BPH,Q6P6C2,FALSE
PXD066054,BPH,Q6PD62,FALSE
PXD066054,BPH,Q6PH81,FALSE
PXD066054,BPH,Q6PJG2,FALSE
PXD066054,BPH,Q6PJT7,FALSE
PXD066054,BPH,Q6PKG0,FALSE
PXD066054,BPH,Q6UB98,FALSE
PXD066054,BPH,Q6UN15,FALSE
PXD066054,BPH,Q6UUV7,FALSE
PXD066054,BPH,Q6UUV9,FALSE
PXD066054,BPH,Q6UWY5,FALSE
PXD066054,BPH,Q6UXI9,FALSE
PXD066054,BPH,Q6VY07,FALSE
PXD066054,BPH,Q6W2J9,FALSE
PXD066054,BPH,Q6WCQ1,FALSE
PXD066054,BPH,Q6Y7W6,FALSE
PXD066054,BPH,Q6YN16,FALSE
PXD066054,BPH,Q6ZU65,FALSE
PXD066054,BPH,Q6ZVM7,FALSE
PXD066054,BPH,Q6ZW49,TRUE
PXD066054,BPH,Q709C8,FALSE
PXD066054,BPH,Q70Z53,FALSE
PXD066054,BPH,Q71DI3,FALSE
PXD066054,BPH,Q71UI9,FALSE
PXD066054,BPH,Q75N03,FALSE
PXD066054,BPH,Q76FK4,FALSE
PXD066054,BPH,Q7KZF4,FALSE
PXD066054,BPH,Q7L014,FALSE
PXD066054,BPH,Q7L266,FALSE
PXD066054,BPH,Q7L2J0,FALSE
PXD066054,BPH,Q7L4I2,FALSE
PXD066054,BPH,Q7L576,FALSE
PXD066054,BPH,Q7L7L0,TRUE
PXD066054,BPH,Q7LBC6,FALSE
PXD066054,BPH,Q7LBR1,FALSE
PXD066054,BPH,Q7LFL8,FALSE
PXD066054,BPH,Q7RTV0,FALSE
PXD066054,BPH,Q7Z2W4,FALSE
PXD066054,BPH,Q7Z333,TRUE
PXD066054,BPH,Q7Z3K3,TRUE
PXD066054,BPH,Q7Z3U7,FALSE
PXD066054,BPH,Q7Z422,FALSE
PXD066054,BPH,Q7Z434,FALSE
PXD066054,BPH,Q7Z460,FALSE
PXD066054,BPH,Q7Z4I7,FALSE
PXD066054,BPH,Q7Z4V5,TRUE
PXD066054,BPH,Q7Z4W1,FALSE
PXD066054,BPH,Q7Z589,FALSE
PXD066054,BPH,Q7Z5J4,FALSE
PXD066054,BPH,Q7Z5K2,FALSE
PXD066054,BPH,Q7Z5L9,FALSE
PXD066054,BPH,Q7Z6E9,TRUE
PXD066054,BPH,Q7Z6K5,FALSE
PXD066054,BPH,Q7Z6Z7,TRUE
PXD066054,BPH,Q7Z7F0,FALSE
PXD066054,BPH,Q7Z7K6,FALSE
PXD066054,BPH,Q86SE5,FALSE
PXD066054,BPH,Q86SF2,FALSE
PXD066054,BPH,Q86TI2,FALSE
PXD066054,BPH,Q86TM6,FALSE
PXD066054,BPH,Q86TX2,FALSE
PXD066054,BPH,Q86U38,FALSE
PXD066054,BPH,Q86U42,FALSE
PXD066054,BPH,Q86U44,TRUE
PXD066054,BPH,Q86UA6,FALSE
PXD066054,BPH,Q86UE4,FALSE
PXD066054,BPH,Q86UE8,FALSE
PXD066054,BPH,Q86UP2,FALSE
PXD066054,BPH,Q86UW7,FALSE
PXD066054,BPH,Q86V15,FALSE
PXD066054,BPH,Q86V21,FALSE
PXD066054,BPH,Q86V48,FALSE
PXD066054,BPH,Q86V81,FALSE
PXD066054,BPH,Q86V97,FALSE
PXD066054,BPH,Q86VI3,FALSE
PXD066054,BPH,Q86VM9,FALSE
PXD066054,BPH,Q86VP6,FALSE
PXD066054,BPH,Q86VY4,FALSE
PXD066054,BPH,Q86WB0,FALSE
PXD066054,BPH,Q86XP3,FALSE
PXD066054,BPH,Q86YP4,FALSE
PXD066054,BPH,Q86YR5,FALSE
PXD066054,BPH,Q8IU81,FALSE
PXD066054,BPH,Q8IUC4,FALSE
PXD066054,BPH,Q8IUD2,FALSE
PXD066054,BPH,Q8IV32,FALSE
PXD066054,BPH,Q8IVN3,FALSE
PXD066054,BPH,Q8IWI9,FALSE
PXD066054,BPH,Q8IWJ2,FALSE
PXD066054,BPH,Q8IWS0,FALSE
PXD066054,BPH,Q8IWX8,FALSE
PXD066054,BPH,Q8IWZ3,FALSE
PXD066054,BPH,Q8IX01,FALSE
PXD066054,BPH,Q8IX12,FALSE
PXD066054,BPH,Q8IXK0,FALSE
PXD066054,BPH,Q8IXM2,FALSE
PXD066054,BPH,Q8IXQ4,FALSE
PXD066054,BPH,Q8IXT5,FALSE
PXD066054,BPH,Q8IY18,TRUE
PXD066054,BPH,Q8IY63,FALSE
PXD066054,BPH,Q8IY81,FALSE
PXD066054,BPH,Q8IYA7,FALSE
PXD066054,BPH,Q8IYB3,FALSE
PXD066054,BPH,Q8IYD1,FALSE
PXD066054,BPH,Q8IYJ3,FALSE
PXD066054,BPH,Q8IYM9,FALSE
PXD066054,BPH,Q8IZ07,FALSE
PXD066054,BPH,Q8IZD2,FALSE
PXD066054,BPH,Q8IZE3,FALSE
PXD066054,BPH,Q8IZL8,FALSE
PXD066054,BPH,Q8IZQ5,FALSE
PXD066054,BPH,Q8N108,FALSE
PXD066054,BPH,Q8N128,FALSE
PXD066054,BPH,Q8N163,FALSE
PXD066054,BPH,Q8N1G0,FALSE
PXD066054,BPH,Q8N1G2,FALSE
PXD066054,BPH,Q8N1G4,FALSE
PXD066054,BPH,Q8N201,FALSE
PXD066054,BPH,Q8N257,FALSE
PXD066054,BPH,Q8N335,FALSE
PXD066054,BPH,Q8N3F8,FALSE
PXD066054,BPH,Q8N3V7,FALSE
PXD066054,BPH,Q8N3X1,FALSE
PXD066054,BPH,Q8N488,FALSE
PXD066054,BPH,Q8N5C6,FALSE
PXD066054,BPH,Q8N6H7,FALSE
PXD066054,BPH,Q8N6Q3,FALSE
PXD066054,BPH,Q8N6T3,FALSE
PXD066054,BPH,Q8N7H5,FALSE
PXD066054,BPH,Q8N8N7,FALSE
PXD066054,BPH,Q8N8S7,FALSE
PXD066054,BPH,Q8N8U2,FALSE
PXD066054,BPH,Q8N9M1,FALSE
PXD066054,BPH,Q8N9U0,FALSE
PXD066054,BPH,Q8NBF2,FALSE
PXD066054,BPH,Q8NC51,FALSE
PXD066054,BPH,Q8NC74,FALSE
PXD066054,BPH,Q8NCA5,FALSE
PXD066054,BPH,Q8NCW5,FALSE
PXD066054,BPH,Q8ND56,FALSE
PXD066054,BPH,Q8ND82,FALSE
PXD066054,BPH,Q8NDX5,FALSE
PXD066054,BPH,Q8NE71,FALSE
PXD066054,BPH,Q8NES3,FALSE
PXD066054,BPH,Q8NEU8,FALSE
PXD066054,BPH,Q8NEY8,FALSE
PXD066054,BPH,Q8NFC6,TRUE
PXD066054,BPH,Q8NFH8,FALSE
PXD066054,BPH,Q8NFP9,FALSE
PXD066054,BPH,Q8NFT2,FALSE
PXD066054,BPH,Q8NFV4,FALSE
PXD066054,BPH,Q8NFW8,FALSE
PXD066054,BPH,Q8NFX7,FALSE
PXD066054,BPH,Q8NI27,FALSE
PXD066054,BPH,Q8NI35,FALSE
PXD066054,BPH,Q8TAQ2,FALSE
PXD066054,BPH,Q8TBX8,FALSE
PXD066054,BPH,Q8TC12,FALSE
PXD066054,BPH,Q8TCJ2,FALSE
PXD066054,BPH,Q8TE76,FALSE
PXD066054,BPH,Q8TEH3,FALSE
PXD066054,BPH,Q8TEK3,TRUE
PXD066054,BPH,Q8TF68,FALSE
PXD066054,BPH,Q8WU90,FALSE
PXD066054,BPH,Q8WUA2,FALSE
PXD066054,BPH,Q8WUA4,FALSE
PXD066054,BPH,Q8WUB8,FALSE
PXD066054,BPH,Q8WUF5,FALSE
PXD066054,BPH,Q8WUH6,FALSE
PXD066054,BPH,Q8WUM0,FALSE
PXD066054,BPH,Q8WUM4,FALSE
PXD066054,BPH,Q8WVC0,FALSE
PXD066054,BPH,Q8WVK2,FALSE
PXD066054,BPH,Q8WVV9,FALSE
PXD066054,BPH,Q8WW12,FALSE
PXD066054,BPH,Q8WWM7,FALSE
PXD066054,BPH,Q8WWQ0,FALSE
PXD066054,BPH,Q8WWY3,FALSE
PXD066054,BPH,Q8WX93,FALSE
PXD066054,BPH,Q8WXF1,FALSE
PXD066054,BPH,Q8WXI9,FALSE
PXD066054,BPH,Q8WXX5,FALSE
PXD066054,BPH,Q8WY36,FALSE
PXD066054,BPH,Q8WYP5,FALSE
PXD066054,BPH,Q8WZA9,FALSE
PXD066054,BPH,Q92499,TRUE
PXD066054,BPH,Q92504,FALSE
PXD066054,BPH,Q92522,FALSE
PXD066054,BPH,Q92541,FALSE
PXD066054,BPH,Q92576,FALSE
PXD066054,BPH,Q92597,TRUE
PXD066054,BPH,Q92598,FALSE
PXD066054,BPH,Q92609,FALSE
PXD066054,BPH,Q92610,FALSE
PXD066054,BPH,Q92616,FALSE
PXD066054,BPH,Q92618,FALSE
PXD066054,BPH,Q92620,FALSE
PXD066054,BPH,Q92667,FALSE
PXD066054,BPH,Q92686,FALSE
PXD066054,BPH,Q92688,FALSE
PXD066054,BPH,Q92733,FALSE
PXD066054,BPH,Q92734,FALSE
PXD066054,BPH,Q92766,FALSE
PXD066054,BPH,Q92785,FALSE
PXD066054,BPH,Q92793,FALSE
PXD066054,BPH,Q92797,FALSE
PXD066054,BPH,Q92841,FALSE
PXD066054,BPH,Q92878,TRUE
PXD066054,BPH,Q92900,TRUE
PXD066054,BPH,Q92922,FALSE
PXD066054,BPH,Q92945,FALSE
PXD066054,BPH,Q92994,FALSE
PXD066054,BPH,Q93009,TRUE
PXD066054,BPH,Q93052,FALSE
PXD066054,BPH,Q93062,FALSE
PXD066054,BPH,Q93074,FALSE
PXD066054,BPH,Q93099,FALSE
PXD066054,BPH,Q969G5,FALSE
PXD066054,BPH,Q969T4,FALSE
PXD066054,BPH,Q969X5,FALSE
PXD066054,BPH,Q96A00,FALSE
PXD066054,BPH,Q96A49,FALSE
PXD066054,BPH,Q96A65,FALSE
PXD066054,BPH,Q96A72,FALSE
PXD066054,BPH,Q96AC1,FALSE
PXD066054,BPH,Q96AE4,FALSE
PXD066054,BPH,Q96AG4,FALSE
PXD066054,BPH,Q96AT1,FALSE
PXD066054,BPH,Q96B23,FALSE
PXD066054,BPH,Q96B97,FALSE
PXD066054,BPH,Q96C19,FALSE
PXD066054,BPH,Q96C24,FALSE
PXD066054,BPH,Q96C86,FALSE
PXD066054,BPH,Q96C90,FALSE
PXD066054,BPH,Q96CB8,FALSE
PXD066054,BPH,Q96CM8,FALSE
PXD066054,BPH,Q96CN7,FALSE
PXD066054,BPH,Q96CP2,FALSE
PXD066054,BPH,Q96CT7,FALSE
PXD066054,BPH,Q96DG6,FALSE
PXD066054,BPH,Q96DI7,FALSE
PXD066054,BPH,Q96EI5,FALSE
PXD066054,BPH,Q96EP5,FALSE
PXD066054,BPH,Q96EV2,FALSE
PXD066054,BPH,Q96F85,FALSE
PXD066054,BPH,Q96FW1,TRUE
PXD066054,BPH,Q96FZ2,TRUE
PXD066054,BPH,Q96GG9,FALSE
PXD066054,BPH,Q96GM5,FALSE
PXD066054,BPH,Q96GX9,FALSE
PXD066054,BPH,Q96GY0,FALSE
PXD066054,BPH,Q96H20,FALSE
PXD066054,BPH,Q96HC4,FALSE
PXD066054,BPH,Q96HW7,FALSE
PXD066054,BPH,Q96I25,FALSE
PXD066054,BPH,Q96I99,FALSE
PXD066054,BPH,Q96IJ6,FALSE
PXD066054,BPH,Q96IZ0,FALSE
PXD066054,BPH,Q96IZ7,FALSE
PXD066054,BPH,Q96JJ7,FALSE
PXD066054,BPH,Q96JM2,FALSE
PXD066054,BPH,Q96JM3,FALSE
PXD066054,BPH,Q96JP5,FALSE
PXD066054,BPH,Q96JQ2,FALSE
PXD066054,BPH,Q96K17,FALSE
PXD066054,BPH,Q96KK5,FALSE
PXD066054,BPH,Q96KM6,FALSE
PXD066054,BPH,Q96KP4,FALSE
PXD066054,BPH,Q96KQ7,FALSE
PXD066054,BPH,Q96KR1,FALSE
PXD066054,BPH,Q96L91,TRUE
PXD066054,BPH,Q96ME7,FALSE
PXD066054,BPH,Q96MU7,FALSE
PXD066054,BPH,Q96N64,FALSE
PXD066054,BPH,Q96N67,FALSE
PXD066054,BPH,Q96NC0,FALSE
PXD066054,BPH,Q96PK6,FALSE
PXD066054,BPH,Q96PM9,TRUE
PXD066054,BPH,Q96PN7,FALSE
PXD066054,BPH,Q96PV6,FALSE
PXD066054,BPH,Q96Q06,FALSE
PXD066054,BPH,Q96QC0,FALSE
PXD066054,BPH,Q96QF0,FALSE
PXD066054,BPH,Q96QK1,FALSE
PXD066054,BPH,Q96QR8,FALSE
PXD066054,BPH,Q96R05,FALSE
PXD066054,BPH,Q96RK0,FALSE
PXD066054,BPH,Q96RL1,TRUE
PXD066054,BPH,Q96RQ3,FALSE
PXD066054,BPH,Q96S55,TRUE
PXD066054,BPH,Q96SK3,FALSE
PXD066054,BPH,Q96ST2,FALSE
PXD066054,BPH,Q96ST3,FALSE
PXD066054,BPH,Q96T23,FALSE
PXD066054,BPH,Q96T58,FALSE
PXD066054,BPH,Q96T60,TRUE
PXD066054,BPH,Q96TA1,FALSE
PXD066054,BPH,Q99426,FALSE
PXD066054,BPH,Q99439,FALSE
PXD066054,BPH,Q99459,TRUE
PXD066054,BPH,Q99460,FALSE
PXD066054,BPH,Q99497,TRUE
PXD066054,BPH,Q99504,TRUE
PXD066054,BPH,Q99536,FALSE
PXD066054,BPH,Q99538,FALSE
PXD066054,BPH,Q99575,FALSE
PXD066054,BPH,Q99590,FALSE
PXD066054,BPH,Q99613,FALSE
PXD066054,BPH,Q99623,FALSE
PXD066054,BPH,Q99714,FALSE
PXD066054,BPH,Q99715,FALSE
PXD066054,BPH,Q99719,FALSE
PXD066054,BPH,Q99729,FALSE
PXD066054,BPH,Q99733,FALSE
PXD066054,BPH,Q99747,FALSE
PXD066054,BPH,Q99798,FALSE
PXD066054,BPH,Q99801,TRUE
PXD066054,BPH,Q99816,FALSE
PXD066054,BPH,Q99829,FALSE
PXD066054,BPH,Q99832,FALSE
PXD066054,BPH,Q99873,TRUE
PXD066054,BPH,Q99878,FALSE
PXD066054,BPH,Q99879,FALSE
PXD066054,BPH,Q99880,FALSE
PXD066054,BPH,Q99959,FALSE
PXD066054,BPH,Q99961,FALSE
PXD066054,BPH,Q99985,FALSE
PXD066054,BPH,Q99988,FALSE
PXD066054,BPH,Q9BPX5,FALSE
PXD066054,BPH,Q9BQ61,FALSE
PXD066054,BPH,Q9BQA1,FALSE
PXD066054,BPH,Q9BQG0,FALSE
PXD066054,BPH,Q9BQI0,FALSE
PXD066054,BPH,Q9BR76,FALSE
PXD066054,BPH,Q9BRA2,FALSE
PXD066054,BPH,Q9BRP0,FALSE
PXD066054,BPH,Q9BRP8,FALSE
PXD066054,BPH,Q9BS40,FALSE
PXD066054,BPH,Q9BSH5,FALSE
PXD066054,BPH,Q9BSW2,FALSE
PXD066054,BPH,Q9BTC0,FALSE
PXD066054,BPH,Q9BTC8,FALSE
