PXD,SampleGroup,ReferencePXD,SourceProteinID,IdentifierType,MappedBaseAccessions,IsDdr
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O75821,UniProtKB,O75821,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O75822,UniProtKB,O75822,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O75828,UniProtKB,O75828,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O75832,UniProtKB,O75832,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O75843,UniProtKB,O75843,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O75844,UniProtKB,O75844,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O75864,UniProtKB,O75864,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O75874,UniProtKB,O75874,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O75879,UniProtKB,O75879,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O75880,UniProtKB,O75880,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O75882,UniProtKB,O75882,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O75884,UniProtKB,O75884,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O75886,UniProtKB,O75886,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O75896,UniProtKB,O75896,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O75907,UniProtKB,O75907,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O75909,UniProtKB,O75909,TRUE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O75911,UniProtKB,O75911,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O75915,UniProtKB,O75915,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O75925,UniProtKB,O75925,TRUE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O75928,UniProtKB,O75928,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O75934,UniProtKB,O75934,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O75935,UniProtKB,O75935,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O75937,UniProtKB,O75937,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O75940,UniProtKB,O75940,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O75943,UniProtKB,O75943,TRUE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O75947,UniProtKB,O75947,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O75954,UniProtKB,O75954,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O75955,UniProtKB,O75955,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O75956,UniProtKB,O75956,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O75962,UniProtKB,O75962,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O75964,UniProtKB,O75964,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O75971,UniProtKB,O75971,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O75976,UniProtKB,O75976,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O76003,UniProtKB,O76003,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O76021,UniProtKB,O76021,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O76024,UniProtKB,O76024,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O76031,UniProtKB,O76031,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O76041,UniProtKB,O76041,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O76054,UniProtKB,O76054,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O76062,UniProtKB,O76062,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O76070,UniProtKB,O76070,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O76071,UniProtKB,O76071,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O76074,UniProtKB,O76074,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O76075,UniProtKB,O76075,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O76080,UniProtKB,O76080,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O76094,UniProtKB,O76094,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O76095,UniProtKB,O76095,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O94760,UniProtKB,O94760,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O94761,UniProtKB,O94761,TRUE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O94762,UniProtKB,O94762,TRUE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O94763,UniProtKB,O94763,TRUE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O94766,UniProtKB,O94766,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O94776,UniProtKB,O94776,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O94804,UniProtKB,O94804,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O94808,UniProtKB,O94808,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O94811,UniProtKB,O94811,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O94812,UniProtKB,O94812,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O94813,UniProtKB,O94813,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O94817,UniProtKB,O94817,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O94819,UniProtKB,O94819,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O94826,UniProtKB,O94826,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O94829,UniProtKB,O94829,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O94830,UniProtKB,O94830,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O94832,UniProtKB,O94832,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O94842,UniProtKB,O94842,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O94851,UniProtKB,O94851,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O94854,UniProtKB,O94854,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O94855,UniProtKB,O94855,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O94864,UniProtKB,O94864,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O94874,UniProtKB,O94874,TRUE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O94876,UniProtKB,O94876,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O94885,UniProtKB,O94885,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O94886,UniProtKB,O94886,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O94887,UniProtKB,O94887,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O94888,UniProtKB,O94888,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O94889,UniProtKB,O94889,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O94898,UniProtKB,O94898,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O94901,UniProtKB,O94901,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O94903,UniProtKB,O94903,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O94905,UniProtKB,O94905,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O94906,UniProtKB,O94906,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O94907,UniProtKB,O94907,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O94910,UniProtKB,O94910,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O94913,UniProtKB,O94913,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O94915,UniProtKB,O94915,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O94916,UniProtKB,O94916,TRUE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O94919,UniProtKB,O94919,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O94923,UniProtKB,O94923,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O94925,UniProtKB,O94925,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O94927,UniProtKB,O94927,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O94941,UniProtKB,O94941,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O94952,UniProtKB,O94952,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O94953,UniProtKB,O94953,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O94955,UniProtKB,O94955,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O94964,UniProtKB,O94964,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O94966,UniProtKB,O94966,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O94967,UniProtKB,O94967,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O94972,UniProtKB,O94972,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O94973,UniProtKB,O94973,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O94979,UniProtKB,O94979,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O94986,UniProtKB,O94986,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O94992,UniProtKB,O94992,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95049,UniProtKB,O95049,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95057,UniProtKB,O95057,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95059,UniProtKB,O95059,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95067,UniProtKB,O95067,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95070,UniProtKB,O95070,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95071,UniProtKB,O95071,TRUE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95081,UniProtKB,O95081,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95104,UniProtKB,O95104,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95136,UniProtKB,O95136,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95139,UniProtKB,O95139,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95140,UniProtKB,O95140,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95149,UniProtKB,O95149,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95155,UniProtKB,O95155,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95159,UniProtKB,O95159,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95163,UniProtKB,O95163,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95164,UniProtKB,O95164,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95166,UniProtKB,O95166,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95167,UniProtKB,O95167,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95168,UniProtKB,O95168,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95169,UniProtKB,O95169,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95178,UniProtKB,O95178,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95182,UniProtKB,O95182,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95197,UniProtKB,O95197,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95201,UniProtKB,O95201,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95202,UniProtKB,O95202,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95208,UniProtKB,O95208,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95210,UniProtKB,O95210,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95214,UniProtKB,O95214,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95218,UniProtKB,O95218,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95219,UniProtKB,O95219,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95229,UniProtKB,O95229,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95232,UniProtKB,O95232,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95235,UniProtKB,O95235,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95239,UniProtKB,O95239,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95243,UniProtKB,O95243,TRUE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95248,UniProtKB,O95248,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95249,UniProtKB,O95249,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95251,UniProtKB,O95251,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95255,UniProtKB,O95255,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95260,UniProtKB,O95260,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95271,UniProtKB,O95271,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95273,UniProtKB,O95273,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95292,UniProtKB,O95292,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95294,UniProtKB,O95294,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95295,UniProtKB,O95295,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95297,UniProtKB,O95297,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95298,UniProtKB,O95298,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95299,UniProtKB,O95299,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95302,UniProtKB,O95302,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95336,UniProtKB,O95336,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95340,UniProtKB,O95340,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95347,UniProtKB,O95347,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95352,UniProtKB,O95352,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95359,UniProtKB,O95359,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95363,UniProtKB,O95363,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95365,UniProtKB,O95365,TRUE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95372,UniProtKB,O95372,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95373,UniProtKB,O95373,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95376,UniProtKB,O95376,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95379,UniProtKB,O95379,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95391,UniProtKB,O95391,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95394,UniProtKB,O95394,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95396,UniProtKB,O95396,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95400,UniProtKB,O95400,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95402,UniProtKB,O95402,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95405,UniProtKB,O95405,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95407,UniProtKB,O95407,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95425,UniProtKB,O95425,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95429,UniProtKB,O95429,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95433,UniProtKB,O95433,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95453,UniProtKB,O95453,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95455,UniProtKB,O95455,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95456,UniProtKB,O95456,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95466,UniProtKB,O95466,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95470,UniProtKB,O95470,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95471,UniProtKB,O95471,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95476,UniProtKB,O95476,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95478,UniProtKB,O95478,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95479,UniProtKB,O95479,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95486,UniProtKB,O95486,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95487,UniProtKB,O95487,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95502,UniProtKB,O95502,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95503,UniProtKB,O95503,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95551,UniProtKB,O95551,TRUE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95562,UniProtKB,O95562,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95563,UniProtKB,O95563,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95568,UniProtKB,O95568,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95571,UniProtKB,O95571,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95573,UniProtKB,O95573,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95602,UniProtKB,O95602,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95613,UniProtKB,O95613,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95619,UniProtKB,O95619,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95625,UniProtKB,O95625,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95628,UniProtKB,O95628,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95630,UniProtKB,O95630,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95639,UniProtKB,O95639,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95644,UniProtKB,O95644,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95671,UniProtKB,O95671,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95674,UniProtKB,O95674,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95685,UniProtKB,O95685,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95696,UniProtKB,O95696,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95707,UniProtKB,O95707,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95714,UniProtKB,O95714,TRUE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95716,UniProtKB,O95716,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95721,UniProtKB,O95721,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95747,UniProtKB,O95747,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95749,UniProtKB,O95749,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95754,UniProtKB,O95754,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95755,UniProtKB,O95755,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95757,UniProtKB,O95757,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95758,UniProtKB,O95758,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95759,UniProtKB,O95759,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95772,UniProtKB,O95772,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95777,UniProtKB,O95777,FALSE
PXD066351,HCT116 control and Roseburia co-culture,PXD066351,O95782,UniProtKB,O95782,FALSE
