PXD,SampleGroup,RegulatorBaseAccession,GeneSymbol,WholeProteomeRelativePercentile,DetectedSampleCount,QuantSampleCount,DetectedSampleFraction,MedianLog2SignalDetected,Measurement,SourceFile
PXD070007,glioblastoma stem cells,P41227,NAA10,79.2776029301837,6,6,1,20.8629383071116,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,glioblastoma stem cells,P42568,MLLT3,3.14099903140999,3,6,0.5,15.4124044513379,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,glioblastoma stem cells,P49588,AARS1,97.8654208157038,6,6,1,24.1221471427125,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,glioblastoma stem cells,P51532,SMARCA4,83.19592327549,6,6,1,21.2522351964768,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,glioblastoma stem cells,P56524,HDAC4,36.1002242498631,6,6,1,17.8270159287199,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,glioblastoma stem cells,Q09472,EP300,38.552174346956,6,6,1,17.9795257592375,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,glioblastoma stem cells,Q13547,HDAC1,81.0451212855022,6,6,1,21.0634634166026,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,glioblastoma stem cells,Q56NI9,ESCO2,4.18402662263805,5,6,0.833333333333333,14.7936541075062,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,glioblastoma stem cells,Q5JTZ9,AARS2,64.044173203926,6,6,1,19.6302842811966,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,glioblastoma stem cells,Q5SQI0,ATAT1,48.2068600814984,6,6,1,18.607995807354,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,glioblastoma stem cells,Q8IXJ6,SIRT2,53.6283638942679,6,6,1,18.9238013570716,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,glioblastoma stem cells,Q8N6T7,SIRT6,29.7139786872372,6,6,1,17.369002313256,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,glioblastoma stem cells,Q8WUI4,HDAC7,23.029823020034,6,6,1,16.7207878042402,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,glioblastoma stem cells,Q8WYB5,KAT6B,0,0,6,0,,"",""
PXD070007,glioblastoma stem cells,Q92769,HDAC2,91.6903674309187,6,6,1,22.3671089680681,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,glioblastoma stem cells,Q92785,DPF2,54.0624666964462,6,6,1,18.9706484897742,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,glioblastoma stem cells,Q92793,CREBBP,7.10067655541498,6,6,1,15.1028987589695,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,glioblastoma stem cells,Q92794,KAT6A,8.63822344392614,5,6,0.833333333333333,15.3170239043348,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,glioblastoma stem cells,Q92830,KAT2A,0,0,6,0,,"",""
PXD070007,glioblastoma stem cells,Q92831,KAT2B,1.5512381941773,5,6,0.833333333333333,13.7234476384229,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,glioblastoma stem cells,Q92993,KAT5,12.0016048463936,6,6,1,15.6783202333173,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,glioblastoma stem cells,Q969S8,HDAC10,0,0,6,0,,"",""
PXD070007,glioblastoma stem cells,Q96DB2,HDAC11,0,0,6,0,,"",""
PXD070007,glioblastoma stem cells,Q96EB6,SIRT1,25.3422500375623,6,6,1,17.0114979417625,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,glioblastoma stem cells,Q99497,PARK7,94.8364078406337,6,6,1,22.988285390713,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,glioblastoma stem cells,Q9BWD1,ACAT2,93.421250476755,6,6,1,22.6944509297475,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,glioblastoma stem cells,Q9BY41,HDAC8,22.566305306972,5,6,0.833333333333333,16.9396366014371,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,glioblastoma stem cells,Q9H7Z6,KAT8,32.0600665864657,6,6,1,17.4429388079486,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,glioblastoma stem cells,Q9H8E8,CSRP2BP,0,0,6,0,,"",""
PXD070007,glioblastoma stem cells,Q9H8M2,BRD9,37.3043660398802,6,6,1,17.8567922642945,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,glioblastoma stem cells,Q9H9T3,ELP3,62.1332563203105,6,6,1,19.5148139921941,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,glioblastoma stem cells,Q9NRC8,SIRT7,0,0,6,0,,"",""
PXD070007,glioblastoma stem cells,Q9NTG7,SIRT3,8.22428439346169,4,6,0.666666666666667,15.9572802683336,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,glioblastoma stem cells,Q9NXA8,SIRT5,23.8790007372742,6,6,1,16.7794866119337,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,glioblastoma stem cells,Q9UBN7,HDAC6,47.7347858607556,6,6,1,18.5998919072454,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,glioblastoma stem cells,Q9UKN8,GTF3C4,79.1761804734201,6,6,1,20.8319132472526,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,glioblastoma stem cells,Q9UKV0,HDAC9,0,0,6,0,,"",""
PXD070007,glioblastoma stem cells,Q9ULM3,YEATS2,33.238901240766,6,6,1,17.5699095033173,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,glioblastoma stem cells,Q9UPN9,TRIM33,58.9048625492626,6,6,1,19.3101699893955,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,glioblastoma stem cells,Q9UQL6,HDAC5,3.28190391848383,5,6,0.833333333333333,14.3656389582345,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,glioblastoma stem cells,Q9Y232,CDYL,33.0251206434665,6,6,1,17.616778059332,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,glioblastoma stem cells,Q9Y6E7,SIRT4,0,0,6,0,,"",""
PXD070007,neural stem cells,O14929,HAT1,83.8067953398842,2,2,1,21.2826254351077,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,neural stem cells,O15379,HDAC3,50.7800105625304,2,2,1,18.7950205939647,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,neural stem cells,O60885,BRD4,76.3621627175781,2,2,1,20.5646256776236,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,neural stem cells,O75607,NPM3,61.9979626465171,2,2,1,19.5189443893296,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,neural stem cells,O95251,KAT7,52.8535572211135,2,2,1,18.9182426309975,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,neural stem cells,P05783,KRT18,0.122938964420017,1,2,0.5,13.3611213347348,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,neural stem cells,P41227,NAA10,81.9097932014171,2,2,1,21.092791311527,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,neural stem cells,P42568,MLLT3,9.68419655749896,2,2,1,15.6750219830951,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,neural stem cells,P49588,AARS1,95.166602660242,2,2,1,23.0143977190555,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,neural stem cells,P51532,SMARCA4,92.3984753224357,2,2,1,22.4434468025747,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,neural stem cells,P56524,HDAC4,19.5077089584322,2,2,1,16.6518777357701,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,neural stem cells,Q09472,EP300,45.8947720095634,2,2,1,18.4847157771322,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,neural stem cells,Q13547,HDAC1,80.1159767429414,2,2,1,20.8996433766236,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,neural stem cells,Q56NI9,ESCO2,9.00247772496606,2,2,1,15.6117046023113,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,neural stem cells,Q5JTZ9,AARS2,67.1891224336903,2,2,1,19.8514846467888,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,neural stem cells,Q5SQI0,ATAT1,43.1536286097712,2,2,1,18.295312570523,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,neural stem cells,Q8IXJ6,SIRT2,15.656000180131,2,2,1,16.2813267398592,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,neural stem cells,Q8N6T7,SIRT6,28.9855383567637,2,2,1,17.3562237097627,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,neural stem cells,Q8WUI4,HDAC7,31.3281713993193,2,2,1,17.5309422655299,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,neural stem cells,Q8WYB5,KAT6B,0,0,2,0,,"",""
PXD070007,neural stem cells,Q92769,HDAC2,95.6880792871989,2,2,1,23.167287498731,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,neural stem cells,Q92785,DPF2,77.9849755315103,2,2,1,20.6999653182265,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,neural stem cells,Q92793,CREBBP,11.0381739861815,2,2,1,15.8353273574951,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,neural stem cells,Q92794,KAT6A,31.0370212824233,2,2,1,17.5089766779192,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,neural stem cells,Q92830,KAT2A,0,0,2,0,,"",""
PXD070007,neural stem cells,Q92831,KAT2B,0,0,2,0,,"",""
PXD070007,neural stem cells,Q92993,KAT5,24.9818776821682,2,2,1,17.0762535100288,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,neural stem cells,Q969S8,HDAC10,0,0,2,0,,"",""
PXD070007,neural stem cells,Q96DB2,HDAC11,0,0,2,0,,"",""
PXD070007,neural stem cells,Q96EB6,SIRT1,32.6482524481722,2,2,1,17.6219778692327,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,neural stem cells,Q99497,PARK7,87.3233441582746,2,2,1,21.6764406977647,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,neural stem cells,Q9BWD1,ACAT2,98.2678588636912,2,2,1,24.2140251118292,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,neural stem cells,Q9BY41,HDAC8,18.4981164803787,2,2,1,16.4880223626428,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,neural stem cells,Q9H7Z6,KAT8,49.5936425195113,2,2,1,18.7200272930007,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,neural stem cells,Q9H8E8,CSRP2BP,0,0,2,0,,"",""
PXD070007,neural stem cells,Q9H8M2,BRD9,42.7996594987032,2,2,1,18.2887118721129,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,neural stem cells,Q9H9T3,ELP3,58.7815862463958,2,2,1,19.3012562265643,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,neural stem cells,Q9NRC8,SIRT7,0,0,2,0,,"",""
PXD070007,neural stem cells,Q9NTG7,SIRT3,12.8942538809864,2,2,1,16.0161655460032,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,neural stem cells,Q9NXA8,SIRT5,24.6111473174727,2,2,1,17.0543747820579,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,neural stem cells,Q9UBN7,HDAC6,45.4536359780015,2,2,1,18.4601029067522,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,neural stem cells,Q9UKN8,GTF3C4,86.5648680259217,2,2,1,21.6060745267085,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,neural stem cells,Q9UKV0,HDAC9,0,0,2,0,,"",""
PXD070007,neural stem cells,Q9ULM3,YEATS2,47.4332135456806,2,2,1,18.5819485268757,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,neural stem cells,Q9UPN9,TRIM33,63.0139015065048,2,2,1,19.5856307267009,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,neural stem cells,Q9UQL6,HDAC5,0,0,2,0,,"",""
PXD070007,neural stem cells,Q9Y232,CDYL,36.3191917362231,2,2,1,17.8493971941226,ordinary protein LFQ; no PTM enrichment,data/PXD069969/search_results/SA206LQB1_Annotation.xlsx
PXD070007,neural stem cells,Q9Y6E7,SIRT4,0,0,2,0,,"",""
PXD073311,HUVEC control and Pg infection,O14929,HAT1,81.2904931905329,3,3,1,17.1481885705284,PXD073311 ordinary whole-proteome A0h baseline PG matrix,data/PXD073311/search_results/extracted_pairing/IPX0015307001_Database_search_result/Database_search_result/report.pg_matrix.tsv
PXD073311,HUVEC control and Pg infection,O15379,HDAC3,29.3417922283902,3,3,1,14.4148041343451,PXD073311 ordinary whole-proteome A0h baseline PG matrix,data/PXD073311/search_results/extracted_pairing/IPX0015307001_Database_search_result/Database_search_result/report.pg_matrix.tsv
PXD073311,HUVEC control and Pg infection,O60885,BRD4,62.5545418484728,3,3,1,15.9933032996311,PXD073311 ordinary whole-proteome A0h baseline PG matrix,data/PXD073311/search_results/extracted_pairing/IPX0015307001_Database_search_result/Database_search_result/report.pg_matrix.tsv
PXD073311,HUVEC control and Pg infection,O75607,NPM3,81.4079661241233,3,3,1,17.1611614138306,PXD073311 ordinary whole-proteome A0h baseline PG matrix,data/PXD073311/search_results/extracted_pairing/IPX0015307001_Database_search_result/Database_search_result/report.pg_matrix.tsv
PXD073311,HUVEC control and Pg infection,O95251,KAT7,35.5282295385429,3,3,1,14.7239168699715,PXD073311 ordinary whole-proteome A0h baseline PG matrix,data/PXD073311/search_results/extracted_pairing/IPX0015307001_Database_search_result/Database_search_result/report.pg_matrix.tsv
PXD073311,HUVEC control and Pg infection,P05783,KRT18,99.6958878751818,3,3,1,22.2268598960815,PXD073311 ordinary whole-proteome A0h baseline PG matrix,data/PXD073311/search_results/extracted_pairing/IPX0015307001_Database_search_result/Database_search_result/report.pg_matrix.tsv
PXD073311,HUVEC control and Pg infection,P41227,NAA10,81.8001586042823,3,3,1,17.1976486535432,PXD073311 ordinary whole-proteome A0h baseline PG matrix,data/PXD073311/search_results/extracted_pairing/IPX0015307001_Database_search_result/Database_search_result/report.pg_matrix.tsv
PXD073311,HUVEC control and Pg infection,P42568,MLLT3,0,0,3,0,,"",""
PXD073311,HUVEC control and Pg infection,P49588,AARS1,90.7899960301707,3,3,1,18.2929147242969,PXD073311 ordinary whole-proteome A0h baseline PG matrix,data/PXD073311/search_results/extracted_pairing/IPX0015307001_Database_search_result/Database_search_result/report.pg_matrix.tsv
PXD073311,HUVEC control and Pg infection,P51532,SMARCA4,67.3812359401879,3,3,1,16.2520407699254,PXD073311 ordinary whole-proteome A0h baseline PG matrix,data/PXD073311/search_results/extracted_pairing/IPX0015307001_Database_search_result/Database_search_result/report.pg_matrix.tsv
PXD073311,HUVEC control and Pg infection,P56524,HDAC4,0,0,3,0,,"",""
PXD073311,HUVEC control and Pg infection,Q09472,EP300,4.48590710599444,3,3,1,12.4425832953357,PXD073311 ordinary whole-proteome A0h baseline PG matrix,data/PXD073311/search_results/extracted_pairing/IPX0015307001_Database_search_result/Database_search_result/report.pg_matrix.tsv
PXD073311,HUVEC control and Pg infection,Q13547,HDAC1,86.3203806502776,3,3,1,17.6813001884667,PXD073311 ordinary whole-proteome A0h baseline PG matrix,data/PXD073311/search_results/extracted_pairing/IPX0015307001_Database_search_result/Database_search_result/report.pg_matrix.tsv
PXD073311,HUVEC control and Pg infection,Q56NI9,ESCO2,18.8417294724316,3,3,1,13.7966683180815,PXD073311 ordinary whole-proteome A0h baseline PG matrix,data/PXD073311/search_results/extracted_pairing/IPX0015307001_Database_search_result/Database_search_result/report.pg_matrix.tsv
PXD073311,HUVEC control and Pg infection,Q5JTZ9,AARS2,41.3164155432197,3,3,1,14.990613675703,PXD073311 ordinary whole-proteome A0h baseline PG matrix,data/PXD073311/search_results/extracted_pairing/IPX0015307001_Database_search_result/Database_search_result/report.pg_matrix.tsv
PXD073311,HUVEC control and Pg infection,Q5SQI0,ATAT1,0,0,3,0,,"",""
PXD073311,HUVEC control and Pg infection,Q8IXJ6,SIRT2,28.8606589916634,3,3,1,14.3985767036816,PXD073311 ordinary whole-proteome A0h baseline PG matrix,data/PXD073311/search_results/extracted_pairing/IPX0015307001_Database_search_result/Database_search_result/report.pg_matrix.tsv
PXD073311,HUVEC control and Pg infection,Q8N6T7,SIRT6,16.4350932909885,3,3,1,13.6527665635321,PXD073311 ordinary whole-proteome A0h baseline PG matrix,data/PXD073311/search_results/extracted_pairing/IPX0015307001_Database_search_result/Database_search_result/report.pg_matrix.tsv
PXD073311,HUVEC control and Pg infection,Q8WUI4,HDAC7,84.456780333069,3,3,1,17.4824455991836,PXD073311 ordinary whole-proteome A0h baseline PG matrix,data/PXD073311/search_results/extracted_pairing/IPX0015307001_Database_search_result/Database_search_result/report.pg_matrix.tsv
PXD073311,HUVEC control and Pg infection,Q8WYB5,KAT6B,0,0,3,0,,"",""
PXD073311,HUVEC control and Pg infection,Q92769,HDAC2,82.1305841924399,3,3,1,17.2428391608108,PXD073311 ordinary whole-proteome A0h baseline PG matrix,data/PXD073311/search_results/extracted_pairing/IPX0015307001_Database_search_result/Database_search_result/report.pg_matrix.tsv
PXD073311,HUVEC control and Pg infection,Q92785,DPF2,70.882897171557,3,3,1,16.4483938193697,PXD073311 ordinary whole-proteome A0h baseline PG matrix,data/PXD073311/search_results/extracted_pairing/IPX0015307001_Database_search_result/Database_search_result/report.pg_matrix.tsv
PXD073311,HUVEC control and Pg infection,Q92793,CREBBP,50.0198491464867,3,3,1,15.4126922272447,PXD073311 ordinary whole-proteome A0h baseline PG matrix,data/PXD073311/search_results/extracted_pairing/IPX0015307001_Database_search_result/Database_search_result/report.pg_matrix.tsv
PXD073311,HUVEC control and Pg infection,Q92794,KAT6A,0,0,3,0,,"",""
PXD073311,HUVEC control and Pg infection,Q92830,KAT2A,68.9956331877729,3,3,1,16.3305457956647,PXD073311 ordinary whole-proteome A0h baseline PG matrix,data/PXD073311/search_results/extracted_pairing/IPX0015307001_Database_search_result/Database_search_result/report.pg_matrix.tsv
PXD073311,HUVEC control and Pg infection,Q92831,KAT2B,34.8803384900172,3,3,1,14.6941565314517,PXD073311 ordinary whole-proteome A0h baseline PG matrix,data/PXD073311/search_results/extracted_pairing/IPX0015307001_Database_search_result/Database_search_result/report.pg_matrix.tsv
PXD073311,HUVEC control and Pg infection,Q92993,KAT5,0,0,3,0,,"",""
PXD073311,HUVEC control and Pg infection,Q969S8,HDAC10,0,0,3,0,,"",""
PXD073311,HUVEC control and Pg infection,Q96DB2,HDAC11,0,0,3,0,,"",""
PXD073311,HUVEC control and Pg infection,Q96EB6,SIRT1,57.6658736452551,3,3,1,15.7798091104686,PXD073311 ordinary whole-proteome A0h baseline PG matrix,data/PXD073311/search_results/extracted_pairing/IPX0015307001_Database_search_result/Database_search_result/report.pg_matrix.tsv
PXD073311,HUVEC control and Pg infection,Q99497,PARK7,98.0042294475284,3,3,1,20.2606933140292,PXD073311 ordinary whole-proteome A0h baseline PG matrix,data/PXD073311/search_results/extracted_pairing/IPX0015307001_Database_search_result/Database_search_result/report.pg_matrix.tsv
PXD073311,HUVEC control and Pg infection,Q9BWD1,ACAT2,91.9280137620749,3,3,1,18.4465341018466,PXD073311 ordinary whole-proteome A0h baseline PG matrix,data/PXD073311/search_results/extracted_pairing/IPX0015307001_Database_search_result/Database_search_result/report.pg_matrix.tsv
PXD073311,HUVEC control and Pg infection,Q9BY41,HDAC8,9.48982289188475,3,3,1,13.0972815810583,PXD073311 ordinary whole-proteome A0h baseline PG matrix,data/PXD073311/search_results/extracted_pairing/IPX0015307001_Database_search_result/Database_search_result/report.pg_matrix.tsv
PXD073311,HUVEC control and Pg infection,Q9H7Z6,KAT8,25.2016395610208,3,3,1,14.1615019592425,PXD073311 ordinary whole-proteome A0h baseline PG matrix,data/PXD073311/search_results/extracted_pairing/IPX0015307001_Database_search_result/Database_search_result/report.pg_matrix.tsv
PXD073311,HUVEC control and Pg infection,Q9H8E8,CSRP2BP,0,0,3,0,,"",""
PXD073311,HUVEC control and Pg infection,Q9H8M2,BRD9,48.3082209886334,3,3,1,15.3257692244249,PXD073311 ordinary whole-proteome A0h baseline PG matrix,data/PXD073311/search_results/extracted_pairing/IPX0015307001_Database_search_result/Database_search_result/report.pg_matrix.tsv
PXD073311,HUVEC control and Pg infection,Q9H9T3,ELP3,68.080888183981,3,3,1,16.2771747760068,PXD073311 ordinary whole-proteome A0h baseline PG matrix,data/PXD073311/search_results/extracted_pairing/IPX0015307001_Database_search_result/Database_search_result/report.pg_matrix.tsv
PXD073311,HUVEC control and Pg infection,Q9NRC8,SIRT7,5.76948524546778,3,3,1,12.6708443182683,PXD073311 ordinary whole-proteome A0h baseline PG matrix,data/PXD073311/search_results/extracted_pairing/IPX0015307001_Database_search_result/Database_search_result/report.pg_matrix.tsv
PXD073311,HUVEC control and Pg infection,Q9NTG7,SIRT3,10.8905650390367,3,3,1,13.2375012792413,PXD073311 ordinary whole-proteome A0h baseline PG matrix,data/PXD073311/search_results/extracted_pairing/IPX0015307001_Database_search_result/Database_search_result/report.pg_matrix.tsv
PXD073311,HUVEC control and Pg infection,Q9NXA8,SIRT5,0.648405451898902,3,3,1,11.2926379786077,PXD073311 ordinary whole-proteome A0h baseline PG matrix,data/PXD073311/search_results/extracted_pairing/IPX0015307001_Database_search_result/Database_search_result/report.pg_matrix.tsv
PXD073311,HUVEC control and Pg infection,Q9UBN7,HDAC6,73.3095143575493,3,3,1,16.6087312901379,PXD073311 ordinary whole-proteome A0h baseline PG matrix,data/PXD073311/search_results/extracted_pairing/IPX0015307001_Database_search_result/Database_search_result/report.pg_matrix.tsv
PXD073311,HUVEC control and Pg infection,Q9UKN8,GTF3C4,62.0274914089347,3,3,1,15.9699283296668,PXD073311 ordinary whole-proteome A0h baseline PG matrix,data/PXD073311/search_results/extracted_pairing/IPX0015307001_Database_search_result/Database_search_result/report.pg_matrix.tsv
PXD073311,HUVEC control and Pg infection,Q9UKV0,HDAC9,0,0,3,0,,"",""
PXD073311,HUVEC control and Pg infection,Q9ULM3,YEATS2,22.0195611948189,3,3,1,13.9939202097044,PXD073311 ordinary whole-proteome A0h baseline PG matrix,data/PXD073311/search_results/extracted_pairing/IPX0015307001_Database_search_result/Database_search_result/report.pg_matrix.tsv
PXD073311,HUVEC control and Pg infection,Q9UPN9,TRIM33,76.6323024054983,3,3,1,16.811587930878,PXD073311 ordinary whole-proteome A0h baseline PG matrix,data/PXD073311/search_results/extracted_pairing/IPX0015307001_Database_search_result/Database_search_result/report.pg_matrix.tsv
PXD073311,HUVEC control and Pg infection,Q9UQL6,HDAC5,0,0,3,0,,"",""
PXD073311,HUVEC control and Pg infection,Q9Y232,CDYL,27.8482685699181,3,3,1,14.3443999446723,PXD073311 ordinary whole-proteome A0h baseline PG matrix,data/PXD073311/search_results/extracted_pairing/IPX0015307001_Database_search_result/Database_search_result/report.pg_matrix.tsv
PXD073311,HUVEC control and Pg infection,Q9Y6E7,SIRT4,0,0,3,0,,"",""
PXD075377,HCC,O14929,HAT1,72.575669944091,8,8,1,1.13144664192308,ordinary iTRAQ clinical liver proteome,data/PXD065775/search_results/20170330_01-24_patients_iTRAQ.xlsx
PXD075377,HCC,O15379,HDAC3,0,0,8,0,,"",""
PXD075377,HCC,O60885,BRD4,0,0,8,0,,"",""
PXD075377,HCC,O75607,NPM3,27.7135145556198,8,8,1,0.88011244338439,ordinary iTRAQ clinical liver proteome,data/PXD065775/search_results/20170330_01-24_patients_iTRAQ.xlsx
PXD075377,HCC,O95251,KAT7,28.2822440717178,8,8,1,0.875193199392282,ordinary iTRAQ clinical liver proteome,data/PXD065775/search_results/20170330_01-24_patients_iTRAQ.xlsx
PXD075377,HCC,P05783,KRT18,0,0,8,0,,"",""
PXD075377,HCC,P41227,NAA10,53.3786389049547,8,8,1,1.01953838001702,ordinary iTRAQ clinical liver proteome,data/PXD065775/search_results/20170330_01-24_patients_iTRAQ.xlsx
PXD075377,HCC,P42568,MLLT3,0,0,8,0,,"",""
