PXD,SampleGroup,GroupID,SampleID,KlaExpressionMedian,ReferenceKey,GroupIDs,Category,ReferenceLabelEn,RowOrder,CategoryLabel
PXD036307,normal human lung,KLA31_02,GTEX-144GM-0126-SM-5Q5AX,4.17482030822672,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-144GN-0426-SM-5O9AP,4.21229594476196,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-144GO-0226-SM-5LUB1,4.2262692456382,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-145LS-1226-SM-5Q5D9,4.25860976018633,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-145LT-0326-SM-5LUAD,4.24951580342933,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-145LU-0526-SM-5O9AT,4.24079375793195,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-145ME-0226-SM-5S2QN,4.22600010624673,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-145MF-0726-SM-5Q5BT,4.18828048431381,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-145MH-0626-SM-5NQAK,4.05370509862721,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-145MN-0926-SM-5NQBT,4.14613494464376,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-145MO-1326-SM-5Q5EF,4.22427247346082,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-146FH-1226-SM-5NQB6,4.17641855111688,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-146FQ-0926-SM-5LUAV,4.2253193251532,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-1477Z-0626-SM-5NQB7,4.14806584610702,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-147F3-0726-SM-5NQ9U,4.16585344670167,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-147F4-0926-SM-5Q5EO,4.24604491524073,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-147GR-1226-SM-5TDCL,4.20618058645648,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-147JS-1226-SM-5RQK4,4.22097430552182,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-148VI-0226-SM-5RQKA,4.20424719881664,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-148VJ-0826-SM-5LU8V,4.22619141533177,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-1497J-0326-SM-5Q5CN,4.21628281287934,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-14A6H-0526-SM-5NQAZ,4.15623095028207,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-14ABY-1126-SM-5Q5F8,4.17821677484972,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-14AS3-0926-SM-5TDD6,4.11029245542655,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-14BIL-1226-SM-79OME,4.18810673813156,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-14BMU-0526-SM-73KW4,4.27447543611853,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-14BMV-0826-SM-73KXU,4.1856386589395,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-14C39-0326-SM-5TDDX,4.1930619992403,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-14C5O-1126-SM-5TDEH,4.24637709147355,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-14DAQ-0926-SM-793AZ,4.2244346680401,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-14DAR-0226-SM-5S2PR,4.21230747521526,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-14E1K-0226-SM-62LDT,4.21663395028815,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-14E6C-1426-SM-5ZZWH,4.25790484972573,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-14E6D-1026-SM-5S2RS,4.13566928652813,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-14E6E-0426-SM-73KUE,4.20934426308811,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-14E7W-1326-SM-5RQIV,4.20565572790463,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-14JG1-0926-SM-5YY8W,4.23380303916341,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-14JG6-0326-SM-6AJBT,4.20757677049685,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-14JIY-1326-SM-6AJB3,4.19878465656866,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-14LLW-0726-SM-5ZZVV,4.17839413982655,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-14LZ3-0726-SM-5YYAB,4.10961216382051,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-14PHY-0526-SM-664NM,4.1690389340854,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-14PJ4-0626-SM-6AJBS,4.23520214646764,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-14PJ5-0226-SM-5YY99,4.24079375793195,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-14PJM-0926-SM-6AJ9Y,4.24568442866761,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-14PJO-0926-SM-686YT,4.17049363514809,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-14PK6-0326-SM-6AJ9S,4.22427247346082,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-14PQA-1126-SM-7KUM4,4.18477760313802,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-14XAO-0526-SM-6AJB7,4.2360796490641,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-15CHC-0226-SM-5YYBB,4.16814788282949,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-15CHR-0726-SM-7EPHG,4.16448125742394,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-15D1Q-0526-SM-6AJAY,4.15919808200499,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-15EOM-5010-SM-7P8PA,4.2547749748639,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-15ER7-0926-SM-7KUMG,4.14754121274975,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-15EU6-1226-SM-6AJBE,4.22530771360016,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-15FZZ-0326-SM-6M48O,4.23906881520907,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-15G1A-0426-SM-6M468,4.26020421428731,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-15RIE-0326-SM-6PAMC,4.21870248795683,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-15RJ7-0626-SM-6M47V,4.19112392682636,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-15RJE-1026-SM-6M46X,4.21680784895172,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-15SB6-0426-SM-6LPJ5,4.15850635686298,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-15SHV-0326-SM-6M475,4.18424162014502,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-15SHW-0926-SM-6LPIO,4.23397609319604,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-15SKB-0826-SM-7KUFB,4.10538637393179,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-15UKP-1926-SM-6LPI9,4.24357830328018,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-169BO-0226-SM-79OL1,4.17694732070319,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-16AAH-0426-SM-7DUFM,4.20513083397596,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-16GPK-1826-SM-7MGW5,4.1424856112167,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-16MT8-1026-SM-6LPK1,4.2035429909694,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-16MTA-1226-SM-7KULL,4.12111840957633,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-16NGA-0226-SM-718AI,4.22497310383167,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-16XZZ-0926-SM-7DHLI,4.15885073840784,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-16Z82-1026-SM-6M48A,4.18916846515827,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-178AV-0326-SM-6LPJF,4.15885520876045,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-17EVP-0726-SM-7EWDX,4.22044780707074,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-17EVQ-1526-SM-79ONG,4.1546710719062,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-17F96-0626-SM-793CC,4.2327258081412,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-17F98-0226-SM-793BV,4.21454656761862,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-17F9Y-1026-SM-7IGO4,4.16867195118359,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-17GQL-0726-SM-731BL,4.15053121954344,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-17HG3-0326-SM-7IGP4,4.16977425103458,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-17HGU-0926-SM-79OKO,4.27130359578604,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-17HHE-0626-SM-7DHL6,4.1904024562499,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-17HII-0926-SM-79ON7,4.20177176589651,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-17JCI-1526-SM-7IGOQ,4.1576323202139,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-17KNJ-0926-SM-7IGP2,4.14597350086254,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-17MF6-0826-SM-7LT8F,4.20933547835163,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-183FY-0726-SM-793C3,4.3108018003334,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-18465-0626-SM-7LT8X,4.21074915658657,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-18A66-0926-SM-718BG,4.30148485442407,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-18A67-1126-SM-7KFSB,4.19842058623421,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-18A6Q-0826-SM-7KFRD,4.1309495196712,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-18A7A-1026-SM-7LT8B,4.22252753233571,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-18D9A-0226-SM-7KFSJ,4.19500435876776,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-18D9B-1026-SM-CNPO5,4.140555333253,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-18D9U-0526-SM-72D7C,4.27764935352394,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-18QFQ-0926-SM-7LG4V,4.16429900381944,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-1A32A-0726-SM-731D4,4.24863682936077,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-1A3MV-0526-SM-72D5A,4.24443151643402,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-1A8FM-0826-SM-793D5,4.17517364090673,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-1A8G6-0726-SM-73KV5,4.22956409596065,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-1AX8Z-5010-SM-AHZ33,4.20052501659371,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-1AX9I-0826-SM-73KUT,4.18565936688605,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-1AX9J-1626-SM-73KUI,4.22956409596065,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-1AX9K-0826-SM-731F9,4.23503636616696,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-1AYCT-0726-SM-7IGNG,4.25791406187183,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-1AYD5-1226-SM-7EWEP,4.1212979792167,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-1B8KZ-0526-SM-73KW2,4.17171460188481,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-1B8L1-0626-SM-7EPHL,4.19770968249576,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-1B8SF-0826-SM-73KW8,4.22885187879908,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-1B932-0726-SM-731EY,4.19608415509212,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-1B933-0926-SM-9OSVH,4.18425472622825,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-1B97I-0226-SM-73KVO,4.23219496494616,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-1B996-0726-SM-7IGPI,4.23433204955578,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-1BAJH-1326-SM-7RHFS,4.20336569452615,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-1C4CL-0826-SM-7EWEZ,4.1133997809177,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-1C64O-1226-SM-79OOC,4.1757020500066,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-1C6VR-0626-SM-79OOY,4.2345051035884,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-1C6VS-1226-SM-79OO2,4.16216487114097,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-1C6WA-0726-SM-7IGQ5,4.13238368680354,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-1CAMQ-1026-SM-7EPIC,4.21870248795683,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-1CAV2-0626-SM-7P8QE,4.22760189102173,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-1CB4F-0926-SM-7DHMJ,4.22497310383167,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-1CB4I-2126-SM-793AG,4.23747617022685,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-1CB4J-1726-SM-79OOL,4.23677739714358,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-1E1VI-0926-SM-7P8T3,4.19680662160375,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-1E2YA-0926-SM-7MXUK,4.19571229852175,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-1EKGG-1326-SM-7MXUM,4.16056664182822,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-1EMGI-1426-SM-7IGNQ,4.23871622107048,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-1EN7A-0826-SM-7MKFV,4.14877227256683,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-1EWIQ-0926-SM-7RHG7,4.18126156667712,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-1EX96-0226-SM-7RHHR,4.22938416067998,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-1F48J-0826-SM-9WPOD,4.16690885557441,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-1F5PK-0526-SM-7MXUA,4.18565936688605,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-1F6I4-1026-SM-7P8PS,4.17677591038318,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-1F6RS-0826-SM-7P8T9,4.19499508054719,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-1F75B-1026-SM-9JGFS,4.19806378200624,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-1F75W-0626-SM-7PC13,4.18108225652871,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
PXD036307,normal human lung,KLA31_02,GTEX-1F7RK-0826-SM-7SB8V,4.19307341593373,GTEx_v8_Lung,KLA31_02,normal_tissue,Healthy human lung tissue,2,"non-tumor
tissues"
