PXD,SampleGroup,GroupID,ReferenceKey,RegulatorBaseAccession,Role,DisplayName,GeneSymbol,EnsemblGeneID,QsmoothLog2TPM,Category,ReferenceLabelEn,RowOrder,QsmoothZScore
PXD028488,TALL-104,KLA31_17,GSE163787_TALL104,Q9UKN8,Writer,GTF3C4,GTF3C4,ENSG00000125484,4.80224296955546,cancer_cells,TALL-104 cells (sodium lactate),18,0.249062939382537
PXD028488,TALL-104,KLA31_17,GSE163787_TALL104,Q9UKV0,Eraser,HDAC9,HDAC9,ENSG00000048052,0.695799656444777,cancer_cells,TALL-104 cells (sodium lactate),18,-0.321566780150696
PXD028488,TALL-104,KLA31_17,GSE163787_TALL104,Q9ULM3,Reader,YEATS2,YEATS2,ENSG00000163872,5.35300960855543,cancer_cells,TALL-104 cells (sodium lactate),18,0.858634226328565
PXD028488,TALL-104,KLA31_17,GSE163787_TALL104,Q9UPN9,Reader,TRIM33,TRIM33,ENSG00000197323,6.11713461358773,cancer_cells,TALL-104 cells (sodium lactate),18,1.33263584877877
PXD028488,TALL-104,KLA31_17,GSE163787_TALL104,Q9UQL6,Eraser,HDAC5,HDAC5,ENSG00000108840,4.18031862075325,cancer_cells,TALL-104 cells (sodium lactate),18,0.0690530083578435
PXD028488,TALL-104,KLA31_17,GSE163787_TALL104,Q9Y232,Reader,CDYL,CDYL,ENSG00000153046,5.29082051969824,cancer_cells,TALL-104 cells (sodium lactate),18,0.6013391118348
PXD028488,TALL-104,KLA31_17,GSE163787_TALL104,Q9Y6E7,Eraser,SIRT4,SIRT4,ENSG00000089163,2.54424893692455,cancer_cells,TALL-104 cells (sodium lactate),18,0.145273300303433
PXD028737,HMC3,KLA31_26,GSE275256_HMC3_vehicle,O14929,Writer,HAT1,HAT1,ENSG00000128708,7.16137739394444,normal_cells,HMC3 cells (normoxia and hypoxia),29,1.80992214286049
PXD028737,HMC3,KLA31_26,GSE275256_HMC3_vehicle,O15379,Writer-Eraser,HDAC3,HDAC3,ENSG00000171720,6.61766849844545,normal_cells,HMC3 cells (normoxia and hypoxia),29,1.45671758113387
PXD028737,HMC3,KLA31_26,GSE275256_HMC3_vehicle,O60885,Reader,BRD4,BRD4,ENSG00000141867,5.63901448379958,normal_cells,HMC3 cells (normoxia and hypoxia),29,0.927277751859406
PXD028737,HMC3,KLA31_26,GSE275256_HMC3_vehicle,O75607,Writer,NPM3,NPM3,ENSG00000107833,7.07314589426002,normal_cells,HMC3 cells (normoxia and hypoxia),29,0.745379846951945
PXD028737,HMC3,KLA31_26,GSE275256_HMC3_vehicle,O95251,Writer,KAT7,KAT7,ENSG00000136504,4.85623132201753,normal_cells,HMC3 cells (normoxia and hypoxia),29,1.01868517212114
PXD028737,HMC3,KLA31_26,GSE275256_HMC3_vehicle,P05783,Writer,KRT18,KRT18,ENSG00000111057,8.89665885922513,normal_cells,HMC3 cells (normoxia and hypoxia),29,0.629413483647768
PXD028737,HMC3,KLA31_26,GSE275256_HMC3_vehicle,P41227,Writer,NAA10,NAA10,ENSG00000102030,3.504119724345,normal_cells,HMC3 cells (normoxia and hypoxia),29,-0.618127894851531
PXD028737,HMC3,KLA31_26,GSE275256_HMC3_vehicle,P42568,Reader,MLLT3,MLLT3,ENSG00000171843,3.57778362827227,normal_cells,HMC3 cells (normoxia and hypoxia),29,0.751828878413055
PXD028737,HMC3,KLA31_26,GSE275256_HMC3_vehicle,P49588,Writer,AARS1,AARS1,ENSG00000090861,6.75714480891679,normal_cells,HMC3 cells (normoxia and hypoxia),29,0.690293804416613
PXD028737,HMC3,KLA31_26,GSE275256_HMC3_vehicle,P51532,Reader,SMARCA4,SMARCA4,ENSG00000127616,5.79470386085797,normal_cells,HMC3 cells (normoxia and hypoxia),29,0.644866127284663
PXD028737,HMC3,KLA31_26,GSE275256_HMC3_vehicle,P56524,Eraser,HDAC4,HDAC4,ENSG00000068024,0.785281852849544,normal_cells,HMC3 cells (normoxia and hypoxia),29,-1.14728633312728
PXD028737,HMC3,KLA31_26,GSE275256_HMC3_vehicle,Q09472,Writer,EP300,EP300,ENSG00000100393,5.96997172668961,normal_cells,HMC3 cells (normoxia and hypoxia),29,0.87217354243397
PXD028737,HMC3,KLA31_26,GSE275256_HMC3_vehicle,Q13547,Writer-Eraser,HDAC1,HDAC1,ENSG00000116478,7.46944686490521,normal_cells,HMC3 cells (normoxia and hypoxia),29,0.687028157007821
PXD028737,HMC3,KLA31_26,GSE275256_HMC3_vehicle,Q56NI9,Writer,ESCO2,ESCO2,ENSG00000171320,6.14140759995871,normal_cells,HMC3 cells (normoxia and hypoxia),29,2.05152867902919
PXD028737,HMC3,KLA31_26,GSE275256_HMC3_vehicle,Q5JTZ9,Writer,AARS2,AARS2,ENSG00000124608,5.2644611053137,normal_cells,HMC3 cells (normoxia and hypoxia),29,1.24509719780213
PXD028737,HMC3,KLA31_26,GSE275256_HMC3_vehicle,Q5SQI0,Writer,ATAT1,ATAT1,ENSG00000137343,4.7635764179345,normal_cells,HMC3 cells (normoxia and hypoxia),29,1.28855980661871
PXD028737,HMC3,KLA31_26,GSE275256_HMC3_vehicle,Q8IXJ6,Eraser,SIRT2,SIRT2,ENSG00000068903,3.86420338838228,normal_cells,HMC3 cells (normoxia and hypoxia),29,-0.307665626987115
PXD028737,HMC3,KLA31_26,GSE275256_HMC3_vehicle,Q8N6T7,Eraser,SIRT6,SIRT6,ENSG00000077463,3.72625776274436,normal_cells,HMC3 cells (normoxia and hypoxia),29,0.0131050306139332
PXD028737,HMC3,KLA31_26,GSE275256_HMC3_vehicle,Q8WUI4,Eraser,HDAC7,HDAC7,ENSG00000061273,4.65468239579204,normal_cells,HMC3 cells (normoxia and hypoxia),29,0.481640404357267
PXD028737,HMC3,KLA31_26,GSE275256_HMC3_vehicle,Q8WYB5,Writer,KAT6B,KAT6B,ENSG00000156650,3.69384574697174,normal_cells,HMC3 cells (normoxia and hypoxia),29,1.03480186903422
PXD028737,HMC3,KLA31_26,GSE275256_HMC3_vehicle,Q92769,Writer-Eraser,HDAC2,HDAC2,ENSG00000196591,5.54045916617433,normal_cells,HMC3 cells (normoxia and hypoxia),29,0.862623613801956
PXD028737,HMC3,KLA31_26,GSE275256_HMC3_vehicle,Q92785,Reader,DPF2,DPF2,ENSG00000133884,5.27302787232671,normal_cells,HMC3 cells (normoxia and hypoxia),29,1.06108395477266
PXD028737,HMC3,KLA31_26,GSE275256_HMC3_vehicle,Q92793,Writer,CREBBP,CREBBP,ENSG00000005339,5.56363700581339,normal_cells,HMC3 cells (normoxia and hypoxia),29,1.12541247130785
PXD028737,HMC3,KLA31_26,GSE275256_HMC3_vehicle,Q92794,Writer,KAT6A,KAT6A,ENSG00000083168,4.79327875929769,normal_cells,HMC3 cells (normoxia and hypoxia),29,0.94681910453297
PXD028737,HMC3,KLA31_26,GSE275256_HMC3_vehicle,Q92830,Writer,GCN5 (KAT2A),KAT2A,ENSG00000108773,5.58776914513697,normal_cells,HMC3 cells (normoxia and hypoxia),29,0.333776229520921
PXD028737,HMC3,KLA31_26,GSE275256_HMC3_vehicle,Q92831,Writer,KAT2B,KAT2B,ENSG00000114166,4.98235442610181,normal_cells,HMC3 cells (normoxia and hypoxia),29,0.589978325543998
PXD028737,HMC3,KLA31_26,GSE275256_HMC3_vehicle,Q92993,Writer,KAT5,KAT5,ENSG00000172977,5.24875314585709,normal_cells,HMC3 cells (normoxia and hypoxia),29,0.699445380301726
PXD028737,HMC3,KLA31_26,GSE275256_HMC3_vehicle,Q969S8,Writer-Eraser,HDAC10,HDAC10,ENSG00000100429,1.04013804422696,normal_cells,HMC3 cells (normoxia and hypoxia),29,-0.599738081226336
PXD028737,HMC3,KLA31_26,GSE275256_HMC3_vehicle,Q96DB2,Eraser,HDAC11,HDAC11,ENSG00000163517,3.10648676871255,normal_cells,HMC3 cells (normoxia and hypoxia),29,0.0299196040577554
PXD028737,HMC3,KLA31_26,GSE275256_HMC3_vehicle,Q96EB6,Eraser,SIRT1,SIRT1,ENSG00000096717,6.42369453011759,normal_cells,HMC3 cells (normoxia and hypoxia),29,1.55165849578402
PXD028737,HMC3,KLA31_26,GSE275256_HMC3_vehicle,Q99497,Writer-Eraser,PARK7,PARK7,ENSG00000116288,8.25129727999275,normal_cells,HMC3 cells (normoxia and hypoxia),29,0.720192490335764
PXD028737,HMC3,KLA31_26,GSE275256_HMC3_vehicle,Q9BWD1,Writer,ACAT2,ACAT2,ENSG00000120437,7.75965771082607,normal_cells,HMC3 cells (normoxia and hypoxia),29,1.58502870242068
PXD028737,HMC3,KLA31_26,GSE275256_HMC3_vehicle,Q9BY41,Eraser,HDAC8,HDAC8,ENSG00000147099,1.96075842603362,normal_cells,HMC3 cells (normoxia and hypoxia),29,0.506657695563478
PXD028737,HMC3,KLA31_26,GSE275256_HMC3_vehicle,Q9BY41,Writer-Eraser,HDAC8,HDAC8,ENSG00000147099,1.96075842603362,normal_cells,HMC3 cells (normoxia and hypoxia),29,0.506657695563478
PXD028737,HMC3,KLA31_26,GSE275256_HMC3_vehicle,Q9H7Z6,Writer,KAT8,KAT8,ENSG00000103510,4.51384577273776,normal_cells,HMC3 cells (normoxia and hypoxia),29,0.634914520690517
PXD028737,HMC3,KLA31_26,GSE275256_HMC3_vehicle,Q9H8E8,Writer,CSRP2BP,CSRP2BP,ENSG00000149474,3.30612345057543,normal_cells,HMC3 cells (normoxia and hypoxia),29,-0.267390463154749
PXD028737,HMC3,KLA31_26,GSE275256_HMC3_vehicle,Q9H8M2,Reader,BRD9,BRD9,ENSG00000028310,4.6471385896703,normal_cells,HMC3 cells (normoxia and hypoxia),29,0.811841358693113
PXD028737,HMC3,KLA31_26,GSE275256_HMC3_vehicle,Q9H9T3,Writer,ELP3,ELP3,ENSG00000134014,5.1022652326338,normal_cells,HMC3 cells (normoxia and hypoxia),29,1.08583373280426
PXD028737,HMC3,KLA31_26,GSE275256_HMC3_vehicle,Q9NRC8,Eraser,SIRT7,SIRT7,ENSG00000187531,4.49086988227846,normal_cells,HMC3 cells (normoxia and hypoxia),29,0.851366843374079
PXD028737,HMC3,KLA31_26,GSE275256_HMC3_vehicle,Q9NTG7,Eraser,SIRT3,SIRT3,ENSG00000142082,3.0517945702245,normal_cells,HMC3 cells (normoxia and hypoxia),29,-0.187894573584894
PXD028737,HMC3,KLA31_26,GSE275256_HMC3_vehicle,Q9NXA8,Eraser,SIRT5,SIRT5,ENSG00000124523,3.14012635433129,normal_cells,HMC3 cells (normoxia and hypoxia),29,0.851392727536521
PXD028737,HMC3,KLA31_26,GSE275256_HMC3_vehicle,Q9UBN7,Writer-Eraser,HDAC6,HDAC6,ENSG00000094631,3.85571322614671,normal_cells,HMC3 cells (normoxia and hypoxia),29,0.553008413206151
PXD028737,HMC3,KLA31_26,GSE275256_HMC3_vehicle,Q9UKN8,Writer,GTF3C4,GTF3C4,ENSG00000125484,6.2583609890334,normal_cells,HMC3 cells (normoxia and hypoxia),29,1.20544180828559
PXD028737,HMC3,KLA31_26,GSE275256_HMC3_vehicle,Q9UKV0,Eraser,HDAC9,HDAC9,ENSG00000048052,0.469208043823724,normal_cells,HMC3 cells (normoxia and hypoxia),29,-0.502744020095928
PXD028737,HMC3,KLA31_26,GSE275256_HMC3_vehicle,Q9ULM3,Reader,YEATS2,YEATS2,ENSG00000163872,6.48776947894499,normal_cells,HMC3 cells (normoxia and hypoxia),29,1.60325438416369
PXD028737,HMC3,KLA31_26,GSE275256_HMC3_vehicle,Q9UPN9,Reader,TRIM33,TRIM33,ENSG00000197323,5.94592870502285,normal_cells,HMC3 cells (normoxia and hypoxia),29,1.18728825230609
PXD028737,HMC3,KLA31_26,GSE275256_HMC3_vehicle,Q9UQL6,Eraser,HDAC5,HDAC5,ENSG00000108840,4.17846886465273,normal_cells,HMC3 cells (normoxia and hypoxia),29,0.067637230941935
PXD028737,HMC3,KLA31_26,GSE275256_HMC3_vehicle,Q9Y232,Reader,CDYL,CDYL,ENSG00000153046,6.37404887542926,normal_cells,HMC3 cells (normoxia and hypoxia),29,1.52878240804907
PXD028737,HMC3,KLA31_26,GSE275256_HMC3_vehicle,Q9Y6E7,Eraser,SIRT4,SIRT4,ENSG00000089163,2.41973362546784,normal_cells,HMC3 cells (normoxia and hypoxia),29,0.0738567714604687
PXD033146,pathological rotator cuff tendon,KLA31_01,tendon_nondiabetic,O14929,Writer,HAT1,HAT1,ENSG00000128708,4.07299056587358,normal_tissue,Pathological rotator-cuff tendon,1,-0.361256399013371
PXD033146,pathological rotator cuff tendon,KLA31_01,tendon_nondiabetic,O15379,Writer-Eraser,HDAC3,HDAC3,ENSG00000171720,4.79748475173836,normal_tissue,Pathological rotator-cuff tendon,1,-0.0258244485088791
PXD033146,pathological rotator cuff tendon,KLA31_01,tendon_nondiabetic,O60885,Reader,BRD4,BRD4,ENSG00000141867,4.73966690168242,normal_tissue,Pathological rotator-cuff tendon,1,0.208443557070965
PXD033146,pathological rotator cuff tendon,KLA31_01,tendon_nondiabetic,O75607,Writer,NPM3,NPM3,ENSG00000107833,4.70324351667457,normal_tissue,Pathological rotator-cuff tendon,1,-0.499376140154146
PXD033146,pathological rotator cuff tendon,KLA31_01,tendon_nondiabetic,O95251,Writer,KAT7,KAT7,ENSG00000136504,4.13890388790904,normal_tissue,Pathological rotator-cuff tendon,1,0.46587677465493
PXD033146,pathological rotator cuff tendon,KLA31_01,tendon_nondiabetic,P05783,Writer,KRT18,KRT18,ENSG00000111057,0.424710957063609,normal_tissue,Pathological rotator-cuff tendon,1,-1.75901135833489
PXD033146,pathological rotator cuff tendon,KLA31_01,tendon_nondiabetic,P41227,Writer,NAA10,NAA10,ENSG00000102030,3.58852527787429,normal_tissue,Pathological rotator-cuff tendon,1,-0.556047016793213
PXD033146,pathological rotator cuff tendon,KLA31_01,tendon_nondiabetic,P42568,Reader,MLLT3,MLLT3,ENSG00000171843,2.75999449588995,normal_tissue,Pathological rotator-cuff tendon,1,0.155431944079793
PXD033146,pathological rotator cuff tendon,KLA31_01,tendon_nondiabetic,P49588,Writer,AARS1,AARS1,ENSG00000090861,5.11747953173708,normal_tissue,Pathological rotator-cuff tendon,1,-0.494372255960522
PXD033146,pathological rotator cuff tendon,KLA31_01,tendon_nondiabetic,P51532,Reader,SMARCA4,SMARCA4,ENSG00000127616,3.82797949975736,normal_tissue,Pathological rotator-cuff tendon,1,-0.520837242404445
PXD033146,pathological rotator cuff tendon,KLA31_01,tendon_nondiabetic,P56524,Eraser,HDAC4,HDAC4,ENSG00000068024,4.75301091571286,normal_tissue,Pathological rotator-cuff tendon,1,1.85073266944265
PXD033146,pathological rotator cuff tendon,KLA31_01,tendon_nondiabetic,Q09472,Writer,EP300,EP300,ENSG00000100393,5.6759705602757,normal_tissue,Pathological rotator-cuff tendon,1,0.657973778017009
PXD033146,pathological rotator cuff tendon,KLA31_01,tendon_nondiabetic,Q13547,Writer-Eraser,HDAC1,HDAC1,ENSG00000116478,4.6937774688066,normal_tissue,Pathological rotator-cuff tendon,1,-0.909243434389243
PXD033146,pathological rotator cuff tendon,KLA31_01,tendon_nondiabetic,Q56NI9,Writer,ESCO2,ESCO2,ENSG00000171320,0.464244585529003,normal_tissue,Pathological rotator-cuff tendon,1,-0.741794386346142
PXD033146,pathological rotator cuff tendon,KLA31_01,tendon_nondiabetic,Q5JTZ9,Writer,AARS2,AARS2,ENSG00000124608,3.73950276246494,normal_tissue,Pathological rotator-cuff tendon,1,0.00872616794206757
PXD033146,pathological rotator cuff tendon,KLA31_01,tendon_nondiabetic,Q5SQI0,Writer,ATAT1,ATAT1,ENSG00000137343,2.73153638029385,normal_tissue,Pathological rotator-cuff tendon,1,-0.117993777800443
PXD033146,pathological rotator cuff tendon,KLA31_01,tendon_nondiabetic,Q8IXJ6,Eraser,SIRT2,SIRT2,ENSG00000068903,4.8079938906512,normal_tissue,Pathological rotator-cuff tendon,1,0.473767761538043
PXD033146,pathological rotator cuff tendon,KLA31_01,tendon_nondiabetic,Q8N6T7,Eraser,SIRT6,SIRT6,ENSG00000077463,3.63096820114746,normal_tissue,Pathological rotator-cuff tendon,1,-0.0597760227020832
PXD033146,pathological rotator cuff tendon,KLA31_01,tendon_nondiabetic,Q8WUI4,Eraser,HDAC7,HDAC7,ENSG00000061273,4.63874436126866,normal_tissue,Pathological rotator-cuff tendon,1,0.471594521199946
PXD033146,pathological rotator cuff tendon,KLA31_01,tendon_nondiabetic,Q8WYB5,Writer,KAT6B,KAT6B,ENSG00000156650,2.8701169617613,normal_tissue,Pathological rotator-cuff tendon,1,0.43624956076141
PXD033146,pathological rotator cuff tendon,KLA31_01,tendon_nondiabetic,Q92769,Writer-Eraser,HDAC2,HDAC2,ENSG00000196591,3.36264795804206,normal_tissue,Pathological rotator-cuff tendon,1,-0.627441930478501
PXD033146,pathological rotator cuff tendon,KLA31_01,tendon_nondiabetic,Q92785,Reader,DPF2,DPF2,ENSG00000133884,3.97352166043078,normal_tissue,Pathological rotator-cuff tendon,1,-0.0533777164397271
PXD033146,pathological rotator cuff tendon,KLA31_01,tendon_nondiabetic,Q92793,Writer,CREBBP,CREBBP,ENSG00000005339,4.77575678111042,normal_tissue,Pathological rotator-cuff tendon,1,0.424687324122051
PXD033146,pathological rotator cuff tendon,KLA31_01,tendon_nondiabetic,Q92794,Writer,KAT6A,KAT6A,ENSG00000083168,3.88656815275523,normal_tissue,Pathological rotator-cuff tendon,1,0.300633074619745
PXD033146,pathological rotator cuff tendon,KLA31_01,tendon_nondiabetic,Q92830,Writer,GCN5 (KAT2A),KAT2A,ENSG00000108773,4.88741290507847,normal_tissue,Pathological rotator-cuff tendon,1,-0.0406300234867006
PXD033146,pathological rotator cuff tendon,KLA31_01,tendon_nondiabetic,Q92831,Writer,KAT2B,KAT2B,ENSG00000114166,5.84826970120066,normal_tissue,Pathological rotator-cuff tendon,1,1.11355558418482
PXD033146,pathological rotator cuff tendon,KLA31_01,tendon_nondiabetic,Q92993,Writer,KAT5,KAT5,ENSG00000172977,4.49994387267708,normal_tissue,Pathological rotator-cuff tendon,1,0.163933285213067
PXD033146,pathological rotator cuff tendon,KLA31_01,tendon_nondiabetic,Q969S8,Writer-Eraser,HDAC10,HDAC10,ENSG00000100429,3.69807764657918,normal_tissue,Pathological rotator-cuff tendon,1,0.953622088849801
PXD033146,pathological rotator cuff tendon,KLA31_01,tendon_nondiabetic,Q96DB2,Eraser,HDAC11,HDAC11,ENSG00000163517,2.77516411340519,normal_tissue,Pathological rotator-cuff tendon,1,-0.209708059995289
PXD033146,pathological rotator cuff tendon,KLA31_01,tendon_nondiabetic,Q96EB6,Eraser,SIRT1,SIRT1,ENSG00000096717,5.23741171363151,normal_tissue,Pathological rotator-cuff tendon,1,0.624097159132195
PXD033146,pathological rotator cuff tendon,KLA31_01,tendon_nondiabetic,Q99497,Writer-Eraser,PARK7,PARK7,ENSG00000116288,6.07704542937332,normal_tissue,Pathological rotator-cuff tendon,1,-0.80737495386606
PXD033146,pathological rotator cuff tendon,KLA31_01,tendon_nondiabetic,Q9BWD1,Writer,ACAT2,ACAT2,ENSG00000120437,3.44376725897961,normal_tissue,Pathological rotator-cuff tendon,1,-1.55234191091562
PXD033146,pathological rotator cuff tendon,KLA31_01,tendon_nondiabetic,Q9BY41,Eraser,HDAC8,HDAC8,ENSG00000147099,1.42445838842112,normal_tissue,Pathological rotator-cuff tendon,1,0.0277737260960739
PXD033146,pathological rotator cuff tendon,KLA31_01,tendon_nondiabetic,Q9BY41,Writer-Eraser,HDAC8,HDAC8,ENSG00000147099,1.42445838842112,normal_tissue,Pathological rotator-cuff tendon,1,0.0277737260960739
PXD033146,pathological rotator cuff tendon,KLA31_01,tendon_nondiabetic,Q9H7Z6,Writer,KAT8,KAT8,ENSG00000103510,3.96940785610609,normal_tissue,Pathological rotator-cuff tendon,1,0.101598034353129
PXD033146,pathological rotator cuff tendon,KLA31_01,tendon_nondiabetic,Q9H8E8,Writer,CSRP2BP,CSRP2BP,ENSG00000149474,3.79219357075594,normal_tissue,Pathological rotator-cuff tendon,1,0.207512471366161
PXD033146,pathological rotator cuff tendon,KLA31_01,tendon_nondiabetic,Q9H8M2,Reader,BRD9,BRD9,ENSG00000028310,3.72777615812648,normal_tissue,Pathological rotator-cuff tendon,1,0.0808523117354173
PXD033146,pathological rotator cuff tendon,KLA31_01,tendon_nondiabetic,Q9H9T3,Writer,ELP3,ELP3,ENSG00000134014,3.83228307348564,normal_tissue,Pathological rotator-cuff tendon,1,-0.121906521578408
PXD033146,pathological rotator cuff tendon,KLA31_01,tendon_nondiabetic,Q9NRC8,Eraser,SIRT7,SIRT7,ENSG00000187531,2.31523061068511,normal_tissue,Pathological rotator-cuff tendon,1,-0.710589821935001
PXD033146,pathological rotator cuff tendon,KLA31_01,tendon_nondiabetic,Q9NTG7,Eraser,SIRT3,SIRT3,ENSG00000142082,3.52417816304418,normal_tissue,Pathological rotator-cuff tendon,1,0.308457869373444
PXD033146,pathological rotator cuff tendon,KLA31_01,tendon_nondiabetic,Q9NXA8,Eraser,SIRT5,SIRT5,ENSG00000124523,2.02799852254672,normal_tissue,Pathological rotator-cuff tendon,1,-0.310487442022589
PXD033146,pathological rotator cuff tendon,KLA31_01,tendon_nondiabetic,Q9UBN7,Writer-Eraser,HDAC6,HDAC6,ENSG00000094631,3.60950022439356,normal_tissue,Pathological rotator-cuff tendon,1,0.354496471137144
PXD033146,pathological rotator cuff tendon,KLA31_01,tendon_nondiabetic,Q9UKN8,Writer,GTF3C4,GTF3C4,ENSG00000125484,4.5310450231396,normal_tissue,Pathological rotator-cuff tendon,1,0.0709400250496586
PXD033146,pathological rotator cuff tendon,KLA31_01,tendon_nondiabetic,Q9UKV0,Eraser,HDAC9,HDAC9,ENSG00000048052,2.16742960188221,normal_tissue,Pathological rotator-cuff tendon,1,0.855113365468841
PXD033146,pathological rotator cuff tendon,KLA31_01,tendon_nondiabetic,Q9ULM3,Reader,YEATS2,YEATS2,ENSG00000163872,4.50030161259629,normal_tissue,Pathological rotator-cuff tendon,1,0.299094204596575
PXD033146,pathological rotator cuff tendon,KLA31_01,tendon_nondiabetic,Q9UPN9,Reader,TRIM33,TRIM33,ENSG00000197323,4.55228739798758,normal_tissue,Pathological rotator-cuff tendon,1,0.00413741352621557
PXD033146,pathological rotator cuff tendon,KLA31_01,tendon_nondiabetic,Q9UQL6,Eraser,HDAC5,HDAC5,ENSG00000108840,5.16451813226881,normal_tissue,Pathological rotator-cuff tendon,1,0.822345532037169
PXD033146,pathological rotator cuff tendon,KLA31_01,tendon_nondiabetic,Q9Y232,Reader,CDYL,CDYL,ENSG00000153046,4.7271351364572,normal_tissue,Pathological rotator-cuff tendon,1,0.118720440439263
PXD033146,pathological rotator cuff tendon,KLA31_01,tendon_nondiabetic,Q9Y6E7,Eraser,SIRT4,SIRT4,ENSG00000089163,2.3891581096258,normal_tissue,Pathological rotator-cuff tendon,1,0.0563199947903906
PXD036307,normal human lung,KLA31_02,GTEx_v8_Lung,O14929,Writer,HAT1,HAT1,ENSG00000128708,3.91277096558317,normal_tissue,Healthy human lung tissue,2,-0.473892988114302
PXD036307,normal human lung,KLA31_02,GTEx_v8_Lung,O15379,Writer-Eraser,HDAC3,HDAC3,ENSG00000171720,4.85843645242207,normal_tissue,Healthy human lung tissue,2,0.023820790992507
PXD036307,normal human lung,KLA31_02,GTEx_v8_Lung,O60885,Reader,BRD4,BRD4,ENSG00000141867,5.10035784365657,normal_tissue,Healthy human lung tissue,2,0.49673808078682
PXD036307,normal human lung,KLA31_02,GTEx_v8_Lung,O75607,Writer,NPM3,NPM3,ENSG00000107833,4.47271897711028,normal_tissue,Healthy human lung tissue,2,-0.620455727022985
PXD036307,normal human lung,KLA31_02,GTEx_v8_Lung,O95251,Writer,KAT7,KAT7,ENSG00000136504,3.35525305631124,normal_tissue,Healthy human lung tissue,2,-0.138043750045264
PXD036307,normal human lung,KLA31_02,GTEx_v8_Lung,P05783,Writer,KRT18,KRT18,ENSG00000111057,7.35424697529592,normal_tissue,Healthy human lung tissue,2,0.194574305847126
PXD036307,normal human lung,KLA31_02,GTEx_v8_Lung,P41227,Writer,NAA10,NAA10,ENSG00000102030,4.82911634112424,normal_tissue,Healthy human lung tissue,2,0.356416432559481
PXD036307,normal human lung,KLA31_02,GTEx_v8_Lung,P42568,Reader,MLLT3,MLLT3,ENSG00000171843,2.76754757896617,normal_tissue,Healthy human lung tissue,2,0.160940253511956
PXD036307,normal human lung,KLA31_02,GTEx_v8_Lung,P49588,Writer,AARS1,AARS1,ENSG00000090861,5.2848572137748,normal_tissue,Healthy human lung tissue,2,-0.373441074496617
PXD036307,normal human lung,KLA31_02,GTEx_v8_Lung,P51532,Reader,SMARCA4,SMARCA4,ENSG00000127616,4.5007993059206,normal_tissue,Healthy human lung tissue,2,-0.12204810308695
PXD036307,normal human lung,KLA31_02,GTEx_v8_Lung,P56524,Eraser,HDAC4,HDAC4,ENSG00000068024,2.8844506666388,normal_tissue,Healthy human lung tissue,2,0.438847168841416
PXD036307,normal human lung,KLA31_02,GTEx_v8_Lung,Q09472,Writer,EP300,EP300,ENSG00000100393,5.05439485891539,normal_tissue,Healthy human lung tissue,2,0.205113776056192
PXD036307,normal human lung,KLA31_02,GTEx_v8_Lung,Q13547,Writer-Eraser,HDAC1,HDAC1,ENSG00000116478,6.14352402419286,normal_tissue,Healthy human lung tissue,2,-0.075502483704847
PXD036307,normal human lung,KLA31_02,GTEx_v8_Lung,Q56NI9,Writer,ESCO2,ESCO2,ENSG00000171320,-0.614933341652723,normal_tissue,Healthy human lung tissue,2,-1.27278012481775
PXD036307,normal human lung,KLA31_02,GTEx_v8_Lung,Q5JTZ9,Writer,AARS2,AARS2,ENSG00000124608,3.33242006232544,normal_tissue,Healthy human lung tissue,2,-0.321319081864213
