UniProt,Term,AnnotationID,Qualifier,AnnotatedGO,Evidence,ECO,Reference,Taxon,AssignedBy,AnnotationDate,SourceSymbol,ExcludedNOT,DirectAnnotation,Ensembl,Entrez,Symbol,Experimental,CommonMatrix
A0A8C8PZE6,GO:0006096,UniProtKB:A0A8C8PZE6!104060934,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,GCK,FALSE,TRUE,ENSG00000106633,,GCK,FALSE,TRUE
A0A8V8TMM5,GO:0006096,UniProtKB:A0A8V8TMM5!344362399,enables,GO:0004743,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PKM,FALSE,FALSE,ENSG00000067225,,PKM,FALSE,TRUE
A0A8V8TMM5,GO:0006096,UniProtKB:A0A8V8TMM5!344362401,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PKM,FALSE,TRUE,ENSG00000067225,,PKM,FALSE,TRUE
A0A8V8TMY4,GO:0006096,UniProtKB:A0A8V8TMY4!224848027,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKP,FALSE,FALSE,ENSG00000067057,5214,PFKP,FALSE,TRUE
A0A8V8TMY4,GO:0006096,UniProtKB:A0A8V8TMY4!224848030,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKP,FALSE,TRUE,ENSG00000067057,5214,PFKP,FALSE,TRUE
A0A8V8TNX9,GO:0006096,UniProtKB:A0A8V8TNX9!15730529,enables,GO:0004743,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PKM,FALSE,FALSE,ENSG00000067225,5315,PKM,FALSE,TRUE
A0A8V8TNX9,GO:0006096,UniProtKB:A0A8V8TNX9!15730531,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PKM,FALSE,TRUE,ENSG00000067225,5315,PKM,FALSE,TRUE
A0A977JB91,GO:0006096,UniProtKB:A0A977JB91!255273648,enables,GO:0004743,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PKLR,FALSE,FALSE,ENSG00000143627,5313,PKLR,FALSE,TRUE
A0A977JB91,GO:0006096,UniProtKB:A0A977JB91!255273648,enables,GO:0004743,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PKLR,FALSE,FALSE,ENSG00000262785,5313,PKLR,FALSE,FALSE
A0A977JB91,GO:0006096,UniProtKB:A0A977JB91!255273650,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PKLR,FALSE,TRUE,ENSG00000143627,5313,PKLR,FALSE,TRUE
A0A977JB91,GO:0006096,UniProtKB:A0A977JB91!255273650,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PKLR,FALSE,TRUE,ENSG00000262785,5313,PKLR,FALSE,FALSE
A0A994J428,GO:0006096,UniProtKB:A0A994J428!76008234,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,HK1,FALSE,TRUE,ENSG00000156515,,HK1,FALSE,TRUE
A0A994J432,GO:0006096,UniProtKB:A0A994J432!255278402,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,HK1,FALSE,TRUE,ENSG00000156515,,HK1,FALSE,TRUE
A0A994J4A4,GO:0006096,UniProtKB:A0A994J4A4!434513426,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,HK1,FALSE,TRUE,ENSG00000156515,,HK1,FALSE,TRUE
A0A994J4P6,GO:0006096,UniProtKB:A0A994J4P6!225381695,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,HK1,FALSE,TRUE,ENSG00000156515,,HK1,FALSE,TRUE
A0A994J4Q0,GO:0006096,UniProtKB:A0A994J4Q0!255278433,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,HK1,FALSE,TRUE,ENSG00000156515,3098,HK1,FALSE,TRUE
A0A994J4Q4,GO:0006096,UniProtKB:A0A994J4Q4!105884433,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,HK1,FALSE,TRUE,ENSG00000156515,,HK1,FALSE,TRUE
A0A994J6Q7,GO:0006096,UniProtKB:A0A994J6Q7!344895311,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000104,9606,UniProt,20260727,HK1,FALSE,TRUE,ENSG00000156515,,HK1,FALSE,TRUE
A0A994J6R1,GO:0006096,UniProtKB:A0A994J6R1!165627225,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,HK1,FALSE,TRUE,ENSG00000156515,3098,HK1,FALSE,TRUE
A0A994J6R6,GO:0006096,UniProtKB:A0A994J6R6!105884534,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,HK1,FALSE,TRUE,ENSG00000156515,,HK1,FALSE,TRUE
A0A994J753,GO:0006096,UniProtKB:A0A994J753!225381781,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,HK1,FALSE,TRUE,ENSG00000156515,3098,HK1,FALSE,TRUE
A0A994J758,GO:0006096,UniProtKB:A0A994J758!195509407,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,HK1,FALSE,TRUE,ENSG00000156515,3098,HK1,FALSE,TRUE
A0A994J761,GO:0006096,UniProtKB:A0A994J761!374745894,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,HK1,FALSE,TRUE,ENSG00000156515,3098,HK1,FALSE,TRUE
A0AAQ5BH73,GO:0006099,UniProtKB:A0AAQ5BH73!228032896,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,SDHB,FALSE,TRUE,ENSG00000117118,,SDHB,FALSE,TRUE
A0AAQ5BH88,GO:0006099,UniProtKB:A0AAQ5BH88!347535525,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,SDHB,FALSE,TRUE,ENSG00000117118,,SDHB,FALSE,TRUE
A0AAQ5BH99,GO:0006099,UniProtKB:A0AAQ5BH99!437151315,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,SDHC,FALSE,TRUE,ENSG00000143252,,SDHC,FALSE,TRUE
A0AAQ5BHB4,GO:0006099,UniProtKB:A0AAQ5BHB4!257928086,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,SDHB,FALSE,TRUE,ENSG00000117118,,SDHB,FALSE,TRUE
A0AAQ5BHB5,GO:0006099,UniProtKB:A0AAQ5BHB5!48789126,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,SDHC,FALSE,TRUE,ENSG00000143252,,SDHC,FALSE,TRUE
A0AAQ5BHC2,GO:0006099,UniProtKB:A0AAQ5BHC2!377390970,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,SDHB,FALSE,TRUE,ENSG00000117118,,SDHB,FALSE,TRUE
A0AAQ5BHC9,GO:0006099,UniProtKB:A0AAQ5BHC9!228032910,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,SDHB,FALSE,TRUE,ENSG00000117118,,SDHB,FALSE,TRUE
A0AAQ5BHD9,GO:0006099,UniProtKB:A0AAQ5BHD9!228032918,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,SDHB,FALSE,TRUE,ENSG00000117118,6390,SDHB,FALSE,TRUE
A0AAQ5BHE6,GO:0006099,UniProtKB:A0AAQ5BHE6!228032931,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,SDHB,FALSE,TRUE,ENSG00000117118,,SDHB,FALSE,TRUE
A0AAQ5BHE7,GO:0006099,UniProtKB:A0AAQ5BHE7!228032934,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,SDHC,FALSE,TRUE,ENSG00000143252,6391,SDHC,FALSE,TRUE
A0ACI8P8C7,GO:0006096,UniProtKB:A0ACI8P8C7!385163343,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,TPI1,FALSE,TRUE,ENSG00000111669,,TPI1,FALSE,TRUE
A0ACI8P8D5,GO:0006096,UniProtKB:A0ACI8P8D5!385163345,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,ALDOC,FALSE,TRUE,ENSG00000109107,,ALDOC,FALSE,TRUE
A0ACI8P8H5,GO:0006099,UniProtKB:A0ACI8P8H5!86422010,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,SUCLA2,FALSE,TRUE,ENSG00000136143,,SUCLA2,FALSE,TRUE
A0ACI8P9J2,GO:0006096,UniProtKB:A0ACI8P9J2!415056183,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000104,9606,UniProt,20260727,ADPGK,FALSE,TRUE,ENSG00000159322,,ADPGK,FALSE,TRUE
A0ACI8PAE3,GO:0006094,UniProtKB:A0ACI8PAE3!116318964,involved_in,GO:0006094,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PCK1,FALSE,TRUE,ENSG00000124253,,PCK1,FALSE,TRUE
A0ACI8PBQ0,GO:0006099,UniProtKB:A0ACI8PBQ0!385163421,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,SUCLA2,FALSE,TRUE,ENSG00000136143,,SUCLA2,FALSE,TRUE
A0ACI8PF19,GO:0006099,UniProtKB:A0ACI8PF19!444933826,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,SUCLA2,FALSE,TRUE,ENSG00000136143,,SUCLA2,FALSE,TRUE
A0ACI8PHF3,GO:0006099,UniProtKB:A0ACI8PHF3!444934018,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,IDH3B,FALSE,TRUE,ENSG00000101365,,IDH3B,FALSE,TRUE
A0ACI8PHV7,GO:0006099,UniProtKB:A0ACI8PHV7!56564385,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,FH,FALSE,TRUE,ENSG00000091483,,FH,FALSE,TRUE
A0ACI8PI02,GO:0006099,UniProtKB:A0ACI8PI02!385163667,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,FH,FALSE,TRUE,ENSG00000091483,,FH,FALSE,TRUE
A0ACI8PI59,GO:0006099,UniProtKB:A0ACI8PI59!56564397,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,MDH2,FALSE,TRUE,ENSG00000146701,,MDH2,FALSE,TRUE
A0ACI8PKA4,GO:0006096,UniProtKB:A0ACI8PKA4!325440449,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKP,FALSE,FALSE,ENSG00000067057,5214,PFKP,FALSE,TRUE
A0ACI8PKA4,GO:0006096,UniProtKB:A0ACI8PKA4!325440452,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PFKP,FALSE,TRUE,ENSG00000067057,5214,PFKP,FALSE,TRUE
A0ACI8PKU6,GO:0006096,UniProtKB:A0ACI8PKU6!474787714,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000104,9606,UniProt,20260727,ADPGK,FALSE,TRUE,ENSG00000159322,,ADPGK,FALSE,TRUE
A0ACI8PKW6,GO:0006099,UniProtKB:A0ACI8PKW6!295566925,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,FH,FALSE,TRUE,ENSG00000091483,,FH,FALSE,TRUE
A0ACI8PL03,GO:0006096,UniProtKB:A0ACI8PL03!265703688,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,TPI1,FALSE,TRUE,ENSG00000111669,,TPI1,FALSE,TRUE
A0ACI8PLF8,GO:0006094,UniProtKB:A0ACI8PLF8!205914160,involved_in,GO:0006094,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PCK1,FALSE,TRUE,ENSG00000124253,,PCK1,FALSE,TRUE
A0ACI8PPF2,GO:0006099,UniProtKB:A0ACI8PPF2!474787876,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,FH,FALSE,TRUE,ENSG00000091483,,FH,FALSE,TRUE
A0ACI8PQY8,GO:0006096,UniProtKB:A0ACI8PQY8!385164251,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKM,FALSE,FALSE,ENSG00000152556,,PFKM,FALSE,TRUE
A0ACI8PQY8,GO:0006096,UniProtKB:A0ACI8PQY8!385164254,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PFKM,FALSE,TRUE,ENSG00000152556,,PFKM,FALSE,TRUE
A0ACI8PRG4,GO:0006099,UniProtKB:A0ACI8PRG4!86422884,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,SDHA,FALSE,TRUE,ENSG00000073578,,SDHA,FALSE,TRUE
A0ACI8PRJ6,GO:0006099,UniProtKB:A0ACI8PRJ6!26680900,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,SDHA,FALSE,TRUE,ENSG00000073578,,SDHA,FALSE,TRUE
A0ACI8PSJ7,GO:0006099,UniProtKB:A0ACI8PSJ7!56564875,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,DLST,FALSE,TRUE,ENSG00000119689,,DLST,FALSE,TRUE
A0ACI8PT26,GO:0006096,UniProtKB:A0ACI8PT26!26680999,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKM,FALSE,FALSE,ENSG00000152556,,PFKM,FALSE,TRUE
A0ACI8PT26,GO:0006096,UniProtKB:A0ACI8PT26!26681002,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKM,FALSE,TRUE,ENSG00000152556,,PFKM,FALSE,TRUE
A0ACI8PTE4,GO:0006099,UniProtKB:A0ACI8PTE4!26681024,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,SDHA,FALSE,TRUE,ENSG00000073578,,SDHA,FALSE,TRUE
A0ACI8PTP2,GO:0006096,UniProtKB:A0ACI8PTP2!116319976,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,ALDOC,FALSE,TRUE,ENSG00000109107,,ALDOC,FALSE,TRUE
A0ACI8PTS9,GO:0006099,UniProtKB:A0ACI8PTS9!265704107,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,SDHA,FALSE,TRUE,ENSG00000073578,,SDHA,FALSE,TRUE
A0ACI8PW46,GO:0006099,UniProtKB:A0ACI8PW46!444934831,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,ACO2,FALSE,TRUE,ENSG00000100412,,ACO2,FALSE,TRUE
A0ACI8PWS5,GO:0006096,UniProtKB:A0ACI8PWS5!444934883,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKM,FALSE,FALSE,ENSG00000152556,,PFKM,FALSE,TRUE
A0ACI8PWS5,GO:0006096,UniProtKB:A0ACI8PWS5!444934886,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKM,FALSE,TRUE,ENSG00000152556,,PFKM,FALSE,TRUE
A0ACI8PWU8,GO:0006096,UniProtKB:A0ACI8PWU8!355305601,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PGK1,FALSE,TRUE,ENSG00000102144,,PGK1,FALSE,TRUE
A0ACI8PXI2,GO:0006099,UniProtKB:A0ACI8PXI2!265704291,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,SDHA,FALSE,TRUE,ENSG00000073578,,SDHA,FALSE,TRUE
A0ACI8PXQ6,GO:0006094,UniProtKB:A0ACI8PXQ6!415057431,involved_in,GO:0006094,IEA,ECO:0000256,GO_REF:0000117,9606,UniProt,20260727,ENO1,FALSE,TRUE,ENSG00000074800,,ENO1,FALSE,TRUE
A0ACI8PXQ6,GO:0006096,UniProtKB:A0ACI8PXQ6!415057432,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,ENO1,FALSE,TRUE,ENSG00000074800,,ENO1,FALSE,TRUE
A0ACI8Q1G6,GO:0006094,UniProtKB:A0ACI8Q1G6!116320438,involved_in,GO:0006094,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PC,FALSE,TRUE,ENSG00000173599,,PC,FALSE,TRUE
A0ACI8Q1R9,GO:0006094,UniProtKB:A0ACI8Q1R9!415057717,involved_in,GO:0006094,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PC,FALSE,TRUE,ENSG00000173599,,PC,FALSE,TRUE
A0ACI8Q1Z3,GO:0006096,UniProtKB:A0ACI8Q1Z3!385164844,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000104,9606,UniProt,20260727,ADPGK,FALSE,TRUE,ENSG00000159322,,ADPGK,FALSE,TRUE
A0ACI8Q263,GO:0006096,UniProtKB:A0ACI8Q263!176037849,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,TPI1,FALSE,TRUE,ENSG00000111669,,TPI1,FALSE,TRUE
A0ACI8Q2Q1,GO:0006099,UniProtKB:A0ACI8Q2Q1!235804800,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,SDHA,FALSE,TRUE,ENSG00000073578,,SDHA,FALSE,TRUE
A0ACI8Q3L6,GO:0006099,UniProtKB:A0ACI8Q3L6!26681654,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,DLST,FALSE,TRUE,ENSG00000119689,,DLST,FALSE,TRUE
A0ACI8Q3Q2,GO:0015727,UniProtKB:A0ACI8Q3Q2!146195446,enables,GO:0015129,IEA,ECO:0000256,GO_REF:0000117,9606,UniProt,20260727,SLC16A1,FALSE,FALSE,ENSG00000155380,,SLC16A1,FALSE,TRUE
A0ACI8Q3Q2,GO:0015727,UniProtKB:A0ACI8Q3Q2!146195450,involved_in,GO:0035873,IEA,ECO:0000366,GO_REF:0000108,9606,GOC,20260727,SLC16A1,FALSE,FALSE,ENSG00000155380,,SLC16A1,FALSE,TRUE
A0ACI8Q4M2,GO:0006096,UniProtKB:A0ACI8Q4M2!415057930,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000104,9606,UniProt,20260727,ADPGK,FALSE,TRUE,ENSG00000159322,83440,ADPGK,FALSE,TRUE
A0ACI8Q5A6,GO:0006099,UniProtKB:A0ACI8Q5A6!355306139,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,MDH2,FALSE,TRUE,ENSG00000146701,,MDH2,FALSE,TRUE
A0ACI8Q5C7,GO:0006096,UniProtKB:A0ACI8Q5C7!474788949,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKL,FALSE,FALSE,ENSG00000141959,,PFKL,FALSE,TRUE
A0ACI8Q5C7,GO:0006096,UniProtKB:A0ACI8Q5C7!474788952,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKL,FALSE,TRUE,ENSG00000141959,,PFKL,FALSE,TRUE
A0ACI8Q5C8,GO:0006096,UniProtKB:A0ACI8Q5C8!355306147,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKL,FALSE,FALSE,ENSG00000141959,,PFKL,FALSE,TRUE
A0ACI8Q5C8,GO:0006096,UniProtKB:A0ACI8Q5C8!355306150,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKL,FALSE,TRUE,ENSG00000141959,,PFKL,FALSE,TRUE
A0ACI8Q5D1,GO:0006096,UniProtKB:A0ACI8Q5D1!205915371,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKL,FALSE,FALSE,ENSG00000141959,,PFKL,FALSE,TRUE
A0ACI8Q5D1,GO:0006096,UniProtKB:A0ACI8Q5D1!205915374,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PFKL,FALSE,TRUE,ENSG00000141959,,PFKL,FALSE,TRUE
A0ACI8Q5D8,GO:0006096,UniProtKB:A0ACI8Q5D8!265704734,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKL,FALSE,FALSE,ENSG00000141959,,PFKL,FALSE,TRUE
A0ACI8Q5D8,GO:0006096,UniProtKB:A0ACI8Q5D8!265704737,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKL,FALSE,TRUE,ENSG00000141959,,PFKL,FALSE,TRUE
A0ACI8Q5F8,GO:0006099,UniProtKB:A0ACI8Q5F8!265704743,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,FH,FALSE,TRUE,ENSG00000091483,,FH,FALSE,TRUE
A0ACI8Q6G1,GO:0006094,UniProtKB:A0ACI8Q6G1!86423797,involved_in,GO:0006094,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PC,FALSE,TRUE,ENSG00000173599,,PC,FALSE,TRUE
A0ACI8Q754,GO:0006096,UniProtKB:A0ACI8Q754!56565592,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKL,FALSE,FALSE,ENSG00000141959,,PFKL,FALSE,TRUE
A0ACI8Q754,GO:0006096,UniProtKB:A0ACI8Q754!56565595,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKL,FALSE,TRUE,ENSG00000141959,,PFKL,FALSE,TRUE
A0ACI8Q7T8,GO:0006099,UniProtKB:A0ACI8Q7T8!415058120,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,DLST,FALSE,TRUE,ENSG00000119689,,DLST,FALSE,TRUE
A0ACI8QA64,GO:0006096,UniProtKB:A0ACI8QA64!265704985,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKL,FALSE,FALSE,ENSG00000141959,,PFKL,FALSE,TRUE
A0ACI8QA64,GO:0006096,UniProtKB:A0ACI8QA64!265704988,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKL,FALSE,TRUE,ENSG00000141959,,PFKL,FALSE,TRUE
A0ACI8QBD2,GO:0006094,UniProtKB:A0ACI8QBD2!146195909,involved_in,GO:0006094,IEA,ECO:0000256,GO_REF:0000117,9606,UniProt,20260727,GAPDH,FALSE,TRUE,ENSG00000111640,,GAPDH,FALSE,TRUE
A0ACI8QBF0,GO:0006096,UniProtKB:A0ACI8QBF0!355306514,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PGAM1,FALSE,TRUE,ENSG00000171314,,PGAM1,FALSE,TRUE
A0ACI8QBJ0,GO:0006096,UniProtKB:A0ACI8QBJ0!385165518,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000104,9606,UniProt,20260727,ADPGK,FALSE,TRUE,ENSG00000159322,,ADPGK,FALSE,TRUE
A0ACI8QBQ7,GO:0006099,UniProtKB:A0ACI8QBQ7!385165531,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,IDH3A,FALSE,TRUE,ENSG00000166411,,IDH3A,FALSE,TRUE
A0ACI8QBS8,GO:0006096,UniProtKB:A0ACI8QBS8!474789363,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,TPI1,FALSE,TRUE,ENSG00000111669,,TPI1,FALSE,TRUE
A0ACI8QCN3,GO:0006096,UniProtKB:A0ACI8QCN3!355306595,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000104,9606,UniProt,20260727,ADPGK,FALSE,TRUE,ENSG00000159322,,ADPGK,FALSE,TRUE
A0ACI8QCV5,GO:0015727,UniProtKB:A0ACI8QCV5!415058395,enables,GO:0015129,IEA,ECO:0000256,GO_REF:0000117,9606,UniProt,20260727,SLC16A1,FALSE,FALSE,ENSG00000155380,,SLC16A1,FALSE,TRUE
A0ACI8QCV5,GO:0015727,UniProtKB:A0ACI8QCV5!415058400,involved_in,GO:0035873,IEA,ECO:0000366,GO_REF:0000108,9606,GOC,20260727,SLC16A1,FALSE,FALSE,ENSG00000155380,,SLC16A1,FALSE,TRUE
A0ACI8QDM8,GO:0006099,UniProtKB:A0ACI8QDM8!26682230,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,ACO2,FALSE,TRUE,ENSG00000100412,,ACO2,FALSE,TRUE
A0ACI8QEM4,GO:0006099,UniProtKB:A0ACI8QEM4!56566093,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,FH,FALSE,TRUE,ENSG00000091483,,FH,FALSE,TRUE
A0ACI8QEQ3,GO:0006096,UniProtKB:A0ACI8QEQ3!116321262,enables,GO:0004743,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PKM,FALSE,FALSE,ENSG00000067225,,PKM,FALSE,TRUE
A0ACI8QEQ3,GO:0006096,UniProtKB:A0ACI8QEQ3!116321264,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PKM,FALSE,TRUE,ENSG00000067225,,PKM,FALSE,TRUE
A0ACI8QFF4,GO:0006094,UniProtKB:A0ACI8QFF4!26682315,involved_in,GO:0006094,IEA,ECO:0000256,GO_REF:0000117,9606,UniProt,20260727,ENO1,FALSE,TRUE,ENSG00000074800,,ENO1,FALSE,TRUE
A0ACI8QFF4,GO:0006096,UniProtKB:A0ACI8QFF4!26682316,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,ENO1,FALSE,TRUE,ENSG00000074800,,ENO1,FALSE,TRUE
A0ACI8QFM0,GO:0006096,UniProtKB:A0ACI8QFM0!56566159,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PGAM1,FALSE,TRUE,ENSG00000171314,,PGAM1,FALSE,TRUE
A0ACI8QGY5,GO:0006096,UniProtKB:A0ACI8QGY5!205916222,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKL,FALSE,FALSE,ENSG00000141959,,PFKL,FALSE,TRUE
A0ACI8QGY5,GO:0006096,UniProtKB:A0ACI8QGY5!205916225,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKL,FALSE,TRUE,ENSG00000141959,,PFKL,FALSE,TRUE
