Term,AnnotationID,UniProt,Qualifier,AnnotatedGO,Evidence,ECO,Reference,Taxon,AssignedBy,AnnotationDate,SourceSymbol,ExcludedNOT,DirectAnnotation
GO:0006094,UniProtKB:P04075!327539698,P04075,involved_in,GO:0006094,TAS,ECO:0000304,Reactome:R-HSA-70263,9606,Reactome,20260316,ALDOA,FALSE,TRUE
GO:0006094,UniProtKB:P04406!208024899,P04406,involved_in,GO:0006094,IEA,ECO:0000256,GO_REF:0000117,9606,UniProt,20260727,GAPDH,FALSE,TRUE
GO:0006094,UniProtKB:P04406!208024900,P04406,involved_in,GO:0006094,TAS,ECO:0000304,Reactome:R-HSA-70263,9606,Reactome,20260316,GAPDH,FALSE,TRUE
GO:0006094,UniProtKB:P05062!208025640,P05062,involved_in,GO:0006094,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260227,ALDOB,FALSE,TRUE
GO:0006094,UniProtKB:P05062!208025641,P05062,involved_in,GO:0006094,TAS,ECO:0000304,Reactome:R-HSA-70263,9606,Reactome,20260316,ALDOB,FALSE,TRUE
GO:0006094,UniProtKB:P06733!208026635,P06733,involved_in,GO:0006094,IEA,ECO:0000256,GO_REF:0000117,9606,UniProt,20260727,ENO1,FALSE,TRUE
GO:0006094,UniProtKB:P06733!208026636,P06733,involved_in,GO:0006094,TAS,ECO:0000304,Reactome:R-HSA-70263,9606,Reactome,20260316,ENO1,FALSE,TRUE
GO:0006094,UniProtKB:P06744!88536436,P06744,involved_in,GO:0006094,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20260528,GPI,FALSE,TRUE
GO:0006094,UniProtKB:P06744!88536437,P06744,involved_in,GO:0006094,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,GPI,FALSE,TRUE
GO:0006094,UniProtKB:P06744!88536438,P06744,involved_in,GO:0006094,TAS,ECO:0000304,Reactome:R-HSA-70263,9606,Reactome,20260316,GPI,FALSE,TRUE
GO:0006094,UniProtKB:P07205!417167184,P07205,involved_in,GO:0006094,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20220413,PGK2,FALSE,TRUE
GO:0006094,UniProtKB:P09104!267813605,P09104,involved_in,GO:0006094,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260724,ENO2,FALSE,TRUE
GO:0006094,UniProtKB:P09104!267813606,P09104,involved_in,GO:0006094,TAS,ECO:0000304,Reactome:R-HSA-70263,9606,Reactome,20260316,ENO2,FALSE,TRUE
GO:0006094,UniProtKB:P09467!387278554,P09467,involved_in,GO:0006094,ISS,ECO:0000250,GO_REF:0000024,9606,UniProt,20111003,FBP1,FALSE,TRUE
GO:0006094,UniProtKB:P09467!387278555,P09467,involved_in,GO:0006094,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20250902,FBP1,FALSE,TRUE
GO:0006094,UniProtKB:P09467!387278556,P09467,involved_in,GO:0006094,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260724,FBP1,FALSE,TRUE
GO:0006094,UniProtKB:P09467!387278557,P09467,involved_in,GO:0006094,IMP,ECO:0000315,PMID:19259699,9606,UniProt,20111004,FBP1,FALSE,TRUE
GO:0006094,UniProtKB:P09467!387278558,P09467,involved_in,GO:0006094,IMP,ECO:0000315,PMID:20096900,9606,UniProt,20111004,FBP1,FALSE,TRUE
GO:0006094,UniProtKB:P09467!387278559,P09467,involved_in,GO:0006094,TAS,ECO:0000304,Reactome:R-HSA-70263,9606,Reactome,20260316,FBP1,FALSE,TRUE
GO:0006094,UniProtKB:P09972!88540304,P09972,involved_in,GO:0006094,IEA,ECO:0000265,GO_REF:0000107,9606,Ensembl,20260724,ALDOC,FALSE,TRUE
GO:0006094,UniProtKB:P09972!88540305,P09972,involved_in,GO:0006094,TAS,ECO:0000304,Reactome:R-HSA-70263,9606,Reactome,20260316,ALDOC,FALSE,TRUE
GO:0006094,UniProtKB:P11498!327554343,P11498,involved_in,GO:0006094,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20260530,PC,FALSE,TRUE
GO:0006094,UniProtKB:P11498!327554344,P11498,involved_in,GO:0006094,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PC,FALSE,TRUE
GO:0006094,UniProtKB:P11498!327554345,P11498,involved_in,GO:0006094,TAS,ECO:0000304,Reactome:R-HSA-70501,9606,Reactome,20260316,PC,FALSE,TRUE
GO:0006094,UniProtKB:P13929!417181350,P13929,involved_in,GO:0006094,IEA,ECO:0000256,GO_REF:0000117,9606,UniProt,20260727,ENO3,FALSE,TRUE
GO:0006094,UniProtKB:P13929!417181351,P13929,involved_in,GO:0006094,TAS,ECO:0000304,Reactome:R-HSA-70263,9606,Reactome,20260316,ENO3,FALSE,TRUE
GO:0006094,UniProtKB:P15259!327557959,P15259,involved_in,GO:0006094,IEA,ECO:0000265,GO_REF:0000107,9606,Ensembl,20260724,PGAM2,FALSE,TRUE
GO:0006094,UniProtKB:P15259!327557960,P15259,involved_in,GO:0006094,TAS,ECO:0000304,Reactome:R-HSA-70263,9606,Reactome,20260316,PGAM2,FALSE,TRUE
GO:0006094,UniProtKB:P16118!88553161,P16118,involved_in,GO:0006094,TAS,ECO:0000304,PMID:12379646,9606,UniProt,20060223,PFKFB1,FALSE,TRUE
GO:0006094,UniProtKB:P16118!88553162,P16118,involved_in,GO:0006094,NAS,ECO:0005547,PMID:12379646,9606,ComplexPortal,20250326,PFKFB1,FALSE,TRUE
GO:0006094,UniProtKB:P17174!387292238,P17174,involved_in,GO:0006094,IEA,ECO:0000265,GO_REF:0000107,9606,Ensembl,20260724,GOT1,FALSE,TRUE
GO:0006094,UniProtKB:P18669!58702776,P18669,involved_in,GO:0006094,IEA,ECO:0000265,GO_REF:0000107,9606,Ensembl,20260724,PGAM1,FALSE,TRUE
GO:0006094,UniProtKB:P18669!58702777,P18669,involved_in,GO:0006094,TAS,ECO:0000304,Reactome:R-HSA-70263,9606,Reactome,20260316,PGAM1,FALSE,TRUE
GO:0006094,UniProtKB:P18848!178163905,P18848,involved_in,GO:0006094,ISS,ECO:0000250,GO_REF:0000024,9606,UniProt,20050906,ATF4,FALSE,TRUE
GO:0006094,UniProtKB:P20132!297703702,P20132,involved_in,GO:0006094,IEA,ECO:0007322,GO_REF:0000041,9606,UniProt,20260227,SDS,FALSE,TRUE
GO:0006094,UniProtKB:P35558!208061368,P35558,involved_in,GO:0006094,ISS,ECO:0000250,GO_REF:0000024,9606,BHF-UCL,20080424,PCK1,FALSE,TRUE
GO:0006094,UniProtKB:P35558!208061369,P35558,involved_in,GO:0006094,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20240918,PCK1,FALSE,TRUE
GO:0006094,UniProtKB:P35558!208061370,P35558,involved_in,GO:0006094,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PCK1,FALSE,TRUE
GO:0006094,UniProtKB:P35558!208061371,P35558,involved_in,GO:0006094,IMP,ECO:0000315,PMID:26971250,9606,UniProt,20171016,PCK1,FALSE,TRUE
GO:0006094,UniProtKB:P35558!208061372,P35558,involved_in,GO:0006094,IDA,ECO:0000314,PMID:30193097,9606,UniProt,20220216,PCK1,FALSE,TRUE
GO:0006094,UniProtKB:P35558!208061373,P35558,involved_in,GO:0006094,TAS,ECO:0000304,Reactome:R-HSA-70263,9606,Reactome,20260316,PCK1,FALSE,TRUE
GO:0006094,UniProtKB:P35575!178179095,P35575,involved_in,GO:0006094,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20241120,G6PC1,FALSE,TRUE
GO:0006094,UniProtKB:P35575!178179096,P35575,involved_in,GO:0006094,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260724,G6PC1,FALSE,TRUE
GO:0006094,UniProtKB:P35575!178179097,P35575,involved_in,GO:0006094,IMP,ECO:0000315,PMID:8211187,9606,UniProt,20080728,G6PC1,FALSE,TRUE
GO:0006094,UniProtKB:P35575!178179098,P35575,involved_in,GO:0006094,TAS,ECO:0000304,Reactome:R-HSA-70263,9606,Reactome,20260316,G6PC1,FALSE,TRUE
GO:0006094,UniProtKB:P36871!267844072,P36871,involved_in,GO:0006094,TAS,ECO:0000304,PMID:8257433,9606,UniProt,20010830,PGM1,FALSE,TRUE
GO:0006094,UniProtKB:P40926!297723209,P40926,involved_in,GO:0006094,IEA,ECO:0000265,GO_REF:0000107,9606,Ensembl,20260724,MDH2,FALSE,TRUE
GO:0006094,UniProtKB:P60174!148352937,P60174,involved_in,GO:0006094,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20220415,TPI1,FALSE,TRUE
GO:0006094,UniProtKB:P60174!148352938,P60174,involved_in,GO:0006094,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260724,TPI1,FALSE,TRUE
GO:0006094,UniProtKB:P60174!148352939,P60174,involved_in,GO:0006094,TAS,ECO:0000304,Reactome:R-HSA-70263,9606,Reactome,20260316,TPI1,FALSE,TRUE
GO:0006094,UniProtKB:Q02978!178216182,Q02978,involved_in,GO:0006094,IEA,ECO:0000265,GO_REF:0000107,9606,Ensembl,20260724,SLC25A11,FALSE,TRUE
GO:0006094,UniProtKB:Q15043!118542502,Q15043,acts_upstream_of,GO:0006094,ISS,ECO:0000250,GO_REF:0000024,9606,UniProt,20191220,SLC39A14,FALSE,TRUE
GO:0006094,UniProtKB:Q16526!387395620,Q16526,involved_in,GO:0006094,ISS,ECO:0000250,GO_REF:0000024,9606,UniProt,20140507,CRY1,FALSE,TRUE
GO:0006094,UniProtKB:Q16526!387395621,Q16526,involved_in,GO:0006094,IEA,ECO:0000265,GO_REF:0000107,9606,Ensembl,20260724,CRY1,FALSE,TRUE
GO:0006094,UniProtKB:Q16822!118545831,Q16822,involved_in,GO:0006094,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20240918,PCK2,FALSE,TRUE
GO:0006094,UniProtKB:Q16822!118545832,Q16822,involved_in,GO:0006094,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PCK2,FALSE,TRUE
GO:0006094,UniProtKB:Q16822!118545833,Q16822,involved_in,GO:0006094,TAS,ECO:0000304,Reactome:R-HSA-70263,9606,Reactome,20260316,PCK2,FALSE,TRUE
GO:0006094,UniProtKB:Q16875!417291611,Q16875,involved_in,GO:0006094,NAS,ECO:0005547,PMID:15581487,9606,ComplexPortal,20250326,PFKFB3,FALSE,TRUE
GO:0006094,UniProtKB:Q16877!28914716,Q16877,involved_in,GO:0006094,NAS,ECO:0005547,PMID:15581487,9606,ComplexPortal,20250326,PFKFB4,FALSE,TRUE
GO:0006094,UniProtKB:Q2QD09!447218347,Q2QD09,involved_in,GO:0006094,IEA,ECO:0007322,GO_REF:0000041,9606,UniProt,20260227,Q2QD09,FALSE,TRUE
GO:0006094,UniProtKB:Q2TSD0!417350948,Q2TSD0,involved_in,GO:0006094,IEA,ECO:0000256,GO_REF:0000117,9606,UniProt,20260727,Q2TSD0,FALSE,TRUE
GO:0006094,UniProtKB:Q2TU34!387456775,Q2TU34,involved_in,GO:0006094,IEA,ECO:0007322,GO_REF:0000041,9606,UniProt,20260227,FBP1,FALSE,TRUE
GO:0006094,UniProtKB:Q53ET0!58931494,Q53ET0,involved_in,GO:0006094,ISS,ECO:0000250,GO_REF:0000024,9606,UniProt,20110902,CRTC2,FALSE,TRUE
GO:0006094,UniProtKB:Q53ET0!58931495,Q53ET0,involved_in,GO:0006094,IEA,ECO:0000265,GO_REF:0000107,9606,Ensembl,20260724,CRTC2,FALSE,TRUE
GO:0006094,UniProtKB:Q53HE2!417420124,Q53HE2,involved_in,GO:0006094,IEA,ECO:0007322,GO_REF:0000041,9606,UniProt,20260227,Q53HE2,FALSE,TRUE
GO:0006094,UniProtKB:Q59F85!357672193,Q59F85,involved_in,GO:0006094,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,pgi,FALSE,TRUE
GO:0006094,UniProtKB:Q6FHU2!298016353,Q6FHU2,involved_in,GO:0006094,IEA,ECO:0000265,GO_REF:0000107,9606,Ensembl,20260724,PGAM1,FALSE,TRUE
GO:0006094,UniProtKB:Q6FHV6!59012039,Q6FHV6,involved_in,GO:0006094,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260724,ENO2,FALSE,TRUE
GO:0006094,UniProtKB:Q6IB91!447380724,Q6IB91,involved_in,GO:0006094,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PCK2,FALSE,TRUE
GO:0006094,UniProtKB:Q6IBH0!118761585,Q6IBH0,involved_in,GO:0006094,IEA,ECO:0000265,GO_REF:0000107,9606,Ensembl,20260724,SLC25A11,FALSE,TRUE
GO:0006094,UniProtKB:Q9BUM1!59183625,Q9BUM1,involved_in,GO:0006094,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20241120,G6PC3,FALSE,TRUE
GO:0006094,UniProtKB:Q9BUM1!59183626,Q9BUM1,involved_in,GO:0006094,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260724,G6PC3,FALSE,TRUE
GO:0006094,UniProtKB:Q9BUM1!59183627,Q9BUM1,involved_in,GO:0006094,TAS,ECO:0000304,Reactome:R-HSA-70263,9606,Reactome,20260316,G6PC3,FALSE,TRUE
GO:0006094,UniProtKB:Q9NQR9!59219430,Q9NQR9,involved_in,GO:0006094,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20241120,G6PC2,FALSE,TRUE
GO:0006094,UniProtKB:Q9NQR9!59219431,Q9NQR9,involved_in,GO:0006094,IEA,ECO:0007322,GO_REF:0000041,9606,UniProt,20260227,G6PC2,FALSE,TRUE
GO:0006094,UniProtKB:Q9NQR9!59219432,Q9NQR9,involved_in,GO:0006094,TAS,ECO:0000304,Reactome:R-HSA-70263,9606,Reactome,20260316,G6PC2,FALSE,TRUE
GO:0006094,UniProtKB:Q9UBK2!447596703,Q9UBK2,involved_in,GO:0006094,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260724,PPARGC1A,FALSE,TRUE
GO:0006094,UniProtKB:Q9UBK2!447596704,Q9UBK2,involved_in,GO:0006094,NAS,ECO:0000303,PMID:11854298,9606,UniProt,20041206,PPARGC1A,FALSE,TRUE
GO:0006094,UniProtKB:Q9UBK2!447596705,Q9UBK2,involved_in,GO:0006094,IDA,ECO:0000314,PMID:16753578,9606,UniProt,20220302,PPARGC1A,FALSE,TRUE
GO:0006094,UniProtKB:Q9UBK2!447596706,Q9UBK2,involved_in,GO:0006094,IDA,ECO:0000314,PMID:23142079,9606,UniProt,20220302,PPARGC1A,FALSE,TRUE
GO:0006094,UniProtKB:Q9UBX3!148847360,Q9UBX3,involved_in,GO:0006094,TAS,ECO:0000304,PMID:9733776,9606,PINC,20030904,SLC25A10,FALSE,TRUE
GO:0006094,UniProtKB:Q9UJS0!357965587,Q9UJS0,involved_in,GO:0006094,IEA,ECO:0000265,GO_REF:0000107,9606,Ensembl,20260724,SLC25A13,FALSE,TRUE
GO:0006094,UniProtKB:U3KPS5!208821197,U3KPS5,involved_in,GO:0006094,IEA,ECO:0007322,GO_REF:0000041,9606,UniProt,20260227,TPI1,FALSE,TRUE
GO:0006094,UniProtKB:U3KPU7!119207414,U3KPU7,involved_in,GO:0006094,IEA,ECO:0000265,GO_REF:0000107,9606,Ensembl,20260724,SLC37A4,FALSE,TRUE
GO:0006094,UniProtKB:U3KPZ0!298467584,U3KPZ0,involved_in,GO:0006094,IEA,ECO:0007322,GO_REF:0000041,9606,UniProt,20260227,TPI1,FALSE,TRUE
GO:0006094,UniProtKB:U3KQF3!477678253,U3KQF3,involved_in,GO:0006094,IEA,ECO:0007322,GO_REF:0000041,9606,UniProt,20260227,TPI1,FALSE,TRUE
GO:0006094,UniProtKB:V9HVZ4!447936996,V9HVZ4,involved_in,GO:0006094,IEA,ECO:0000256,GO_REF:0000117,9606,UniProt,20260727,HEL-S-162eP,FALSE,TRUE
GO:0006094,UniProtKB:V9HWF4!179041501,V9HWF4,involved_in,GO:0006094,IEA,ECO:0000265,GO_REF:0000107,9606,Ensembl,20260724,HEL-S-68p,FALSE,TRUE
GO:0006094,UniProtKB:V9HWK1!179041515,V9HWK1,involved_in,GO:0006094,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260724,HEL-S-49,FALSE,TRUE
GO:0006094,UniProtKB:V9HWN7!89431426,V9HWN7,involved_in,GO:0006094,IEA,ECO:0000256,GO_REF:0000117,9606,UniProt,20260727,HEL-S-87p,FALSE,TRUE
GO:0006094,ComplexPortal:CPX-1992!477961304,ComplexPortal:CPX-1992,involved_in,GO:0006094,NAS,ECO:0005547,PMID:12379646,9606,ComplexPortal,20250326,pfkfb1-pfkb1_human,FALSE,TRUE
GO:0006094,ComplexPortal:CPX-1994!477961324,ComplexPortal:CPX-1994,involved_in,GO:0006094,NAS,ECO:0005547,PMID:15581487,9606,ComplexPortal,20250326,pfkfb2-pfkb2_human,FALSE,TRUE
GO:0006094,ComplexPortal:CPX-1995!477961329,ComplexPortal:CPX-1995,involved_in,GO:0006094,NAS,ECO:0005547,PMID:15581487,9606,ComplexPortal,20250326,pfkfb3-pfkb3_human,FALSE,TRUE
GO:0006094,ComplexPortal:CPX-1996!477961331,ComplexPortal:CPX-1996,involved_in,GO:0006094,NAS,ECO:0005547,PMID:15581487,9606,ComplexPortal,20250326,pfkfb4-pfkb4_human,FALSE,TRUE
GO:0006096,UniProtKB:A0A024QZ64!54992,A0A024QZ64,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,A0A024QZ64,FALSE,TRUE
GO:0006096,UniProtKB:A0A024R0Y5!448160186,A0A024R0Y5,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKM,FALSE,FALSE
GO:0006096,UniProtKB:A0A024R0Y5!448160191,A0A024R0Y5,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKM,FALSE,TRUE
GO:0006096,UniProtKB:A0A024R4F1!239033556,A0A024R4F1,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,HEL-S-17,FALSE,TRUE
GO:0006096,UniProtKB:A0A024R782!119540094,A0A024R782,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,A0A024R782,FALSE,TRUE
GO:0006096,UniProtKB:A0A0A0MRZ0!209617613,A0A0A0MRZ0,enables,GO:0004743,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PKM,FALSE,FALSE
GO:0006096,UniProtKB:A0A0A0MRZ0!209617615,A0A0A0MRZ0,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PKM,FALSE,TRUE
GO:0006096,UniProtKB:A0A0J9YX90!120543766,A0A0J9YX90,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,GPI,FALSE,TRUE
GO:0006096,UniProtKB:A0A0J9YXH9!419293394,A0A0J9YXH9,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,GPI,FALSE,TRUE
GO:0006096,UniProtKB:A0A0J9YXM3!389409744,A0A0J9YXM3,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,GPI,FALSE,TRUE
GO:0006096,UniProtKB:A0A0J9YXP8!120543776,A0A0J9YXP8,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,GPI,FALSE,TRUE
GO:0006096,UniProtKB:A0A0J9YYH3!60808044,A0A0J9YYH3,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,GPI,FALSE,TRUE
GO:0006096,UniProtKB:A0A0J9YYI8!359539824,A0A0J9YYI8,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,GPI,FALSE,TRUE
GO:0006096,UniProtKB:A0A0K0K1K1!299820086,A0A0K0K1K1,involved_in,GO:0006096,IEA,ECO:0007322,GO_REF:0000041,9606,UniProt,20260227,HEL-S-278,FALSE,TRUE
GO:0006096,UniProtKB:A0A0S2Z4A1!240380382,A0A0S2Z4A1,enables,GO:0003872,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PFKM,FALSE,FALSE
GO:0006096,UniProtKB:A0A0S2Z4A1!240380385,A0A0S2Z4A1,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKM,FALSE,TRUE
GO:0006096,UniProtKB:A0A0S2Z4A8!240380388,A0A0S2Z4A8,enables,GO:0003872,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PFKM,FALSE,FALSE
GO:0006096,UniProtKB:A0A0S2Z4A8!240380390,A0A0S2Z4A8,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKM,FALSE,TRUE
GO:0006096,UniProtKB:A0A0S2Z4I1!449496735,A0A0S2Z4I1,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKM,FALSE,FALSE
GO:0006096,UniProtKB:A0A0S2Z4I1!449496738,A0A0S2Z4I1,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKM,FALSE,TRUE
GO:0006096,UniProtKB:A0A140VJR3!61388783,A0A140VJR3,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,A0A140VJR3,FALSE,TRUE
GO:0006096,UniProtKB:A0A1W6AYU6!362068967,A0A1W6AYU6,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,pgi,FALSE,TRUE
GO:0006096,UniProtKB:A0A2R8Y6C7!453057343,A0A2R8Y6C7,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,GPI,FALSE,TRUE
GO:0006096,UniProtKB:A0A2R8Y6G6!453057349,A0A2R8Y6G6,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,ENO1,FALSE,TRUE
GO:0006096,UniProtKB:A0A2R8Y798!243948385,A0A2R8Y798,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,ENO1,FALSE,TRUE
GO:0006096,UniProtKB:A0A2R8Y879!393310404,A0A2R8Y879,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,ENO1,FALSE,TRUE
GO:0006096,UniProtKB:A0A2R8Y891!423207803,A0A2R8Y891,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKM,FALSE,FALSE
GO:0006096,UniProtKB:A0A2R8Y891!423207806,A0A2R8Y891,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKM,FALSE,TRUE
GO:0006096,UniProtKB:A0A2R8YEG5!64706885,A0A2R8YEG5,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,ENO1,FALSE,TRUE
GO:0006096,UniProtKB:A0A2R8YEM5!273836853,A0A2R8YEM5,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,ENO1,FALSE,TRUE
GO:0006096,UniProtKB:A0A2R8YF08!303709097,A0A2R8YF08,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,GPI,FALSE,TRUE
GO:0006096,UniProtKB:A0A2U3TZU2!333850209,A0A2U3TZU2,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,GPI,FALSE,TRUE
GO:0006096,UniProtKB:A0A3B3IS80!274899360,A0A3B3IS80,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,ALDOB,FALSE,TRUE
GO:0006096,UniProtKB:A0A3B3ITZ0!364494683,A0A3B3ITZ0,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,ALDOB,FALSE,TRUE
GO:0006096,UniProtKB:A0A4D6DDG8!455390817,A0A4D6DDG8,enables,GO:0004743,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PKLR,FALSE,FALSE
GO:0006096,UniProtKB:A0A4D6DDG8!455390819,A0A4D6DDG8,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PKLR,FALSE,TRUE
GO:0006096,UniProtKB:A0A4D6DDP3!156644345,A0A4D6DDP3,enables,GO:0004743,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PKLR,FALSE,FALSE
GO:0006096,UniProtKB:A0A4D6DDP3!156644347,A0A4D6DDP3,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PKLR,FALSE,TRUE
GO:0006096,UniProtKB:A0A5F9ZGW4!397083377,A0A5F9ZGW4,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,GCK,FALSE,TRUE
GO:0006096,UniProtKB:A0A5F9ZHE0!158084146,A0A5F9ZHE0,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,GCK,FALSE,TRUE
GO:0006096,UniProtKB:A0A5H1ZRQ0!307480553,A0A5H1ZRQ0,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,ENO4,FALSE,TRUE
GO:0006096,UniProtKB:A0A7I2V3Z0!309632635,A0A7I2V3Z0,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKP,FALSE,FALSE
GO:0006096,UniProtKB:A0A7I2V3Z0!309632638,A0A7I2V3Z0,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKP,FALSE,TRUE
GO:0006096,UniProtKB:A0A7I2V5S1!339493460,A0A7I2V5S1,enables,GO:0003872,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PFKP,FALSE,FALSE
GO:0006096,UniProtKB:A0A7I2V5S1!339493462,A0A7I2V5S1,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKP,FALSE,TRUE
GO:0006096,UniProtKB:A0A7I2YQB6!369361744,A0A7I2YQB6,enables,GO:0003872,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PFKP,FALSE,FALSE
GO:0006096,UniProtKB:A0A7I2YQB6!369361745,A0A7I2YQB6,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKP,FALSE,TRUE
GO:0006096,UniProtKB:A0A804F6T5!132286020,A0A804F6T5,enables,GO:0004743,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PKM,FALSE,FALSE
GO:0006096,UniProtKB:A0A804F6T5!132286022,A0A804F6T5,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PKM,FALSE,TRUE
GO:0006096,UniProtKB:A0A804F729!431023931,A0A804F729,enables,GO:0004743,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PKM,FALSE,FALSE
GO:0006096,UniProtKB:A0A804F729!431023933,A0A804F729,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PKM,FALSE,TRUE
GO:0006096,UniProtKB:A0A8C8PZE6!104060934,A0A8C8PZE6,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,GCK,FALSE,TRUE
