ConnGroup,LogLoss,Model,Candidate,InnerFold,OuterGroup
14,0.548248917827204,SHRINK_CAL,row_0.5,3,2
1,0.537667824372839,SHRINK,row_0.5,4,2
3,0.615586304900571,SHRINK,row_0.5,4,2
10,0.437563825371742,SHRINK,row_0.5,4,2
1,0.491675334523774,SHRINK_CAL,row_0.5,4,2
3,0.547506507728006,SHRINK_CAL,row_0.5,4,2
10,0.533001077616786,SHRINK_CAL,row_0.5,4,2
11,0.646610602150751,SHRINK,row_0.5,5,2
16,0.600362974514574,SHRINK,row_0.5,5,2
17,0.449786041756331,SHRINK,row_0.5,5,2
11,0.573527586400633,SHRINK_CAL,row_0.5,5,2
16,0.603661141832356,SHRINK_CAL,row_0.5,5,2
17,0.534090509597998,SHRINK_CAL,row_0.5,5,2
4,0.563659113447974,SHRINK,row_2,1,2
8,0.579147415491154,SHRINK,row_2,1,2
12,0.843778669091877,SHRINK,row_2,1,2
13,0.478568385390128,SHRINK,row_2,1,2
4,0.497399538927641,SHRINK_CAL,row_2,1,2
8,0.602959780402279,SHRINK_CAL,row_2,1,2
12,0.910815134939299,SHRINK_CAL,row_2,1,2
13,0.516373307334068,SHRINK_CAL,row_2,1,2
7,0.569872645708711,SHRINK,row_2,2,2
15,0.721267857436324,SHRINK,row_2,2,2
18,0.554569226065449,SHRINK,row_2,2,2
19,0.640677099438539,SHRINK,row_2,2,2
7,0.612161893537797,SHRINK_CAL,row_2,2,2
15,0.763837652941413,SHRINK_CAL,row_2,2,2
18,0.625350548553014,SHRINK_CAL,row_2,2,2
19,0.684706669711636,SHRINK_CAL,row_2,2,2
5,0.75124073657936,SHRINK,row_2,3,2
6,0.747368165853876,SHRINK,row_2,3,2
9,0.607730484182339,SHRINK,row_2,3,2
14,0.61436408362184,SHRINK,row_2,3,2
5,0.632073564913022,SHRINK_CAL,row_2,3,2
6,0.627769175451132,SHRINK_CAL,row_2,3,2
9,0.573016676349488,SHRINK_CAL,row_2,3,2
14,0.550947363062123,SHRINK_CAL,row_2,3,2
1,0.531149905097497,SHRINK,row_2,4,2
3,0.597936796247049,SHRINK,row_2,4,2
10,0.448129185833632,SHRINK,row_2,4,2
1,0.491471968988222,SHRINK_CAL,row_2,4,2
3,0.547822650702663,SHRINK_CAL,row_2,4,2
10,0.515006062518145,SHRINK_CAL,row_2,4,2
11,0.613705623060675,SHRINK,row_2,5,2
16,0.58333390851216,SHRINK,row_2,5,2
17,0.454151397544105,SHRINK,row_2,5,2
11,0.568179812487627,SHRINK_CAL,row_2,5,2
16,0.596674232746479,SHRINK_CAL,row_2,5,2
17,0.51784856151188,SHRINK_CAL,row_2,5,2
4,0.530058355486793,SHRINK,row_8,1,2
8,0.578440620585625,SHRINK,row_8,1,2
12,0.792614462136388,SHRINK,row_8,1,2
13,0.510480462090854,SHRINK,row_8,1,2
4,0.504520466706355,SHRINK_CAL,row_8,1,2
8,0.594704081994777,SHRINK_CAL,row_8,1,2
12,0.87964719970531,SHRINK_CAL,row_8,1,2
13,0.509495042420827,SHRINK_CAL,row_8,1,2
7,0.588830698030759,SHRINK,row_8,2,2
15,0.717223489763518,SHRINK,row_8,2,2
18,0.585172024815011,SHRINK,row_8,2,2
19,0.653103267217504,SHRINK,row_8,2,2
7,0.616586127967863,SHRINK_CAL,row_8,2,2
15,0.762682655251855,SHRINK_CAL,row_8,2,2
18,0.6279289598341,SHRINK_CAL,row_8,2,2
19,0.689269726649942,SHRINK_CAL,row_8,2,2
5,0.680393365282288,SHRINK,row_8,3,2
6,0.676238539982149,SHRINK,row_8,3,2
9,0.586620261299104,SHRINK,row_8,3,2
14,0.589336506518441,SHRINK,row_8,3,2
5,0.638692343650626,SHRINK_CAL,row_8,3,2
6,0.633915231120151,SHRINK_CAL,row_8,3,2
9,0.568813593041838,SHRINK_CAL,row_8,3,2
14,0.556282657193823,SHRINK_CAL,row_8,3,2
1,0.521089020697712,SHRINK,row_8,4,2
3,0.569910525081412,SHRINK,row_8,4,2
10,0.491777911916336,SHRINK,row_8,4,2
1,0.496389640738298,SHRINK_CAL,row_8,4,2
3,0.549439956488378,SHRINK_CAL,row_8,4,2
10,0.50937457907846,SHRINK_CAL,row_8,4,2
11,0.583613110372282,SHRINK,row_8,5,2
16,0.579269067835643,SHRINK,row_8,5,2
17,0.499556676283176,SHRINK,row_8,5,2
11,0.564951308864174,SHRINK_CAL,row_8,5,2
16,0.590619379293944,SHRINK_CAL,row_8,5,2
17,0.510533249480437,SHRINK_CAL,row_8,5,2
4,0.512731612660769,SHRINK,row_32,1,2
8,0.622930641075799,SHRINK,row_32,1,2
12,0.811085438970423,SHRINK,row_32,1,2
13,0.590043277780899,SHRINK,row_32,1,2
4,0.498027163270035,SHRINK_CAL,row_32,1,2
8,0.595688388579823,SHRINK_CAL,row_32,1,2
12,0.840604314021358,SHRINK_CAL,row_32,1,2
13,0.535684210120375,SHRINK_CAL,row_32,1,2
7,0.639619401706275,SHRINK,row_32,2,2
15,0.755295334170298,SHRINK,row_32,2,2
18,0.65967846116433,SHRINK,row_32,2,2
19,0.69820800407515,SHRINK,row_32,2,2
7,0.652567672200222,SHRINK_CAL,row_32,2,2
15,0.782140473664266,SHRINK_CAL,row_32,2,2
18,0.679546816798031,SHRINK_CAL,row_32,2,2
19,0.717790877230877,SHRINK_CAL,row_32,2,2
5,0.625332157706281,SHRINK,row_32,3,2
6,0.622794457874779,SHRINK,row_32,3,2
9,0.598921968081481,SHRINK,row_32,3,2
14,0.58653413569162,SHRINK,row_32,3,2
5,0.612794641466513,SHRINK_CAL,row_32,3,2
6,0.609872775799266,SHRINK_CAL,row_32,3,2
9,0.573084957254505,SHRINK_CAL,row_32,3,2
14,0.558030172104739,SHRINK_CAL,row_32,3,2
1,0.529384580458642,SHRINK,row_32,4,2
3,0.564811747949232,SHRINK,row_32,4,2
10,0.58549343819891,SHRINK,row_32,4,2
1,0.510453849748611,SHRINK_CAL,row_32,4,2
3,0.551816115266021,SHRINK_CAL,row_32,4,2
10,0.567210655100383,SHRINK_CAL,row_32,4,2
11,0.585001482214281,SHRINK,row_32,5,2
16,0.617734715728748,SHRINK,row_32,5,2
17,0.593131764132635,SHRINK,row_32,5,2
11,0.563845209273469,SHRINK_CAL,row_32,5,2
16,0.597460247308528,SHRINK_CAL,row_32,5,2
17,0.550921675790725,SHRINK_CAL,row_32,5,2
4,0.581099590147885,SHRINK,original,1,3
8,0.567911940602076,SHRINK,original,1,3
12,0.816783365145894,SHRINK,original,1,3
13,0.476593115065623,SHRINK,original,1,3
4,0.49140276747128,SHRINK_CAL,original,1,3
8,0.606381319166996,SHRINK_CAL,original,1,3
12,0.943699638306951,SHRINK_CAL,original,1,3
13,0.522360178056762,SHRINK_CAL,original,1,3
7,0.561230306791762,SHRINK,original,2,3
15,0.705234177545181,SHRINK,original,2,3
18,0.550546494228655,SHRINK,original,2,3
19,0.63388946033024,SHRINK,original,2,3
7,0.618980140141991,SHRINK_CAL,original,2,3
15,0.790271373992453,SHRINK_CAL,original,2,3
18,0.639680987660941,SHRINK_CAL,original,2,3
19,0.703788447095955,SHRINK_CAL,original,2,3
5,0.719767578037532,SHRINK,original,3,3
6,0.731801348360879,SHRINK,original,3,3
9,0.581324291633876,SHRINK,original,3,3
14,0.596642633484073,SHRINK,original,3,3
5,0.598459627920822,SHRINK_CAL,original,3,3
6,0.604749887095619,SHRINK_CAL,original,3,3
9,0.549105662943599,SHRINK_CAL,original,3,3
14,0.526004072799561,SHRINK_CAL,original,3,3
1,0.544862030206929,SHRINK,original,4,3
2,0.52492255327385,SHRINK,original,4,3
10,0.444995930659721,SHRINK,original,4,3
1,0.485383073159176,SHRINK_CAL,original,4,3
2,0.454623088312498,SHRINK_CAL,original,4,3
10,0.512710480679554,SHRINK_CAL,original,4,3
11,0.611282218029587,SHRINK,original,5,3
16,0.572539255007477,SHRINK,original,5,3
17,0.451842363455834,SHRINK,original,5,3
11,0.560048972132451,SHRINK_CAL,original,5,3
16,0.595411251147719,SHRINK_CAL,original,5,3
17,0.52602487493561,SHRINK_CAL,original,5,3
4,0.535049127010974,SHRINK,group_0.5,1,3
8,0.62964538333537,SHRINK,group_0.5,1,3
12,1.02116650179408,SHRINK,group_0.5,1,3
13,0.498885064412986,SHRINK,group_0.5,1,3
4,0.481162810353272,SHRINK_CAL,group_0.5,1,3
8,0.629302606471695,SHRINK_CAL,group_0.5,1,3
12,0.970056837120769,SHRINK_CAL,group_0.5,1,3
13,0.541840393087847,SHRINK_CAL,group_0.5,1,3
7,0.581859767081161,SHRINK,group_0.5,2,3
15,0.810499878990973,SHRINK,group_0.5,2,3
18,0.599761265579922,SHRINK,group_0.5,2,3
19,0.682908599242941,SHRINK,group_0.5,2,3
7,0.622439957779944,SHRINK_CAL,group_0.5,2,3
15,0.79670250000018,SHRINK_CAL,group_0.5,2,3
18,0.658339524561284,SHRINK_CAL,group_0.5,2,3
19,0.702392812899185,SHRINK_CAL,group_0.5,2,3
5,0.729670705160666,SHRINK,group_0.5,3,3
6,0.760217436585043,SHRINK,group_0.5,3,3
9,0.578433711419676,SHRINK,group_0.5,3,3
14,0.634471897475792,SHRINK,group_0.5,3,3
5,0.582908931143126,SHRINK_CAL,group_0.5,3,3
6,0.596569594127111,SHRINK_CAL,group_0.5,3,3
9,0.546187209557703,SHRINK_CAL,group_0.5,3,3
14,0.544544976168892,SHRINK_CAL,group_0.5,3,3
1,0.537789189181767,SHRINK,group_0.5,4,3
2,0.490120125492747,SHRINK,group_0.5,4,3
10,0.437065944278459,SHRINK,group_0.5,4,3
1,0.500111327297298,SHRINK_CAL,group_0.5,4,3
2,0.460379412715257,SHRINK_CAL,group_0.5,4,3
10,0.531058089463526,SHRINK_CAL,group_0.5,4,3
11,0.599276812155959,SHRINK,group_0.5,5,3
16,0.572421620044919,SHRINK,group_0.5,5,3
17,0.489899780717759,SHRINK,group_0.5,5,3
11,0.569214605321326,SHRINK_CAL,group_0.5,5,3
16,0.592739578456899,SHRINK_CAL,group_0.5,5,3
17,0.552705457398571,SHRINK_CAL,group_0.5,5,3
4,0.512558956813451,SHRINK,group_2,1,3
8,0.607387155121274,SHRINK,group_2,1,3
12,0.919411448722761,SHRINK,group_2,1,3
13,0.512101701035823,SHRINK,group_2,1,3
4,0.483431206599273,SHRINK_CAL,group_2,1,3
8,0.620611634335175,SHRINK_CAL,group_2,1,3
12,0.948199531532484,SHRINK_CAL,group_2,1,3
13,0.534459000221019,SHRINK_CAL,group_2,1,3
7,0.582238679146409,SHRINK,group_2,2,3
15,0.771860825658169,SHRINK,group_2,2,3
18,0.59923403375015,SHRINK,group_2,2,3
19,0.671453759793445,SHRINK,group_2,2,3
7,0.619302823034167,SHRINK_CAL,group_2,2,3
15,0.793610149828809,SHRINK_CAL,group_2,2,3
18,0.651740879177608,SHRINK_CAL,group_2,2,3
19,0.702365680741486,SHRINK_CAL,group_2,2,3
5,0.682791519283345,SHRINK,group_2,3,3
6,0.69974046730763,SHRINK,group_2,3,3
9,0.56167671998687,SHRINK,group_2,3,3
14,0.609706163374333,SHRINK,group_2,3,3
5,0.593529673283949,SHRINK_CAL,group_2,3,3
6,0.604616686170456,SHRINK_CAL,group_2,3,3
9,0.540579601745244,SHRINK_CAL,group_2,3,3
14,0.550104305625786,SHRINK_CAL,group_2,3,3
1,0.529887984570599,SHRINK,group_2,4,3
2,0.485503372455414,SHRINK,group_2,4,3
10,0.455036394481561,SHRINK,group_2,4,3
1,0.499930806489469,SHRINK_CAL,group_2,4,3
2,0.457552238458832,SHRINK_CAL,group_2,4,3
10,0.514101414417194,SHRINK_CAL,group_2,4,3
11,0.57546134306433,SHRINK,group_2,5,3
16,0.56470023226018,SHRINK,group_2,5,3
17,0.502500539127944,SHRINK,group_2,5,3
11,0.562515901289988,SHRINK_CAL,group_2,5,3
16,0.582278279610687,SHRINK_CAL,group_2,5,3
17,0.53961626342947,SHRINK_CAL,group_2,5,3
4,0.4914054081786,SHRINK,group_8,1,3
8,0.613793982825758,SHRINK,group_8,1,3
12,0.861034428462776,SHRINK,group_8,1,3
13,0.558777495359913,SHRINK,group_8,1,3
4,0.484687352619481,SHRINK_CAL,group_8,1,3
8,0.613309433876292,SHRINK_CAL,group_8,1,3
12,0.911569001927947,SHRINK_CAL,group_8,1,3
13,0.538303386661404,SHRINK_CAL,group_8,1,3
7,0.60947998299991,SHRINK,group_8,2,3
15,0.764457773427056,SHRINK,group_8,2,3
18,0.636007817409276,SHRINK,group_8,2,3
19,0.685590262832163,SHRINK,group_8,2,3
7,0.629113953549211,SHRINK_CAL,group_8,2,3
15,0.793933736580353,SHRINK_CAL,group_8,2,3
18,0.663424065315165,SHRINK_CAL,group_8,2,3
19,0.709879236379628,SHRINK_CAL,group_8,2,3
5,0.622693985788359,SHRINK,group_8,3,3
6,0.629891467866696,SHRINK,group_8,3,3
9,0.562701327983125,SHRINK,group_8,3,3
14,0.582222437345246,SHRINK,group_8,3,3
5,0.595078373896381,SHRINK_CAL,group_8,3,3
6,0.602853519077475,SHRINK_CAL,group_8,3,3
9,0.541141439278307,SHRINK_CAL,group_8,3,3
14,0.554245195328392,SHRINK_CAL,group_8,3,3
1,0.522703876709245,SHRINK,group_8,4,3
2,0.485772490405927,SHRINK,group_8,4,3
10,0.515347786722444,SHRINK,group_8,4,3
1,0.504832988066923,SHRINK_CAL,group_8,4,3
2,0.461241491423027,SHRINK_CAL,group_8,4,3
10,0.519385385827679,SHRINK_CAL,group_8,4,3
11,0.565929066145811,SHRINK,group_8,5,3
16,0.582771711464015,SHRINK,group_8,5,3
17,0.554350190991943,SHRINK,group_8,5,3
11,0.55784074152963,SHRINK_CAL,group_8,5,3
16,0.576653219899047,SHRINK_CAL,group_8,5,3
17,0.539021963406469,SHRINK_CAL,group_8,5,3
4,0.497106719955324,SHRINK,group_32,1,3
8,0.666009945154102,SHRINK,group_32,1,3
12,0.87343353776478,SHRINK,group_32,1,3
13,0.644098374659448,SHRINK,group_32,1,3
4,0.482886343244635,SHRINK_CAL,group_32,1,3
8,0.641063300845267,SHRINK_CAL,group_32,1,3
12,0.877950472777594,SHRINK_CAL,group_32,1,3
13,0.605362866298878,SHRINK_CAL,group_32,1,3
7,0.665652414891093,SHRINK,group_32,2,3
15,0.797698742313118,SHRINK,group_32,2,3
18,0.707102785134533,SHRINK,group_32,2,3
19,0.730785760498236,SHRINK,group_32,2,3
7,0.685111788010275,SHRINK_CAL,group_32,2,3
15,0.820251748653285,SHRINK_CAL,group_32,2,3
18,0.732772128740778,SHRINK_CAL,group_32,2,3
19,0.751460853115741,SHRINK_CAL,group_32,2,3
5,0.589061659466891,SHRINK,group_32,3,3
6,0.590109766295445,SHRINK,group_32,3,3
9,0.596492654634077,SHRINK,group_32,3,3
14,0.585319300767063,SHRINK,group_32,3,3
5,0.571405791973418,SHRINK_CAL,group_32,3,3
6,0.573451525492115,SHRINK_CAL,group_32,3,3
9,0.57346700610553,SHRINK_CAL,group_32,3,3
14,0.56246518234079,SHRINK_CAL,group_32,3,3
1,0.538812729305557,SHRINK,group_32,4,3
2,0.499830309000495,SHRINK,group_32,4,3
10,0.617189380296501,SHRINK,group_32,4,3
1,0.527594359469485,SHRINK_CAL,group_32,4,3
2,0.48566099958236,SHRINK_CAL,group_32,4,3
10,0.610369791640257,SHRINK_CAL,group_32,4,3
11,0.586348877198827,SHRINK,group_32,5,3
16,0.639323089554051,SHRINK,group_32,5,3
17,0.639788355734972,SHRINK,group_32,5,3
11,0.566150161683289,SHRINK_CAL,group_32,5,3
16,0.609129062233984,SHRINK_CAL,group_32,5,3
17,0.600407264025791,SHRINK_CAL,group_32,5,3
4,0.589507055663353,SHRINK,row_0.5,1,3
8,0.602081909798713,SHRINK,row_0.5,1,3
12,0.968962104202669,SHRINK,row_0.5,1,3
13,0.470575032505065,SHRINK,row_0.5,1,3
4,0.491348014768527,SHRINK_CAL,row_0.5,1,3
8,0.615151134358308,SHRINK_CAL,row_0.5,1,3
12,0.965125824810752,SHRINK_CAL,row_0.5,1,3
13,0.529284486006635,SHRINK_CAL,row_0.5,1,3
7,0.570128343215616,SHRINK,row_0.5,2,3
15,0.784479091664831,SHRINK,row_0.5,2,3
18,0.568396359383059,SHRINK,row_0.5,2,3
19,0.661133584460399,SHRINK,row_0.5,2,3
7,0.617268496755889,SHRINK_CAL,row_0.5,2,3
15,0.791281768691817,SHRINK_CAL,row_0.5,2,3
18,0.644334374293464,SHRINK_CAL,row_0.5,2,3
19,0.695876516054246,SHRINK_CAL,row_0.5,2,3
5,0.739157266288492,SHRINK,row_0.5,3,3
6,0.76036144428114,SHRINK,row_0.5,3,3
9,0.591524098393332,SHRINK,row_0.5,3,3
14,0.598275556225237,SHRINK,row_0.5,3,3
5,0.586994737555939,SHRINK_CAL,row_0.5,3,3
6,0.593819803245356,SHRINK_CAL,row_0.5,3,3
9,0.555549883352532,SHRINK_CAL,row_0.5,3,3
14,0.526868064613798,SHRINK_CAL,row_0.5,3,3
1,0.537667824372839,SHRINK,row_0.5,4,3
2,0.506965462625954,SHRINK,row_0.5,4,3
10,0.437563825371742,SHRINK,row_0.5,4,3
1,0.491675334523774,SHRINK_CAL,row_0.5,4,3
2,0.460337610831255,SHRINK_CAL,row_0.5,4,3
10,0.533001077616786,SHRINK_CAL,row_0.5,4,3
11,0.635268106136049,SHRINK,row_0.5,5,3
16,0.591242064319435,SHRINK,row_0.5,5,3
17,0.445134442854995,SHRINK,row_0.5,5,3
11,0.568704648866438,SHRINK_CAL,row_0.5,5,3
16,0.601473602006443,SHRINK_CAL,row_0.5,5,3
17,0.538155811274546,SHRINK_CAL,row_0.5,5,3
4,0.563551906489244,SHRINK,row_2,1,3
8,0.580394925138477,SHRINK,row_2,1,3
12,0.876500290089178,SHRINK,row_2,1,3
13,0.47904678311573,SHRINK,row_2,1,3
4,0.496061826116395,SHRINK_CAL,row_2,1,3
8,0.604807497499205,SHRINK_CAL,row_2,1,3
12,0.941134217797345,SHRINK_CAL,row_2,1,3
13,0.518629036156081,SHRINK_CAL,row_2,1,3
7,0.569436477226765,SHRINK,row_2,2,3
15,0.748490595990768,SHRINK,row_2,2,3
18,0.565066422584053,SHRINK,row_2,2,3
19,0.652326906782962,SHRINK,row_2,2,3
7,0.613784192871577,SHRINK_CAL,row_2,2,3
15,0.786240818821241,SHRINK_CAL,row_2,2,3
18,0.634545350860707,SHRINK_CAL,row_2,2,3
19,0.69553450790897,SHRINK_CAL,row_2,2,3
5,0.702924606863672,SHRINK,row_2,3,3
6,0.713105364626602,SHRINK,row_2,3,3
9,0.573655918872988,SHRINK,row_2,3,3
14,0.586440662235152,SHRINK,row_2,3,3
5,0.598322986250544,SHRINK_CAL,row_2,3,3
6,0.603074317175998,SHRINK_CAL,row_2,3,3
9,0.54977876303957,SHRINK_CAL,row_2,3,3
14,0.53012648686174,SHRINK_CAL,row_2,3,3
1,0.531149905097497,SHRINK,row_2,4,3
2,0.499612099587371,SHRINK,row_2,4,3
10,0.448129185833632,SHRINK,row_2,4,3
1,0.491471968988222,SHRINK_CAL,row_2,4,3
2,0.457794615779996,SHRINK_CAL,row_2,4,3
10,0.515006062518145,SHRINK_CAL,row_2,4,3
11,0.60457675160532,SHRINK,row_2,5,3
16,0.57593944314908,SHRINK,row_2,5,3
17,0.454666266657883,SHRINK,row_2,5,3
11,0.563565776474567,SHRINK_CAL,row_2,5,3
16,0.594054489936957,SHRINK_CAL,row_2,5,3
17,0.523542887600536,SHRINK_CAL,row_2,5,3
4,0.525686104676867,SHRINK,row_8,1,3
8,0.578657898637029,SHRINK,row_8,1,3
12,0.819812440458077,SHRINK,row_8,1,3
13,0.512342217291819,SHRINK,row_8,1,3
4,0.502575050888773,SHRINK_CAL,row_8,1,3
8,0.594918463764924,SHRINK_CAL,row_8,1,3
12,0.907639375387996,SHRINK_CAL,row_8,1,3
13,0.512815419354032,SHRINK_CAL,row_8,1,3
7,0.589595249894028,SHRINK,row_8,2,3
15,0.738359492795467,SHRINK,row_8,2,3
18,0.595135067350223,SHRINK,row_8,2,3
19,0.663712283599523,SHRINK,row_8,2,3
7,0.618696234454643,SHRINK_CAL,row_8,2,3
15,0.783520896249457,SHRINK_CAL,row_8,2,3
18,0.637958588933837,SHRINK_CAL,row_8,2,3
19,0.700462204598603,SHRINK_CAL,row_8,2,3
5,0.645987442701645,SHRINK,row_8,3,3
6,0.649350628173338,SHRINK,row_8,3,3
9,0.5636706421903,SHRINK,row_8,3,3
14,0.568211011111812,SHRINK,row_8,3,3
5,0.606440237780213,SHRINK_CAL,row_8,3,3
6,0.60910232010389,SHRINK_CAL,row_8,3,3
9,0.54743241789772,SHRINK_CAL,row_8,3,3
14,0.53665147919967,SHRINK_CAL,row_8,3,3
1,0.521089020697712,SHRINK,row_8,4,3
2,0.492966857209245,SHRINK,row_8,4,3
10,0.491777911916336,SHRINK,row_8,4,3
1,0.496389640738298,SHRINK_CAL,row_8,4,3
2,0.460185017586486,SHRINK_CAL,row_8,4,3
10,0.50937457907846,SHRINK_CAL,row_8,4,3
11,0.577192286997628,SHRINK,row_8,5,3
16,0.575394631950936,SHRINK,row_8,5,3
17,0.501743808390127,SHRINK,row_8,5,3
11,0.561004991381062,SHRINK_CAL,row_8,5,3
16,0.588284937601157,SHRINK_CAL,row_8,5,3
17,0.515600074246832,SHRINK_CAL,row_8,5,3
4,0.504752392341331,SHRINK,row_32,1,3
8,0.626066042755786,SHRINK,row_32,1,3
12,0.834990269016475,SHRINK,row_32,1,3
13,0.594420977017191,SHRINK,row_32,1,3
4,0.492969802011015,SHRINK_CAL,row_32,1,3
8,0.59979187279169,SHRINK_CAL,row_32,1,3
12,0.864197293037413,SHRINK_CAL,row_32,1,3
13,0.545003048376437,SHRINK_CAL,row_32,1,3
7,0.642976183654748,SHRINK,row_32,2,3
15,0.772742253312873,SHRINK,row_32,2,3
18,0.6700060875424,SHRINK,row_32,2,3
19,0.708581657862449,SHRINK,row_32,2,3
7,0.65697243669745,SHRINK_CAL,row_32,2,3
15,0.800023068462967,SHRINK_CAL,row_32,2,3
18,0.69068588993289,SHRINK_CAL,row_32,2,3
19,0.728916804445652,SHRINK_CAL,row_32,2,3
5,0.599038127003532,SHRINK,row_32,3,3
6,0.599058449640573,SHRINK,row_32,3,3
9,0.584244888669294,SHRINK,row_32,3,3
14,0.569410328105944,SHRINK,row_32,3,3
5,0.585910541557684,SHRINK_CAL,row_32,3,3
6,0.586823962971758,SHRINK_CAL,row_32,3,3
9,0.557836465680501,SHRINK_CAL,row_32,3,3
14,0.541877464017633,SHRINK_CAL,row_32,3,3
1,0.529384580458642,SHRINK,row_32,4,3
2,0.498570830513664,SHRINK,row_32,4,3
10,0.58549343819891,SHRINK,row_32,4,3
1,0.510453849748611,SHRINK_CAL,row_32,4,3
2,0.475284664439896,SHRINK_CAL,row_32,4,3
10,0.567210655100383,SHRINK_CAL,row_32,4,3
11,0.580432903897079,SHRINK,row_32,5,3
16,0.618199479954026,SHRINK,row_32,5,3
17,0.59664839065916,SHRINK,row_32,5,3
11,0.559726293682909,SHRINK_CAL,row_32,5,3
16,0.595891660735707,SHRINK_CAL,row_32,5,3
17,0.552322552882593,SHRINK_CAL,row_32,5,3
3,0.600359381543485,SHRINK,original,1,4
8,0.567911940602076,SHRINK,original,1,4
12,0.816783365145894,SHRINK,original,1,4
13,0.476593115065623,SHRINK,original,1,4
3,0.529277705592976,SHRINK_CAL,original,1,4
8,0.606381319166996,SHRINK_CAL,original,1,4
12,0.943699638306951,SHRINK_CAL,original,1,4
13,0.522360178056762,SHRINK_CAL,original,1,4
7,0.561781577960521,SHRINK,original,2,4
15,0.703707337987459,SHRINK,original,2,4
18,0.546504345967617,SHRINK,original,2,4
19,0.629318649023513,SHRINK,original,2,4
7,0.616136938427584,SHRINK_CAL,original,2,4
15,0.782661553602348,SHRINK_CAL,original,2,4
18,0.632100854048948,SHRINK_CAL,original,2,4
19,0.695793238197125,SHRINK_CAL,original,2,4
5,0.720655435780348,SHRINK,original,3,4
6,0.737341862932739,SHRINK,original,3,4
9,0.587682900647133,SHRINK,original,3,4
14,0.605051587093775,SHRINK,original,3,4
5,0.604562494138536,SHRINK_CAL,original,3,4
6,0.614201012298973,SHRINK_CAL,original,3,4
9,0.555129273632413,SHRINK_CAL,original,3,4
14,0.535622876533326,SHRINK_CAL,original,3,4
1,0.549509814583013,SHRINK,original,4,4
2,0.52864301019453,SHRINK,original,4,4
10,0.444634453010174,SHRINK,original,4,4
1,0.492090714313493,SHRINK_CAL,original,4,4
2,0.461451967286023,SHRINK_CAL,original,4,4
10,0.510331712703363,SHRINK_CAL,original,4,4
11,0.612206301328375,SHRINK,original,5,4
16,0.572271799991377,SHRINK,original,5,4
17,0.453944295065602,SHRINK,original,5,4
11,0.560389996012219,SHRINK_CAL,original,5,4
16,0.594177492916093,SHRINK_CAL,original,5,4
17,0.527231191162743,SHRINK_CAL,original,5,4
3,0.569483851366013,SHRINK,group_0.5,1,4
8,0.62964538333537,SHRINK,group_0.5,1,4
12,1.02116650179408,SHRINK,group_0.5,1,4
13,0.498885064412986,SHRINK,group_0.5,1,4
3,0.524404373437333,SHRINK_CAL,group_0.5,1,4
8,0.629302606471695,SHRINK_CAL,group_0.5,1,4
12,0.970056837120769,SHRINK_CAL,group_0.5,1,4
13,0.541840393087847,SHRINK_CAL,group_0.5,1,4
7,0.577299065017619,SHRINK,group_0.5,2,4
15,0.801980074583691,SHRINK,group_0.5,2,4
18,0.58964932081932,SHRINK,group_0.5,2,4
19,0.673043491193208,SHRINK,group_0.5,2,4
7,0.617840585188899,SHRINK_CAL,group_0.5,2,4
15,0.789125779600337,SHRINK_CAL,group_0.5,2,4
18,0.64964670908269,SHRINK_CAL,group_0.5,2,4
19,0.694598588301461,SHRINK_CAL,group_0.5,2,4
5,0.743606178758814,SHRINK,group_0.5,3,4
6,0.784712419247624,SHRINK,group_0.5,3,4
9,0.588694887656454,SHRINK,group_0.5,3,4
14,0.658053004665542,SHRINK,group_0.5,3,4
5,0.588276619689753,SHRINK_CAL,group_0.5,3,4
6,0.607866585049261,SHRINK_CAL,group_0.5,3,4
9,0.549069396166324,SHRINK_CAL,group_0.5,3,4
14,0.553685812756152,SHRINK_CAL,group_0.5,3,4
1,0.55802910694358,SHRINK,group_0.5,4,4
2,0.498787390716746,SHRINK,group_0.5,4,4
10,0.432009871368124,SHRINK,group_0.5,4,4
1,0.509703849915018,SHRINK_CAL,group_0.5,4,4
2,0.464539127694995,SHRINK_CAL,group_0.5,4,4
10,0.525767549397762,SHRINK_CAL,group_0.5,4,4
11,0.601128470742272,SHRINK,group_0.5,5,4
16,0.568673050949572,SHRINK,group_0.5,5,4
17,0.487868188347866,SHRINK,group_0.5,5,4
11,0.569231467677135,SHRINK_CAL,group_0.5,5,4
16,0.589690343952458,SHRINK_CAL,group_0.5,5,4
17,0.551361002358647,SHRINK_CAL,group_0.5,5,4
3,0.546631239788475,SHRINK,group_2,1,4
8,0.607387155121274,SHRINK,group_2,1,4
12,0.919411448722761,SHRINK,group_2,1,4
13,0.512101701035823,SHRINK,group_2,1,4
3,0.522843911497065,SHRINK_CAL,group_2,1,4
8,0.620611634335175,SHRINK_CAL,group_2,1,4
12,0.948199531532484,SHRINK_CAL,group_2,1,4
13,0.534459000221019,SHRINK_CAL,group_2,1,4
7,0.57822602630487,SHRINK,group_2,2,4
15,0.763294904960664,SHRINK,group_2,2,4
18,0.589876904533883,SHRINK,group_2,2,4
19,0.662267456037257,SHRINK,group_2,2,4
7,0.61430010599305,SHRINK_CAL,group_2,2,4
15,0.786156413393608,SHRINK_CAL,group_2,2,4
18,0.642061441235456,SHRINK_CAL,group_2,2,4
19,0.694091871765765,SHRINK_CAL,group_2,2,4
