Dropped,Test,Model,LogLoss,MPLogLoss,OriginalLogLoss,DeltaVsMP,ChangeVsOriginal
3,11,SHRINK,0.583958791229792,0.615932037301328,0.579408228872946,-0.0319732460715362,0.00455056235684559
3,11,SHRINK_CAL,0.568208495522585,0.615932037301328,0.56245374710559,-0.0477235417787424,0.0057547484169953
3,12,SHRINK,0.920263165083678,0.823199304313024,0.821566401403708,0.0970638607706538,0.0986967636799703
3,12,SHRINK_CAL,0.915580306903174,0.823199304313024,0.911131185973198,0.0923810025901498,0.00444912092997574
3,13,SHRINK,0.500089885573384,0.472300426655772,0.504344263616386,0.0277894589176114,-0.00425437804300188
3,13,SHRINK_CAL,0.503963330950483,0.472300426655772,0.519988299682991,0.0316629042947103,-0.0160249687325086
3,14,SHRINK,0.517447291626038,0.537016229212571,0.50660413489529,-0.0195689375865329,0.0108431567307478
3,14,SHRINK_CAL,0.475456110784149,0.537016229212571,0.46850351800763,-0.0615601184284222,0.00695259277651911
3,15,SHRINK,0.682029293839758,0.663941443706823,0.687220786705446,0.0180878501329353,-0.00519149286568787
3,15,SHRINK_CAL,0.725547505397518,0.663941443706823,0.73018196616158,0.0616060616906953,-0.00463446076406149
3,16,SHRINK,0.580773011366398,0.579385485511808,0.581056138607808,0.00138752585458934,-0.000283127241410441
3,16,SHRINK_CAL,0.591636052800179,0.579385485511808,0.594474514572152,0.0122505672883708,-0.00283846177197256
3,17,SHRINK,0.503851242901205,0.461468098803078,0.507540108699824,0.0423831440981266,-0.00368886579861949
3,17,SHRINK_CAL,0.506210848120475,0.461468098803078,0.525245048705133,0.0447427493173961,-0.0190342005846585
3,18,SHRINK,0.539573078737745,0.501180870640058,0.541411504530336,0.0383922080976871,-0.00183842579259108
3,18,SHRINK_CAL,0.549865449785595,0.501180870640058,0.564714773846678,0.0486845791455374,-0.0148493240610823
3,19,SHRINK,0.604542543973125,0.581650181795528,0.60654198226852,0.0228923621775972,-0.00199943829539484
3,19,SHRINK_CAL,0.63065091566002,0.581650181795528,0.637572178826561,0.0490007338644917,-0.00692126316654129
4,1,SHRINK,0.518686481671621,0.545253225792678,0.504111045300602,-0.0265667441210566,0.0145754363710191
4,1,SHRINK_CAL,0.48818381003441,0.545253225792678,0.472822149803365,-0.0570694157582672,0.015361660231045
4,2,SHRINK,0.505150440640494,0.538450322030973,0.493503329704093,-0.0332998813904799,0.0116471109364006
4,2,SHRINK_CAL,0.459136795817257,0.538450322030973,0.445239203676264,-0.0793135262137164,0.0138975921409928
4,3,SHRINK,0.578756751738252,0.626070264254412,0.566203412740049,-0.0473135125161602,0.0125533389982029
4,3,SHRINK_CAL,0.560700810710091,0.626070264254412,0.537470029007356,-0.0653694535443213,0.0232307817027344
4,5,SHRINK,0.568654348443245,0.626592430753311,0.554770664673808,-0.057938082310066,0.0138836837694368
4,5,SHRINK_CAL,0.525181225907305,0.626592430753311,0.500760130370691,-0.101411204846006,0.0244210955366138
4,6,SHRINK,0.584468926085544,0.662181600880721,0.568542616473014,-0.0777126747951775,0.0159263096125299
4,6,SHRINK_CAL,0.537363356777942,0.662181600880721,0.508914151821406,-0.124818244102779,0.0284492049565361
4,7,SHRINK,0.545148339971659,0.540520806502438,0.562916433946877,0.0046275334692214,-0.0177680939752181
4,7,SHRINK_CAL,0.568234092950401,0.540520806502438,0.577040735967006,0.0277132864479629,-0.00880664301660505
4,8,SHRINK,0.589494980720294,0.567036466798714,0.576037086062776,0.0224585139215796,0.0134578946575178
4,8,SHRINK_CAL,0.586249504152461,0.567036466798714,0.593978024596987,0.0192130373537468,-0.00772852044452554
4,9,SHRINK,0.517841529211727,0.546057733257848,0.526477395611344,-0.0282162040461209,-0.00863586639961767
4,9,SHRINK_CAL,0.512065666530186,0.546057733257848,0.509206182640851,-0.0339920667276613,0.00285948388933521
4,10,SHRINK,0.464569398729092,0.452620511906378,0.504213864131095,0.0119488868227146,-0.0396444654020032
4,10,SHRINK_CAL,0.494098120822509,0.452620511906378,0.519249761971312,0.0414776089161316,-0.0251516411488027
4,11,SHRINK,0.585736014642139,0.616537198370567,0.579408228872946,-0.0308011837284283,0.0063277857691928
4,11,SHRINK_CAL,0.569167768180605,0.616537198370567,0.56245374710559,-0.0473694301899618,0.00671402107501529
4,12,SHRINK,0.909409457203585,0.819787029383791,0.821566401403708,0.0896224278197935,0.0878430557998773
4,12,SHRINK_CAL,0.90647981182511,0.819787029383791,0.911131185973198,0.0866927824413186,-0.00465137414808814
4,13,SHRINK,0.498095446458749,0.473350540765557,0.504344263616386,0.0247449056931917,-0.00624881715763659
4,13,SHRINK_CAL,0.503345514254084,0.473350540765557,0.519988299682991,0.0299949734885263,-0.0166427854289076
4,14,SHRINK,0.525717581351096,0.542238155137231,0.50660413489529,-0.0165205737861349,0.0191134464558053
4,14,SHRINK_CAL,0.480748000232818,0.542238155137231,0.46850351800763,-0.0614901549044127,0.0122444822251881
4,15,SHRINK,0.678833637299185,0.662765770361361,0.687220786705446,0.0160678669378235,-0.0083871494062614
4,15,SHRINK_CAL,0.720908336499891,0.662765770361361,0.73018196616158,0.0581425661385295,-0.00927362966168888
4,16,SHRINK,0.579169221003319,0.5779429950308,0.581056138607808,0.00122622597251953,-0.00188691760448878
4,16,SHRINK_CAL,0.589101365268308,0.5779429950308,0.594474514572152,0.0111583702375082,-0.00537314930384369
4,17,SHRINK,0.504345444606018,0.462965153308394,0.507540108699824,0.0413802912976241,-0.00319466409380687
4,17,SHRINK_CAL,0.506126729501068,0.462965153308394,0.525245048705133,0.0431615761926746,-0.019118319204065
4,18,SHRINK,0.535960728500708,0.497846075942335,0.541411504530336,0.038114652558373,-0.00545077602962851
4,18,SHRINK_CAL,0.544661069263304,0.497846075942335,0.564714773846678,0.0468149933209689,-0.0200537045833742
4,19,SHRINK,0.60105774687578,0.578400657382166,0.60654198226852,0.0226570894936148,-0.00548423539273979
4,19,SHRINK_CAL,0.625193342213566,0.578400657382166,0.637572178826561,0.0467926848314001,-0.0123788366129954
5,1,SHRINK,0.519485702159591,0.542610486011736,0.504111045300602,-0.0231247838521442,0.0153746568589894
