Model,Tuning,InnerMeanGroupMAE,OuterConnGroup
GO6_huber,0.3,9.79007207694104,15
GO6_knn,7,9.79167497461008,15
GO6_huber,0.03,9.82392975015816,15
Core4_huber,0.1,9.85397347655785,15
GO6_huber,0.1,9.8926420470351,15
Mechanism10_ridge,0.1,9.93103072278617,15
Mechanism10_ridge,1,10.0916535354507,15
RNA128_knn,7,10.1218400055382,15
GO6_ridge,1,10.159377653978,15
Mechanism10_ridge,0.3,10.2415149841125,15
Core4_ridge,1,10.2565877523848,15
RNA128_knn,5,10.6107776729362,15
GO6_knn,5,10.6985858087606,15
Core4_ridge,0.3,10.7468399241178,15
All16_ridge,1,10.8180276085797,15
GO6_knn,3,10.8726061346012,15
BalancedMedianBaseline,0,11.1274770526987,15
Core4_ridge,0.1,11.1847718377325,15
GO6_ridge,0.3,11.7320419503768,15
All16_ridge,0.3,12.3695031786959,15
RNA128_knn,3,12.5958472314776,15
GO6_ridge,0.1,13.4900453554197,15
All16_ridge,0.1,13.9476584558337,15
