Path,Part,Field
data/PXD065775/search_results/20170330_01-24_patients_iTRAQ.xlsx,DNTs,Change
data/PXD065775/search_results/20170330_01-24_patients_iTRAQ.xlsx,ANTs,N
data/PXD065775/search_results/20170330_01-24_patients_iTRAQ.xlsx,ANTs,Unused
data/PXD065775/search_results/20170330_01-24_patients_iTRAQ.xlsx,ANTs,Total
data/PXD065775/search_results/20170330_01-24_patients_iTRAQ.xlsx,ANTs,%Cov
data/PXD065775/search_results/20170330_01-24_patients_iTRAQ.xlsx,ANTs,%Cov(50)
data/PXD065775/search_results/20170330_01-24_patients_iTRAQ.xlsx,ANTs,%Cov(95)
data/PXD065775/search_results/20170330_01-24_patients_iTRAQ.xlsx,ANTs,Accession
data/PXD065775/search_results/20170330_01-24_patients_iTRAQ.xlsx,ANTs,Entry
data/PXD065775/search_results/20170330_01-24_patients_iTRAQ.xlsx,ANTs,Name
data/PXD065775/search_results/20170330_01-24_patients_iTRAQ.xlsx,ANTs,Species
data/PXD065775/search_results/20170330_01-24_patients_iTRAQ.xlsx,ANTs,Peptides(95%)
data/PXD065775/search_results/20170330_01-24_patients_iTRAQ.xlsx,ANTs,Non-rec1
data/PXD065775/search_results/20170330_01-24_patients_iTRAQ.xlsx,ANTs,Non-rec2
data/PXD065775/search_results/20170330_01-24_patients_iTRAQ.xlsx,ANTs,Non-rec3
data/PXD065775/search_results/20170330_01-24_patients_iTRAQ.xlsx,ANTs,Non-rec4
data/PXD065775/search_results/20170330_01-24_patients_iTRAQ.xlsx,ANTs,Rec1
data/PXD065775/search_results/20170330_01-24_patients_iTRAQ.xlsx,ANTs,Rec2
data/PXD065775/search_results/20170330_01-24_patients_iTRAQ.xlsx,ANTs,Rec3
data/PXD065775/search_results/20170330_01-24_patients_iTRAQ.xlsx,ANTs,Rec4
data/PXD065775/search_results/20170330_01-24_patients_iTRAQ.xlsx,ANTs,FC
data/PXD065775/search_results/20170330_01-24_patients_iTRAQ.xlsx,ANTs,p
data/PXD065775/search_results/20170330_01-24_patients_iTRAQ.xlsx,ANTs,Change
data/PXD065775/search_results/20170330_01-24_patients_iTRAQ.xlsx,CISs,N
data/PXD065775/search_results/20170330_01-24_patients_iTRAQ.xlsx,CISs,Unused
data/PXD065775/search_results/20170330_01-24_patients_iTRAQ.xlsx,CISs,Total
data/PXD065775/search_results/20170330_01-24_patients_iTRAQ.xlsx,CISs,%Cov
data/PXD065775/search_results/20170330_01-24_patients_iTRAQ.xlsx,CISs,%Cov(50)
data/PXD065775/search_results/20170330_01-24_patients_iTRAQ.xlsx,CISs,%Cov(95)
data/PXD065775/search_results/20170330_01-24_patients_iTRAQ.xlsx,CISs,Accession
data/PXD065775/search_results/20170330_01-24_patients_iTRAQ.xlsx,CISs,Entry
data/PXD065775/search_results/20170330_01-24_patients_iTRAQ.xlsx,CISs,Name
data/PXD065775/search_results/20170330_01-24_patients_iTRAQ.xlsx,CISs,Species
data/PXD065775/search_results/20170330_01-24_patients_iTRAQ.xlsx,CISs,Peptides(95%)
data/PXD065775/search_results/20170330_01-24_patients_iTRAQ.xlsx,CISs,Non-rec1
data/PXD065775/search_results/20170330_01-24_patients_iTRAQ.xlsx,CISs,Non-rec2
data/PXD065775/search_results/20170330_01-24_patients_iTRAQ.xlsx,CISs,Non-rec3
data/PXD065775/search_results/20170330_01-24_patients_iTRAQ.xlsx,CISs,Non-rec4
data/PXD065775/search_results/20170330_01-24_patients_iTRAQ.xlsx,CISs,Rec1
data/PXD065775/search_results/20170330_01-24_patients_iTRAQ.xlsx,CISs,Rec2
data/PXD065775/search_results/20170330_01-24_patients_iTRAQ.xlsx,CISs,Rec3
data/PXD065775/search_results/20170330_01-24_patients_iTRAQ.xlsx,CISs,Rec4
data/PXD065775/search_results/20170330_01-24_patients_iTRAQ.xlsx,CISs,FC
data/PXD065775/search_results/20170330_01-24_patients_iTRAQ.xlsx,CISs,p
data/PXD065775/search_results/20170330_01-24_patients_iTRAQ.xlsx,CISs,Change
data/PXD065830/supplementary/Dataset1.xlsx,2.a protein raw information,Protein annotation
data/PXD065830/supplementary/Dataset1.xlsx,2.a protein raw information,""
data/PXD065830/supplementary/Dataset1.xlsx,2.a protein raw information,""
data/PXD065830/supplementary/Dataset1.xlsx,2.a protein raw information,""
data/PXD065830/supplementary/Dataset1.xlsx,2.a protein raw information,""
data/PXD065830/supplementary/Dataset1.xlsx,2.a protein raw information,""
data/PXD065830/supplementary/Dataset1.xlsx,2.a protein raw information,""
data/PXD065830/supplementary/Dataset1.xlsx,2.a protein raw information,""
data/PXD065830/supplementary/Dataset1.xlsx,2.a protein raw information,""
data/PXD065830/supplementary/Dataset1.xlsx,2.a protein raw information,""
data/PXD065830/supplementary/Dataset1.xlsx,2.a protein raw information,Tumor/Normal
data/PXD065830/supplementary/Dataset1.xlsx,2.a protein raw information,""
data/PXD065830/supplementary/Dataset1.xlsx,2.a protein raw information,""
data/PXD065830/supplementary/Dataset1.xlsx,2.a protein raw information,Normal
data/PXD065830/supplementary/Dataset1.xlsx,2.a protein raw information,""
data/PXD065830/supplementary/Dataset1.xlsx,2.a protein raw information,""
data/PXD065830/supplementary/Dataset1.xlsx,2.a protein raw information,""
data/PXD065830/supplementary/Dataset1.xlsx,2.a protein raw information,""
data/PXD065830/supplementary/Dataset1.xlsx,2.a protein raw information,""
data/PXD065830/supplementary/Dataset1.xlsx,2.a protein raw information,""
data/PXD065830/supplementary/Dataset1.xlsx,2.a protein raw information,""
data/PXD065830/supplementary/Dataset1.xlsx,2.a protein raw information,""
data/PXD065830/supplementary/Dataset1.xlsx,2.a protein raw information,""
data/PXD065830/supplementary/Dataset1.xlsx,2.a protein raw information,""
data/PXD065830/supplementary/Dataset1.xlsx,2.a protein raw information,""
data/PXD065830/supplementary/Dataset1.xlsx,2.a protein raw information,""
data/PXD065830/supplementary/Dataset1.xlsx,2.a protein raw information,""
data/PXD065830/supplementary/Dataset1.xlsx,2.a protein raw information,""
data/PXD065830/supplementary/Dataset1.xlsx,2.a protein raw information,""
data/PXD065830/supplementary/Dataset1.xlsx,2.a protein raw information,""
data/PXD065830/supplementary/Dataset1.xlsx,2.a protein raw information,""
data/PXD065830/supplementary/Dataset1.xlsx,2.a protein raw information,""
data/PXD065830/supplementary/Dataset1.xlsx,2.a protein raw information,""
data/PXD065830/supplementary/Dataset1.xlsx,2.a protein raw information,""
data/PXD065830/supplementary/Dataset1.xlsx,2.a protein raw information,""
data/PXD065830/supplementary/Dataset1.xlsx,2.a protein raw information,""
data/PXD065830/supplementary/Dataset1.xlsx,2.a protein raw information,""
data/PXD065830/supplementary/Dataset1.xlsx,2.a protein raw information,Tumor
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,Protein annotation
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,Subtype1/Normal
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,Subtype2/Normal
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,Subtype3/Normal
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,Subtype ANOVA
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,Normal
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,Subtype1
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,Subtype2
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
data/PXD065830/supplementary/Dataset1.xlsx,2.b protein log2 z-score,""
