RowOrder,PXD,SampleGroup,Category,DisplayGroup,Dataset,SampleID,ConditionLabel,SampleClass,ObservationType,SourceMode,SourceFile,ReferencePXD,ProteinCount,DdrProteinCount,DdrFraction,DdrFractionPercentage,FrozenKlaProteinCount,FrozenKlaDdrProteinCount,FrozenKlaDdrFraction,FrozenReferenceProteinCount,FrozenReferenceDdrProteinCount,FrozenReferenceDdrFraction
29,PXD028737,HMC3,normal_cells,HMC3 cells (normoxia and hypoxia),Lactylome (Kla),H0,H0,normoxia,sample,deposited_sample_table,PXD028737/search_results/extracted_pairing/combined/combined/txt/La(K)Sites.txt,PXD028737,1277,144,0.112764291307753,11.2764291307753,1410,157,11.1347517730496,6132,425,6.93085453359426
29,PXD028737,HMC3,normal_cells,HMC3 cells (normoxia and hypoxia),Lactylome (Kla),H24,H24,hypoxia,sample,deposited_sample_table,PXD028737/search_results/extracted_pairing/combined/combined/txt/La(K)Sites.txt,PXD028737,1087,124,0.114075436982521,11.4075436982521,1410,157,11.1347517730496,6132,425,6.93085453359426
29,PXD028737,HMC3,normal_cells,HMC3 cells (normoxia and hypoxia),Whole proteome,H0,H0,normoxia,sample,deposited_sample_table,PXD028737/search_results/extracted_reference/txt/proteinGroups.txt,PXD028737,5422,387,0.0713758760604943,7.13758760604943,1410,157,11.1347517730496,6132,425,6.93085453359426
29,PXD028737,HMC3,normal_cells,HMC3 cells (normoxia and hypoxia),Whole proteome,H24,H24,hypoxia,sample,deposited_sample_table,PXD028737/search_results/extracted_reference/txt/proteinGroups.txt,PXD028737,5946,412,0.0692902791792802,6.92902791792802,1410,157,11.1347517730496,6132,425,6.93085453359426
30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),Whole proteome,amostra1,amostra1,untreated control,sample,deposited_sample_table,PXD072220/search_results/HK-2_Spectronaut-report_PG_Quantity.txt,PXD072220,4684,298,0.0636208368915457,6.36208368915457,2164,220,10.1663585951941,4897,304,6.20788237696549
30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),Whole proteome,amostra3,amostra3,untreated control,sample,deposited_sample_table,PXD072220/search_results/HK-2_Spectronaut-report_PG_Quantity.txt,PXD072220,4597,286,0.0622144877093757,6.22144877093757,2164,220,10.1663585951941,4897,304,6.20788237696549
30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),Whole proteome,amostra4,amostra4,untreated control,sample,deposited_sample_table,PXD072220/search_results/HK-2_Spectronaut-report_PG_Quantity.txt,PXD072220,4764,299,0.0627623845507977,6.27623845507977,2164,220,10.1663585951941,4897,304,6.20788237696549
31,PXD078736,HK-2 control and mannitol,normal_cells,HK-2 cells (normoxia and hypoxia-reoxygenation),Lactylome (Kla),ctr_1,control,control,sample,deposited_sample_table,PXD078736/search_results/txt/La(K)Sites.txt,PXD072220,962,105,0.109147609147609,10.9147609147609,1250,132,10.56,4897,304,6.20788237696549
31,PXD078736,HK-2 control and mannitol,normal_cells,HK-2 cells (normoxia and hypoxia-reoxygenation),Lactylome (Kla),ctr_2,control,control,sample,deposited_sample_table,PXD078736/search_results/txt/La(K)Sites.txt,PXD072220,952,103,0.108193277310924,10.8193277310924,1250,132,10.56,4897,304,6.20788237696549
31,PXD078736,HK-2 control and mannitol,normal_cells,HK-2 cells (normoxia and hypoxia-reoxygenation),Lactylome (Kla),ctr_3,control,control,sample,deposited_sample_table,PXD078736/search_results/txt/La(K)Sites.txt,PXD072220,955,105,0.109947643979058,10.9947643979058,1250,132,10.56,4897,304,6.20788237696549
31,PXD078736,HK-2 control and mannitol,normal_cells,HK-2 cells (normoxia and hypoxia-reoxygenation),Lactylome (Kla),man_1,mannitol,mannitol,sample,deposited_sample_table,PXD078736/search_results/txt/La(K)Sites.txt,PXD072220,533,56,0.105065666041276,10.5065666041276,1250,132,10.56,4897,304,6.20788237696549
31,PXD078736,HK-2 control and mannitol,normal_cells,HK-2 cells (normoxia and hypoxia-reoxygenation),Lactylome (Kla),man_2,mannitol,mannitol,sample,deposited_sample_table,PXD078736/search_results/txt/La(K)Sites.txt,PXD072220,536,54,0.100746268656716,10.0746268656716,1250,132,10.56,4897,304,6.20788237696549
31,PXD078736,HK-2 control and mannitol,normal_cells,HK-2 cells (normoxia and hypoxia-reoxygenation),Lactylome (Kla),man_3,mannitol,mannitol,sample,deposited_sample_table,PXD078736/search_results/txt/La(K)Sites.txt,PXD072220,526,54,0.102661596958175,10.2661596958175,1250,132,10.56,4897,304,6.20788237696549
31,PXD078736,HK-2 control and mannitol,normal_cells,HK-2 cells (normoxia and hypoxia-reoxygenation),Whole proteome,amostra1,amostra1,untreated control,sample,deposited_sample_table,PXD072220/search_results/HK-2_Spectronaut-report_PG_Quantity.txt,PXD072220,4684,298,0.0636208368915457,6.36208368915457,1250,132,10.56,4897,304,6.20788237696549
31,PXD078736,HK-2 control and mannitol,normal_cells,HK-2 cells (normoxia and hypoxia-reoxygenation),Whole proteome,amostra3,amostra3,untreated control,sample,deposited_sample_table,PXD072220/search_results/HK-2_Spectronaut-report_PG_Quantity.txt,PXD072220,4597,286,0.0622144877093757,6.22144877093757,1250,132,10.56,4897,304,6.20788237696549
31,PXD078736,HK-2 control and mannitol,normal_cells,HK-2 cells (normoxia and hypoxia-reoxygenation),Whole proteome,amostra4,amostra4,untreated control,sample,deposited_sample_table,PXD072220/search_results/HK-2_Spectronaut-report_PG_Quantity.txt,PXD072220,4764,299,0.0627623845507977,6.27623845507977,1250,132,10.56,4897,304,6.20788237696549
32,PXD060185,MCF10A,normal_cells,MCF10A cells,Lactylome (Kla),C,C,single,sample,deposited_sample_table,PXD060185/search_results/RESULT/combined/txt/La (K)Sites.txt,PXD002400,947,115,0.121436114044351,12.1436114044351,947,115,12.1436114044351,4839,242,5.00103327133705
33,PXD070007,neural stem cells,normal_cells,Neural stem-cell models,Whole proteome,ENSA,ENSA,model,sample,deposited_supplementary_table,PXD069969/search_results/SA206LQB1_Annotation.xlsx,PXD069969,6915,442,0.0639190166305134,6.39190166305134,1527,173,11.3294040602489,7246,459,6.33452939552857
33,PXD070007,neural stem cells,normal_cells,Neural stem-cell models,Whole proteome,HMP1,HMP1,model,sample,deposited_supplementary_table,PXD069969/search_results/SA206LQB1_Annotation.xlsx,PXD069969,6887,444,0.0644692899666037,6.44692899666037,1527,173,11.3294040602489,7246,459,6.33452939552857
34,PXD073311,HUVEC control and Pg infection,normal_cells,HUVECs (control and P. gingivalis infection),Whole proteome,A0h_1,A0h_1,A0h control,sample,deposited_sample_table,PXD073311/search_results/extracted_pairing/IPX0015307001_Database_search_result/Database_search_result/report.pg_matrix.tsv,PXD073311,7645,499,0.0652714192282538,6.52714192282538,1911,184,9.62846677132391,7794,512,6.56915576084167
34,PXD073311,HUVEC control and Pg infection,normal_cells,HUVECs (control and P. gingivalis infection),Whole proteome,A0h_2,A0h_2,A0h control,sample,deposited_sample_table,PXD073311/search_results/extracted_pairing/IPX0015307001_Database_search_result/Database_search_result/report.pg_matrix.tsv,PXD073311,7640,500,0.0654450261780105,6.54450261780105,1911,184,9.62846677132391,7794,512,6.56915576084167
34,PXD073311,HUVEC control and Pg infection,normal_cells,HUVECs (control and P. gingivalis infection),Whole proteome,A0h_3,A0h_3,A0h control,sample,deposited_sample_table,PXD073311/search_results/extracted_pairing/IPX0015307001_Database_search_result/Database_search_result/report.pg_matrix.tsv,PXD073311,7637,503,0.0658635589891319,6.58635589891319,1911,184,9.62846677132391,7794,512,6.56915576084167
