ReferenceKey,Ensembl,MedianLog2TPM
sperm_GroupI,ENSG00000141564,1.511597615804
sperm_GroupI,ENSG00000112249,1.5051936073974
sperm_GroupI,ENSG00000077463,1.40196302896468
sperm_GroupI,ENSG00000164430,-1
sperm_GroupI,ENSG00000138303,1.59252688280406
sperm_GroupI,ENSG00000173559,1.0519821405208
sperm_GroupI,ENSG00000183624,1.5532908583971
sperm_GroupI,ENSG00000108465,0.698381153200549
sperm_GroupI,ENSG00000175073,0.831821043619407
sperm_GroupI,ENSG00000048028,1.34838659851699
sperm_GroupI,ENSG00000101773,1.18939025194769
sperm_GroupI,ENSG00000100749,1.12399447795376
sperm_GroupI,ENSG00000137692,0.906367473807304
sperm_GroupI,ENSG00000136709,1.5566373755165
sperm_GroupI,ENSG00000146476,0.300481720542249
sperm_GroupI,ENSG00000187736,1.47456324784328
sperm_GroupI,ENSG00000178028,1.46568407244937
sperm_GroupI,ENSG00000119969,0.731094681369747
sperm_GroupI,ENSG00000081177,0.581831571319185
sperm_GroupI,ENSG00000140525,0.72516112988477
sperm_GroupI,ENSG00000138375,0.112288909706383
sperm_GroupI,ENSG00000122008,1.35997166244894
sperm_GroupI,ENSG00000134215,1.20214686282996
sperm_GroupI,ENSG00000128908,1.113837000658
sperm_GroupI,ENSG00000101751,0.508817353554591
sperm_GroupI,ENSG00000165238,1.5010623832598
sperm_GroupI,ENSG00000101347,0.116447535268636
sperm_GroupI,ENSG00000101596,2.20976534569118
sperm_GroupI,ENSG00000166313,1.74910120167526
sperm_GroupI,ENSG00000115233,2.47424861557718
sperm_GroupI,ENSG00000113648,2.32401410964368
sperm_GroupI,ENSG00000108469,2.23508009646705
sperm_GroupI,ENSG00000128731,1.98017571020268
sperm_GroupI,ENSG00000170312,2.00126357279135
sperm_GroupI,ENSG00000012061,2.50551267506162
sperm_GroupI,ENSG00000076248,2.26526882953411
sperm_GroupI,ENSG00000171793,1.67751826557242
sperm_GroupI,ENSG00000073050,2.47862343575612
sperm_GroupI,ENSG00000123374,2.1822777747946
sperm_GroupI,ENSG00000100811,2.33877297535739
sperm_GroupI,ENSG00000100567,2.53246032695758
sperm_GroupI,ENSG00000142627,2.12138794550613
sperm_GroupI,ENSG00000103152,1.72943118996877
sperm_GroupI,ENSG00000171848,1.74575910070239
sperm_GroupI,ENSG00000104738,1.89135481415648
sperm_GroupI,ENSG00000100297,1.95349573503877
sperm_GroupI,ENSG00000106399,1.92071628708014
sperm_GroupI,ENSG00000035928,2.51357712061878
sperm_GroupI,ENSG00000168496,2.21939022488416
sperm_GroupI,ENSG00000076242,1.67250064510674
sperm_GroupI,ENSG00000113916,2.39895509830661
sperm_GroupI,ENSG00000185515,2.0749268526995
sperm_GroupI,ENSG00000073111,1.95628985551099
sperm_GroupI,ENSG00000134480,2.15056555816127
sperm_GroupI,ENSG00000011485,2.49163669604353
sperm_GroupI,ENSG00000064933,2.20333139639247
sperm_GroupI,ENSG00000132906,2.11618855234389
sperm_GroupI,ENSG00000101266,1.72874359683389
sperm_GroupI,ENSG00000105810,1.93220378347848
sperm_GroupI,ENSG00000154767,1.83393254424479
sperm_GroupI,ENSG00000087088,1.73009505488954
sperm_GroupI,ENSG00000182979,2.33427075104451
sperm_GroupI,ENSG00000165392,2.31676988148543
sperm_GroupI,ENSG00000076003,1.99550872681291
sperm_GroupI,ENSG00000079616,2.17346267978478
sperm_GroupI,ENSG00000198765,2.53787335174824
sperm_GroupI,ENSG00000132604,2.39684410561108
sperm_GroupI,ENSG00000100796,2.30687875942249
sperm_GroupI,ENSG00000172716,1.9040309869269
sperm_GroupI,ENSG00000165819,1.87262793874473
sperm_GroupI,ENSG00000227345,2.10203933067177
sperm_GroupI,ENSG00000131778,2.30604317526606
sperm_GroupI,ENSG00000028116,2.56758826003933
sperm_GroupI,ENSG00000198887,2.00842372328752
sperm_GroupI,ENSG00000114742,2.36770945924878
sperm_GroupI,ENSG00000104885,2.25642684087255
sperm_GroupI,ENSG00000164053,1.63208955932335
sperm_GroupI,ENSG00000079785,2.44363428034382
sperm_GroupI,ENSG00000113522,1.80874393371179
sperm_GroupI,ENSG00000170242,1.80222518357005
sperm_GroupI,ENSG00000183495,2.45906208262401
sperm_GroupI,ENSG00000182247,2.53325718882375
sperm_GroupI,ENSG00000156831,2.41911024048264
sperm_GroupI,ENSG00000157106,1.73821572492018
sperm_GroupI,ENSG00000124535,2.58212941390404
sperm_GroupI,ENSG00000163029,2.50277909642778
sperm_GroupI,ENSG00000039650,1.95757593378956
sperm_GroupI,ENSG00000116918,1.90567255726628
sperm_GroupI,ENSG00000133315,2.09176871464929
sperm_GroupI,ENSG00000137831,2.17485180413557
sperm_GroupI,ENSG00000163104,2.15986109511219
sperm_GroupI,ENSG00000076924,2.56378812479458
sperm_GroupI,ENSG00000077152,2.07339063060853
sperm_GroupI,ENSG00000160803,2.13217948534075
sperm_GroupI,ENSG00000185189,1.89065061119239
sperm_GroupI,ENSG00000083642,2.22183481064857
sperm_GroupI,ENSG00000042088,2.5054551157843
sperm_GroupI,ENSG00000197785,1.87609956666997
sperm_GroupI,ENSG00000056050,1.93753761232726
sperm_GroupI,ENSG00000168564,2.52692283187764
sperm_GroupI,ENSG00000107672,1.93097126306528
sperm_GroupI,ENSG00000166169,2.4530514000858
sperm_GroupI,ENSG00000196367,2.02593605125312
sperm_GroupI,ENSG00000140455,2.40760494305515
sperm_GroupI,ENSG00000004487,2.91376280922796
sperm_GroupI,ENSG00000102908,2.76634614046093
sperm_GroupI,ENSG00000097007,3.04669490226807
sperm_GroupI,ENSG00000160789,3.17736986147543
sperm_GroupI,ENSG00000143799,2.89928592001244
sperm_GroupI,ENSG00000105486,3.12082968064982
sperm_GroupI,ENSG00000070770,2.96191715462974
sperm_GroupI,ENSG00000008018,3.13386286956759
sperm_GroupI,ENSG00000110395,2.72283409670898
sperm_GroupI,ENSG00000129084,2.92264532174596
sperm_GroupI,ENSG00000062822,2.88662510175859
sperm_GroupI,ENSG00000111445,2.90913842291774
sperm_GroupI,ENSG00000133119,2.62505695839872
sperm_GroupI,ENSG00000039123,2.81044145801059
sperm_GroupI,ENSG00000114904,3.25727396490589
sperm_GroupI,ENSG00000166851,3.04769023119386
sperm_GroupI,ENSG00000100902,2.68099587283839
sperm_GroupI,ENSG00000253729,3.21454274269108
sperm_GroupI,ENSG00000139842,2.9797443930411
sperm_GroupI,ENSG00000072501,3.25942844287115
sperm_GroupI,ENSG00000117222,3.20687706145647
sperm_GroupI,ENSG00000169139,2.97710108321428
sperm_GroupI,ENSG00000143442,2.69046050640078
sperm_GroupI,ENSG00000254598,2.83473494634933
sperm_GroupI,ENSG00000163840,2.94124644668092
sperm_GroupI,ENSG00000175595,2.99034304382676
sperm_GroupI,ENSG00000005007,2.82932786918206
sperm_GroupI,ENSG00000087206,2.92030057110924
sperm_GroupI,ENSG00000158161,3.16740494334304
sperm_GroupI,ENSG00000130413,3.12010068969891
sperm_GroupI,ENSG00000149115,3.26409029732346
sperm_GroupI,ENSG00000182919,3.12575977955095
sperm_GroupI,ENSG00000100325,3.30432906420273
sperm_GroupI,ENSG00000113812,2.80977246045081
sperm_GroupI,ENSG00000145388,2.93109161784578
sperm_GroupI,ENSG00000166848,2.89786240355302
sperm_GroupI,ENSG00000029363,3.26695509957006
sperm_GroupI,ENSG00000100109,2.92509338965808
sperm_GroupI,ENSG00000129691,2.94703426537248
sperm_GroupI,ENSG00000196586,2.66820825120025
sperm_GroupI,ENSG00000156273,3.57770049723863
sperm_GroupI,ENSG00000102241,3.70306743913884
sperm_GroupI,ENSG00000153147,3.61647814072234
sperm_GroupI,ENSG00000105176,3.48603028431292
sperm_GroupI,ENSG00000239672,3.50323929054386
sperm_GroupI,ENSG00000117748,3.53449111281584
sperm_GroupI,ENSG00000112118,3.69955943321812
sperm_GroupI,ENSG00000164104,3.70836677177411
sperm_GroupI,ENSG00000132383,3.57186671738089
sperm_GroupI,ENSG00000166508,3.40251224476078
sperm_GroupI,ENSG00000094916,3.87511683293128
sperm_GroupI,ENSG00000005156,3.63961972357942
sperm_GroupI,ENSG00000165280,3.54361356562313
sperm_GroupI,ENSG00000100387,3.42984325705184
sperm_GroupI,ENSG00000164164,3.69568382660442
sperm_GroupI,ENSG00000122565,3.86160614529568
sperm_GroupI,ENSG00000152422,3.4607395743156
sperm_GroupI,ENSG00000100603,3.7983268681152
sperm_GroupI,ENSG00000068878,3.89488875264646
sperm_GroupI,ENSG00000167986,3.83861324400919
sperm_GroupI,ENSG00000107290,3.62120421070051
sperm_GroupI,ENSG00000105229,3.6322393905349
sperm_GroupI,ENSG00000177311,3.46891904900424
sperm_GroupI,ENSG00000169189,3.43896134963564
sperm_GroupI,ENSG00000163781,3.374763455277
sperm_GroupI,ENSG00000096401,3.60403170190207
sperm_GroupI,ENSG00000126457,3.84321969273548
sperm_GroupI,ENSG00000159685,3.4296113814099
sperm_GroupI,ENSG00000181555,3.91979398049467
sperm_GroupI,ENSG00000135090,3.48508117140327
sperm_GroupI,ENSG00000060237,3.74489569081509
sperm_GroupI,ENSG00000107949,3.87347627789136
sperm_GroupI,ENSG00000116670,3.64685199065306
sperm_GroupI,ENSG00000101040,3.36267684232825
sperm_GroupI,ENSG00000164754,4.11306467801893
sperm_GroupI,ENSG00000188486,4.08328751147397
sperm_GroupI,ENSG00000116560,4.10231833709857
sperm_GroupI,ENSG00000167325,4.05402141158375
sperm_GroupI,ENSG00000041357,3.9478291270934
sperm_GroupI,ENSG00000100804,4.18618708706578
sperm_GroupI,ENSG00000140350,4.33780783762679
sperm_GroupI,ENSG00000106628,4.37182374350929
sperm_GroupI,ENSG00000126067,3.97307450313425
sperm_GroupI,ENSG00000172531,4.3702478766145
sperm_GroupI,ENSG00000108468,4.00943142522183
sperm_GroupI,ENSG00000067369,4.35306350443802
sperm_GroupI,ENSG00000149269,4.16522089590769
sperm_GroupI,ENSG00000103194,4.19659396963715
sperm_GroupI,ENSG00000164190,4.34813264751995
sperm_GroupI,ENSG00000086758,4.10005183849174
sperm_GroupI,ENSG00000187555,4.01860775948296
sperm_GroupI,ENSG00000111247,4.13646996349725
sperm_GroupI,ENSG00000167770,4.07120842227058
sperm_GroupI,ENSG00000009954,3.93744787634487
sperm_GroupI,ENSG00000126804,4.30937846582413
sperm_GroupI,ENSG00000133422,4.20664287616987
sperm_GroupI,ENSG00000070501,4.65653928140107
sperm_GroupI,ENSG00000181163,4.82719123008731
sperm_GroupI,ENSG00000189403,4.78928929433065
sperm_GroupI,ENSG00000131747,4.48915285690778
sperm_GroupI,ENSG00000132646,4.72303425212232
sperm_GroupI,ENSG00000079246,4.54578861030235
sperm_GroupI,ENSG00000159377,4.91882953664097
sperm_GroupI,ENSG00000142507,4.49395544531629
sperm_GroupI,ENSG00000130165,4.88739697931223
sperm_GroupI,ENSG00000116030,4.74118813697515
sperm_GroupI,ENSG00000122257,4.88576365325999
sperm_GroupI,ENSG00000185787,4.8397876447039
sperm_GroupI,ENSG00000183207,4.52019082806787
sperm_GroupI,ENSG00000173120,4.48608641755569
sperm_GroupI,ENSG00000101182,5.08325719900991
sperm_GroupI,ENSG00000130985,5.2065291331601
sperm_GroupI,ENSG00000179262,5.07960165376356
sperm_GroupI,ENSG00000177889,4.95526709668495
sperm_GroupI,ENSG00000130726,5.06804610560887
sperm_GroupI,ENSG00000153827,4.99841910630848
sperm_GroupI,ENSG00000111642,5.04221765556966
sperm_GroupI,ENSG00000105053,5.39284039721523
sperm_GroupI,ENSG00000136930,5.21739824956854
sperm_GroupI,ENSG00000110108,5.00760983655863
sperm_GroupI,ENSG00000110107,5.09769828278551
sperm_GroupI,ENSG00000196419,5.82062444347398
sperm_GroupI,ENSG00000119318,6.00311883036452
sperm_GroupI,ENSG00000116288,5.4679090211253
sperm_GroupI,ENSG00000149273,6.12743357780483
sperm_GroupI,ENSG00000175793,6.36107101913382
sperm_GroupI,ENSG00000104419,6.72063540880634
sperm_GroupI,ENSG00000161970,6.97912633582596
GSE132714_BPH,ENSG00000134333,6.13710097318551
GSE132714_BPH,ENSG00000288299,
GSE132714_BPH,ENSG00000111716,7.15792359860909
GSE132714_BPH,ENSG00000166796,-0.597178413865466
GSE132714_BPH,ENSG00000171989,0.027262200383657
GSE132714_BPH,ENSG00000166816,4.26609775557128
GSE132714_BPH,ENSG00000198554,1.57696683558026
GSE132714_BPH,ENSG00000170312,1.50370039794277
GSE132714_BPH,ENSG00000108984,1.71261644958044
GSE132714_BPH,ENSG00000152422,2.28809390183963
GSE132714_BPH,ENSG00000130413,2.4431784154566
GSE132714_BPH,ENSG00000151657,2.86484454053514
GSE132714_BPH,ENSG00000104889,3.12466557461292
GSE132714_BPH,ENSG00000106399,3.06882561134472
GSE132714_BPH,ENSG00000163918,3.04792728068179
GSE132714_BPH,ENSG00000133119,3.2465249250627
GSE132714_BPH,ENSG00000163563,3.30009781052731
GSE132714_BPH,ENSG00000105810,3.30444483901078
GSE132714_BPH,ENSG00000225830,3.29464522065016
GSE132714_BPH,ENSG00000101096,3.11113882061951
GSE132714_BPH,ENSG00000163322,2.93183912772998
GSE132714_BPH,ENSG00000157212,3.10269337685956
GSE132714_BPH,ENSG00000175595,2.76898616690347
GSE132714_BPH,ENSG00000173559,2.65373750160427
GSE132714_BPH,ENSG00000175073,3.1755437030375
GSE132714_BPH,ENSG00000167394,2.93120200784427
GSE132714_BPH,ENSG00000100749,3.14935498442565
GSE132714_BPH,ENSG00000159685,3.14834809833559
GSE132714_BPH,ENSG00000178966,2.86203441792358
GSE132714_BPH,ENSG00000070950,2.83554008662457
GSE132714_BPH,ENSG00000042088,2.91475751625889
GSE132714_BPH,ENSG00000115233,3.52994510582924
GSE132714_BPH,ENSG00000171793,3.57133038793117
GSE132714_BPH,ENSG00000113318,3.54999800549168
GSE132714_BPH,ENSG00000110395,3.40522875199923
GSE132714_BPH,ENSG00000062822,3.68422870395429
GSE132714_BPH,ENSG00000104738,3.46513734675769
GSE132714_BPH,ENSG00000168496,3.49861675790843
GSE132714_BPH,ENSG00000095002,3.75411653233767
GSE132714_BPH,ENSG00000073111,3.80751696515081
GSE132714_BPH,ENSG00000020426,3.52778182333392
GSE132714_BPH,ENSG00000066427,3.89014979991235
GSE132714_BPH,ENSG00000122512,3.7468421902232
GSE132714_BPH,ENSG00000076003,3.80732314125875
GSE132714_BPH,ENSG00000077514,3.35929087911501
GSE132714_BPH,ENSG00000132604,3.85324234441431
GSE132714_BPH,ENSG00000080345,3.84897494853926
GSE132714_BPH,ENSG00000227345,3.91448284303111
GSE132714_BPH,ENSG00000105053,3.52133379390772
GSE132714_BPH,ENSG00000138303,3.70071493351862
GSE132714_BPH,ENSG00000164053,3.48204802759752
GSE132714_BPH,ENSG00000182247,3.84882419427385
GSE132714_BPH,ENSG00000156831,3.76799107112745
GSE132714_BPH,ENSG00000163029,3.46281012011254
GSE132714_BPH,ENSG00000113812,3.91613423362687
GSE132714_BPH,ENSG00000146476,3.81559861853137
GSE132714_BPH,ENSG00000187736,3.5018152929902
GSE132714_BPH,ENSG00000145388,3.68675485506706
GSE132714_BPH,ENSG00000148153,3.83775033062186
GSE132714_BPH,ENSG00000083642,3.71147856826955
GSE132714_BPH,ENSG00000138375,3.81538280406903
GSE132714_BPH,ENSG00000033178,3.9982961835155
GSE132714_BPH,ENSG00000090061,4.38634337788153
GSE132714_BPH,ENSG00000108469,4.31048361171592
GSE132714_BPH,ENSG00000070501,3.9909820924436
GSE132714_BPH,ENSG00000239672,4.04128527821552
GSE132714_BPH,ENSG00000105486,4.36336853606417
GSE132714_BPH,ENSG00000067066,4.08258467166377
GSE132714_BPH,ENSG00000123374,4.20421729536202
GSE132714_BPH,ENSG00000143106,4.35212842326096
GSE132714_BPH,ENSG00000100297,3.94220092855969
GSE132714_BPH,ENSG00000132740,4.12641203488879
GSE132714_BPH,ENSG00000111445,4.07560701619085
GSE132714_BPH,ENSG00000185515,4.18515958911221
GSE132714_BPH,ENSG00000005156,3.95982404490302
GSE132714_BPH,ENSG00000020922,4.1240247429959
GSE132714_BPH,ENSG00000114904,4.17618081406706
GSE132714_BPH,ENSG00000064933,3.95919953878045
GSE132714_BPH,ENSG00000132906,3.99646523754955
GSE132714_BPH,ENSG00000100902,4.19883839575526
GSE132714_BPH,ENSG00000164164,4.32291099275295
GSE132714_BPH,ENSG00000149311,4.10381273152104
GSE132714_BPH,ENSG00000111358,4.30470034916799
GSE132714_BPH,ENSG00000072501,4.42813865376453
GSE132714_BPH,ENSG00000198646,4.39772378831956
GSE132714_BPH,ENSG00000117222,4.02758506924992
GSE132714_BPH,ENSG00000169139,4.01482573263037
GSE132714_BPH,ENSG00000163945,4.41027741035611
GSE132714_BPH,ENSG00000137074,4.36699808354861
GSE132714_BPH,ENSG00000141564,4.31124519197403
GSE132714_BPH,ENSG00000112249,4.23554922899216
GSE132714_BPH,ENSG00000166439,4.37416330818775
GSE132714_BPH,ENSG00000038219,4.31974758059754
GSE132714_BPH,ENSG00000114742,4.41800171991484
GSE132714_BPH,ENSG00000166199,4.31705592010075
GSE132714_BPH,ENSG00000087206,4.01326409962552
GSE132714_BPH,ENSG00000048028,4.16470349403156
GSE132714_BPH,ENSG00000158161,4.211277672119
GSE132714_BPH,ENSG00000116918,4.27798292915985
GSE132714_BPH,ENSG00000137692,4.263514229264
GSE132714_BPH,ENSG00000182919,4.34326824982534
GSE132714_BPH,ENSG00000120616,4.12043567084497
GSE132714_BPH,ENSG00000135090,4.41595835802901
GSE132714_BPH,ENSG00000163104,4.37431829980201
GSE132714_BPH,ENSG00000028310,3.94899311168587
GSE132714_BPH,ENSG00000081177,4.22119809431544
GSE132714_BPH,ENSG00000056050,4.21171583054212
GSE132714_BPH,ENSG00000168564,4.39174288904328
GSE132714_BPH,ENSG00000129691,4.31259669809378
GSE132714_BPH,ENSG00000101751,4.01911409255209
GSE132714_BPH,ENSG00000101596,4.83832030829723
GSE132714_BPH,ENSG00000166313,4.76061666933723
GSE132714_BPH,ENSG00000133895,4.64700988361189
GSE132714_BPH,ENSG00000156273,4.5382489055652
GSE132714_BPH,ENSG00000135341,4.66288087280632
GSE132714_BPH,ENSG00000104320,4.62989371081963
GSE132714_BPH,ENSG00000128731,4.70849284151805
GSE132714_BPH,ENSG00000076248,4.91690746881694
GSE132714_BPH,ENSG00000115966,4.78302295280741
GSE132714_BPH,ENSG00000073050,4.64499279522365
GSE132714_BPH,ENSG00000163161,4.64631898674847
GSE132714_BPH,ENSG00000070770,4.53887337634242
GSE132714_BPH,ENSG00000147133,4.54256191784921
GSE132714_BPH,ENSG00000136936,4.86597711451729
GSE132714_BPH,ENSG00000167325,4.76747327620148
GSE132714_BPH,ENSG00000134899,4.89187969910771
GSE132714_BPH,ENSG00000140464,4.73469174296844
GSE132714_BPH,ENSG00000035928,4.80258530000962
GSE132714_BPH,ENSG00000004700,4.62937925650428
GSE132714_BPH,ENSG00000116062,4.60392722438855
GSE132714_BPH,ENSG00000011485,4.51048442243034
GSE132714_BPH,ENSG00000100387,4.50445316953581
GSE132714_BPH,ENSG00000102081,4.71664706275553
GSE132714_BPH,ENSG00000071794,4.56569853265987
GSE132714_BPH,ENSG00000068878,4.70049053591569
GSE132714_BPH,ENSG00000170364,4.62238168812383
GSE132714_BPH,ENSG00000136104,4.64061699813311
GSE132714_BPH,ENSG00000143751,4.45199000396816
GSE132714_BPH,ENSG00000164190,4.83114221799784
GSE132714_BPH,ENSG00000028116,4.49586564818479
GSE132714_BPH,ENSG00000105229,4.64967559790326
GSE132714_BPH,ENSG00000169189,4.51605587359042
GSE132714_BPH,ENSG00000113522,4.80892841583911
GSE132714_BPH,ENSG00000096401,4.56802579931547
GSE132714_BPH,ENSG00000139579,4.47025809886236
GSE132714_BPH,ENSG00000133315,4.48346446513901
GSE132714_BPH,ENSG00000168005,4.5275986722873
GSE132714_BPH,ENSG00000137831,4.5183517735428
GSE132714_BPH,ENSG00000136709,4.49892589006033
GSE132714_BPH,ENSG00000184677,4.82226295581036
GSE132714_BPH,ENSG00000197785,4.55504632356124
GSE132714_BPH,ENSG00000107949,4.79939069038525
GSE132714_BPH,ENSG00000100109,4.65051812288199
GSE132714_BPH,ENSG00000166169,4.44190519961261
GSE132714_BPH,ENSG00000128908,4.45595024328228
GSE132714_BPH,ENSG00000101040,4.52122514869503
GSE132714_BPH,ENSG00000183207,4.89928975607615
GSE132714_BPH,ENSG00000196367,4.88517789379475
GSE132714_BPH,ENSG00000140455,4.51426802761199
GSE132714_BPH,ENSG00000133422,4.61896392260197
GSE132714_BPH,ENSG00000153147,5.2603688201975
GSE132714_BPH,ENSG00000113648,4.9903110726427
GSE132714_BPH,ENSG00000105176,5.35515897914581
GSE132714_BPH,ENSG00000014123,5.06198581905283
GSE132714_BPH,ENSG00000143799,5.40291580708106
GSE132714_BPH,ENSG00000117748,5.3080338710382
GSE132714_BPH,ENSG00000069399,5.36542948117334
GSE132714_BPH,ENSG00000112118,5.28395725826669
GSE132714_BPH,ENSG00000100811,5.31852469015874
GSE132714_BPH,ENSG00000164104,4.98875690414475
GSE132714_BPH,ENSG00000132383,5.09913626179072
GSE132714_BPH,ENSG00000140350,5.05055881945725
GSE132714_BPH,ENSG00000076242,5.03030181806341
GSE132714_BPH,ENSG00000094916,5.18431412453418
GSE132714_BPH,ENSG00000085224,4.95527232291971
GSE132714_BPH,ENSG00000106628,5.35668939717545
GSE132714_BPH,ENSG00000177889,5.39962121597853
GSE132714_BPH,ENSG00000101266,5.1339481077619
GSE132714_BPH,ENSG00000253729,5.08468628883973
GSE132714_BPH,ENSG00000108468,5.34844594904528
GSE132714_BPH,ENSG00000087088,5.14752953226419
GSE132714_BPH,ENSG00000067369,4.99619326376734
GSE132714_BPH,ENSG00000149269,5.01775527275947
GSE132714_BPH,ENSG00000122565,5.39623424474219
GSE132714_BPH,ENSG00000158290,5.05851406151882
GSE132714_BPH,ENSG00000103194,5.23905940832929
GSE132714_BPH,ENSG00000102871,4.97817028044744
GSE132714_BPH,ENSG00000163565,5.1513595136787
GSE132714_BPH,ENSG00000107290,5.23131448243185
GSE132714_BPH,ENSG00000122257,4.99211189738955
GSE132714_BPH,ENSG00000165819,5.32800839910985
GSE132714_BPH,ENSG00000131778,4.99441001405669
GSE132714_BPH,ENSG00000198887,5.22012015297267
GSE132714_BPH,ENSG00000163840,5.23131381151437
GSE132714_BPH,ENSG00000128191,5.01861262587647
GSE132714_BPH,ENSG00000187555,5.39560677504581
GSE132714_BPH,ENSG00000167770,5.15065530755442
GSE132714_BPH,ENSG00000183624,5.14531513775509
GSE132714_BPH,ENSG00000170242,5.11330017712094
GSE132714_BPH,ENSG00000183495,4.93802352486446
GSE132714_BPH,ENSG00000161642,5.09059778842939
GSE132714_BPH,ENSG00000157106,5.13081381050756
GSE132714_BPH,ENSG00000124535,5.11011312162012
GSE132714_BPH,ENSG00000095787,5.13585558690271
GSE132714_BPH,ENSG00000181555,5.17542392447886
GSE132714_BPH,ENSG00000100325,5.21885784411335
GSE132714_BPH,ENSG00000178028,5.10539891223048
GSE132714_BPH,ENSG00000148229,5.25335641218194
GSE132714_BPH,ENSG00000160803,4.98561788216792
GSE132714_BPH,ENSG00000107672,5.36769677740826
GSE132714_BPH,ENSG00000196586,5.10006346930514
GSE132714_BPH,ENSG00000126804,4.93694295431486
GSE132714_BPH,ENSG00000165238,5.2708791325347
GSE132714_BPH,ENSG00000102241,5.52648769296792
GSE132714_BPH,ENSG00000164754,5.76941555288284
GSE132714_BPH,ENSG00000004487,5.68052124182702
GSE132714_BPH,ENSG00000102908,5.50088628721017
GSE132714_BPH,ENSG00000097007,6.01951995569358
GSE132714_BPH,ENSG00000012061,5.55001041752177
GSE132714_BPH,ENSG00000132646,5.88424393463947
GSE132714_BPH,ENSG00000129084,5.85559978871657
GSE132714_BPH,ENSG00000100567,5.54730235614191
GSE132714_BPH,ENSG00000041357,5.51032134964369
GSE132714_BPH,ENSG00000142507,5.91447929133012
GSE132714_BPH,ENSG00000100804,5.99089674260185
GSE132714_BPH,ENSG00000103152,5.6210149043622
GSE132714_BPH,ENSG00000166508,5.59325576178136
GSE132714_BPH,ENSG00000039123,5.71304278807641
GSE132714_BPH,ENSG00000111276,5.89900799536547
GSE132714_BPH,ENSG00000126067,5.61152820406289
GSE132714_BPH,ENSG00000116030,5.80053431081508
GSE132714_BPH,ENSG00000154767,5.65822248756221
GSE132714_BPH,ENSG00000100393,5.85332652973901
GSE132714_BPH,ENSG00000182979,5.6578189973814
GSE132714_BPH,ENSG00000100603,5.77470890012026
GSE132714_BPH,ENSG00000139842,5.5535240539485
GSE132714_BPH,ENSG00000153827,5.73958061564694
GSE132714_BPH,ENSG00000167986,5.58513095137946
GSE132714_BPH,ENSG00000100796,5.54946592793619
GSE132714_BPH,ENSG00000143442,5.70930663265621
GSE132714_BPH,ENSG00000086758,5.87090295081667
GSE132714_BPH,ENSG00000134574,6.01022105112956
GSE132714_BPH,ENSG00000079785,5.54572496247336
GSE132714_BPH,ENSG00000005007,5.78185751596045
GSE132714_BPH,ENSG00000166801,5.72348374374498
GSE132714_BPH,ENSG00000039650,5.47029367544994
GSE132714_BPH,ENSG00000126457,5.55125738916698
GSE132714_BPH,ENSG00000060237,5.53891500461211
GSE132714_BPH,ENSG00000076924,5.4861069857051
GSE132714_BPH,ENSG00000166848,5.8660856584293
GSE132714_BPH,ENSG00000029363,5.98606965569293
GSE132714_BPH,ENSG00000185787,5.4933058407871
GSE132714_BPH,ENSG00000009954,5.65532804696042
GSE132714_BPH,ENSG00000173120,5.76040510957231
GSE132714_BPH,ENSG00000101347,5.572617836296
GSE132714_BPH,ENSG00000101182,6.47706382216987
GSE132714_BPH,ENSG00000181163,6.85887265084123
GSE132714_BPH,ENSG00000189403,6.56171187576664
GSE132714_BPH,ENSG00000079246,6.6780689753352
GSE132714_BPH,ENSG00000008018,6.20277699179988
GSE132714_BPH,ENSG00000130985,6.80241256700499
GSE132714_BPH,ENSG00000159377,6.77215649863132
GSE132714_BPH,ENSG00000137693,6.54591407591016
GSE132714_BPH,ENSG00000179262,6.74006449094855
GSE132714_BPH,ENSG00000119318,6.25270643461232
GSE132714_BPH,ENSG00000172531,6.43998754917806
GSE132714_BPH,ENSG00000111642,6.36618114106126
GSE132714_BPH,ENSG00000108465,6.65780100915758
GSE132714_BPH,ENSG00000136930,6.1696032835057
GSE132714_BPH,ENSG00000116288,6.6472477231598
GSE132714_BPH,ENSG00000110108,6.68479468586602
GSE132714_BPH,ENSG00000149115,6.74806113685873
GSE132714_BPH,ENSG00000185189,6.47182974350071
GSE132714_BPH,ENSG00000110107,6.82119370733651
GSE132714_BPH,ENSG00000160789,7.08408502133075
GSE132714_BPH,ENSG00000196419,7.26505224957946
GSE132714_BPH,ENSG00000116560,7.38550517239467
GSE132714_BPH,ENSG00000149273,7.76946855468544
GSE132714_BPH,ENSG00000175793,7.287423503281
GSE132714_BPH,ENSG00000165280,7.07701843593891
GSE132714_BPH,ENSG00000161970,8.05992156058635
GSE132714_BPH,ENSG00000130726,7.1541287068459
GSE132714_BPH,ENSG00000104419,7.24229665522706
GSE132714_BPH,ENSG00000167034,8.75433938108236
GSE132714_BPH,ENSG00000069275,7.14932185885761
GSE132714_BPH,ENSG00000105373,7.02530736270345
TCGA_LIHC_normal,ENSG00000134333,7.77518671132648
TCGA_LIHC_normal,ENSG00000288299,
TCGA_LIHC_normal,ENSG00000111716,0.253689505261714
TCGA_LIHC_normal,ENSG00000166796,-0.657696966920791
TCGA_LIHC_normal,ENSG00000171989,-0.874969337806926
TCGA_LIHC_normal,ENSG00000166816,7.13458050580767
TCGA_LIHC_normal,ENSG00000104738,1.58962957682025
TCGA_LIHC_normal,ENSG00000095002,0.380245419852795
