Model,Tuning,InnerMeanGroupMAE,OuterConnGroup
Mechanism10_ridge,3,9.85179664997033,15
GO6_huber,0.03,9.86866794632236,15
GO6_huber,0.1,9.89042792240961,15
Core4_huber,0.1,9.90314996595517,15
Core4_huber,0.03,9.9053272407253,15
GO6_knn,7,10.0384853930797,15
RNA128_knn,7,10.1457424526081,15
Core4_ridge,1,10.2074207723965,15
GO6_ridge,1,10.2478036704427,15
RNA128_knn,5,10.3443386274287,15
Mechanism10_ridge,0.1,10.5190995993478,15
Mechanism10_ridge,1,10.6588347795143,15
GO6_knn,3,10.6705878656073,15
GO6_knn,5,10.7175239953049,15
Core4_ridge,0.3,10.7669473080146,15
Mechanism10_ridge,0.3,10.8071562807486,15
BalancedMedianBaseline,0,11.1274770526987,15
All16_ridge,1,11.2071038146691,15
Core4_ridge,0.1,11.2707602715083,15
GO6_ridge,0.3,12.100024336189,15
All16_ridge,0.3,12.6838157489711,15
RNA128_knn,3,13.5263319657602,15
GO6_ridge,0.1,13.9109041510582,15
All16_ridge,0.1,14.1874894448453,15
